"Relevé number","SIVIMID","Original.Taxon","Analysis.Names","Cover","Cover.percent"
"121","R-P24663","Geranium robertianum","Geranium robertianum","1",5
"121","R-P24663","Lamium purpureum","Lamium purpureum","+",1
"121","R-P24663","Medicago arabica","Medicago arabica","+",1
"121","R-P24663","Pentaglottis sempervirens","Pentaglottis sempervirens","2",15
"121","R-P24663","Ranunculus muricatus","Ranunculus muricatus","+",1
"121","R-P24663","Stellaria media","Stellaria media","2",15
"121","R-P24663","Veronica persica","Veronica persica","+",1
"121","R-P24663","Vicia sativa subsp. sativa","Vicia sativa","+",1
"122","R-P24664","Bromus sterilis","Anisantha sterilis","+",1
"122","R-P24664","Avena fatua subsp. sativa","Avena sativa","1",5
"122","R-P24664","Chaerophyllum temulum","Chaerophyllum temulum","1",5
"122","R-P24664","Galium aparine subsp. aparine","Galium aparine","1",5
"122","R-P24664","Geranium robertianum","Geranium robertianum","1",5
"122","R-P24664","Pentaglottis sempervirens","Pentaglottis sempervirens","3",37.5
"123","R-P24665","Achillea millefolium subsp. millefolium","Achillea millefolium","+",1
"123","R-P24665","Bromus diandrus","Anisantha diandra","+",1
"123","R-P24665","Bromus sterilis","Anisantha sterilis","1",5
"123","R-P24665","Chaerophyllum temulum","Chaerophyllum temulum","+",1
"123","R-P24665","Clematis vitalba","Clematis vitalba","1",5
"123","R-P24665","Fumaria reuteri","Fumaria reuteri","1",5
"123","R-P24665","Galium aparine subsp. aparine","Galium aparine","1",5
"123","R-P24665","Geranium robertianum","Geranium robertianum","2",15
"123","R-P24665","Lapsana communis subsp. communis","Lapsana communis","2",15
"123","R-P24665","Pentaglottis sempervirens","Pentaglottis sempervirens","3",37.5
"123","R-P24665","Ranunculus acris subsp. despectus","Ranunculus acris","+",1
"123","R-P24665","Rumex acetosa subsp. acetosa","Rumex acetosa","+",1
"123","R-P24665","Sanguisorba minor","Sanguisorba minor","+",1
"124","R-P24666","Bromus diandrus","Anisantha diandra","1",5
"124","R-P24666","Bromus sterilis","Anisantha sterilis","+",1
"124","R-P24666","Arrhenatherum elatius subsp. bulbosum","Arrhenatherum elatius","+",1
"124","R-P24666","Avena sterilis subsp. ludoviciana","Avena sterilis","+",1
"124","R-P24666","Chaerophyllum temulum","Chaerophyllum temulum","2",15
"124","R-P24666","Crepis lampsanoides","Crepis lampsanoides","1",5
"124","R-P24666","Cruciata pedemontana","Cruciata pedemontana","2",15
"124","R-P24666","Galium aparine subsp. aparine","Galium aparine","1",5
"124","R-P24666","Geranium lucidum","Geranium lucidum","*",1
"124","R-P24666","Geranium pyrenaicum subsp. lusitanicum","Geranium pyrenaicum","1",5
"124","R-P24666","Geranium robertianum","Geranium robertianum","1",5
"124","R-P24666","Holcus lanatus","Holcus lanatus","+",1
"124","R-P24666","Hordeum murinum subsp. murinum","Hordeum murinum","+",1
"124","R-P24666","Hypericum undulatum","Hypericum undulatum","+",1
"124","R-P24666","Juncus bufonius","Juncus bufonius","1",5
"124","R-P24666","Lotus pedunculatus","Lotus pedunculatus","+",1
"124","R-P24666","Mentha suaveolens","Mentha suaveolens","2",15
"124","R-P24666","Pentaglottis sempervirens","Pentaglottis sempervirens","2",15
"124","R-P24666","Poa trivialis subsp. trivialis","Poa trivialis","+",1
"124","R-P24666","Ranunculus repens","Ranunculus repens","1",5
"124","R-P24666","Rumex acetosella subsp. angiocarpus","Rumex acetosella","+",1
"124","R-P24666","Rumex crispus","Rumex crispus","+",1
"124","R-P24666","Taraxacum ruderalia","Taraxacum","+",1
"124","R-P24666","Urtica dioica","Urtica dioica","*",1
"124","R-P24666","Veronica persica","Veronica persica","+",1
"125","R-P24667","Alliaria petiolata","Alliaria petiolata","*",1
"125","R-P24667","Bromus diandrus","Anisantha diandra","+",1
"125","R-P24667","Bromus sterilis","Anisantha sterilis","+",1
"125","R-P24667","Chelidonium majus","Chelidonium majus","+",1
"125","R-P24667","Dactylis glomerata subsp. glomerata","Dactylis glomerata","1",5
"125","R-P24667","Epilobium hirsutum","Epilobium hirsutum","*",1
"125","R-P24667","Galium aparine subsp. aparine","Galium aparine","1",5
"125","R-P24667","Geranium lucidum","Geranium lucidum","+",1
"125","R-P24667","Geranium robertianum","Geranium robertianum","+",1
"125","R-P24667","Heracleum sphondylium subsp. granatense","Heracleum sphondylium","+",1
"125","R-P24667","Holcus lanatus","Holcus lanatus","+",1
"125","R-P24667","Lotus pedunculatus","Lotus pedunculatus","+",1
"125","R-P24667","Mentha suaveolens","Mentha suaveolens","1",5
"125","R-P24667","Pentaglottis sempervirens","Pentaglottis sempervirens","2",15
"125","R-P24667","Poa trivialis subsp. trivialis","Poa trivialis","+",1
"125","R-P24667","Ranunculus repens","Ranunculus repens","1",5
"125","R-P24667","Rumex conglomeratus","Rumex conglomeratus","+",1
"125","R-P24667","Solanum dulcamara","Solanum dulcamara","1",5
"125","R-P24667","Trisetum flavescens subsp. flavescens","Trisetum flavescens","+",1
"125","R-P24667","Urtica dioica","Urtica dioica","1",5
"126","R-P24668","Anthriscus sylvestris","Anthriscus sylvestris","3",37.5
"126","R-P24668","Crepis lampsanoides","Crepis lampsanoides","+",1
"126","R-P24668","Dactylis glomerata subsp. glomerata","Dactylis glomerata","*",1
"126","R-P24668","Galium aparine subsp. aparine","Galium aparine","2",15
"126","R-P24668","Geranium molle","Geranium molle","+",1
"126","R-P24668","Geranium robertianum","Geranium robertianum","1",5
"126","R-P24668","Geum urbanum","Geum urbanum","1",5
"126","R-P24668","Heracleum sphondylium subsp. granatense","Heracleum sphondylium","1",5
"126","R-P24668","Holcus lanatus","Holcus lanatus","*",1
"126","R-P24668","Lamium maculatum","Lamium maculatum","+",1
"126","R-P24668","Melittis melissophyllum","Melittis melissophyllum","+",1
"126","R-P24668","Pentaglottis sempervirens","Pentaglottis sempervirens","1",5
"126","R-P24668","Ranunculus acris subsp. despectus","Ranunculus acris","*",1
"126","R-P24668","Ranunculus repens","Ranunculus repens","+",1
"126","R-P24668","Rumex acetosa subsp. acetosa","Rumex acetosa","+",1
"126","R-P24668","Trifolium pratense subsp. pratense","Trifolium pratense","+",1
"126","R-P24668","Urtica dioica","Urtica dioica","*",1
"126","R-P24668","Veronica chamaedrys subsp. chamaedrys","Veronica chamaedrys","+",1
"126","R-P24668","Vicia sepium","Vicia sepium","+",1
"127","R-P24669","Bromus sterilis","Anisantha sterilis","1",5
"127","R-P24669","Anthriscus caucalis var. caucalis","Anthriscus caucalis","*",1
"127","R-P24669","Anthriscus sylvestris","Anthriscus sylvestris","1",5
"127","R-P24669","Arctium minus","Arctium minus","1",5
"127","R-P24669","Chelidonium majus","Chelidonium majus","2",15
"127","R-P24669","Crepis lampsanoides","Crepis lampsanoides","+",1
"127","R-P24669","Galium aparine subsp. aparine","Galium aparine","2",15
"127","R-P24669","Geranium pyrenaicum subsp. lusitanicum","Geranium pyrenaicum","+",1
"127","R-P24669","Lamium maculatum","Lamium maculatum","1",5
"127","R-P24669","Poa annua","Ochlopoa annua","+",1
"127","R-P24669","Pentaglottis sempervirens","Pentaglottis sempervirens","1",5
"127","R-P24669","Rubus ulmifolius","Rubus ulmifolius","+",1
"127","R-P24669","Rumex obtusifolius","Rumex obtusifolius","+",1
"127","R-P24669","Sisymbrium officinale","Sisymbrium officinale","+",1
"127","R-P24669","Sonchus oleraceus","Sonchus oleraceus","+",1
"127","R-P24669","Tanacetum parthenium","Tanacetum parthenium","1",5
"127","R-P24669","Taraxacum ruderalia","Taraxacum","+",1
"127","R-P24669","Urtica dioica","Urtica dioica","2",15
"128","R-P24670","Bromus sterilis","Anisantha sterilis","+",1
"128","R-P24670","Anthriscus sylvestris","Anthriscus sylvestris","2",15
"128","R-P24670","Chelidonium majus","Chelidonium majus","1",5
"128","R-P24670","Galium aparine subsp. aparine","Galium aparine","+",1
"128","R-P24670","Geum urbanum","Geum urbanum","+",1
"128","R-P24670","Pentaglottis sempervirens","Pentaglottis sempervirens","2",15
"128","R-P24670","Rubus vagabundus","Rubus vagabundus","+",1
"128","R-P24670","Smyrnium olusatrum","Smyrnium olusatrum","2",15
"128","R-P24670","Tanacetum parthenium","Tanacetum parthenium","1",5
"128","R-P24670","Trifolium pratense subsp. pratense","Trifolium pratense","+",1
"128","R-P24670","Urtica dioica","Urtica dioica","2",15
"129","R-P24671","Alliaria petiolata","Alliaria petiolata","1",5
"129","R-P24671","Bromus sterilis","Anisantha sterilis","1",5
"129","R-P24671","Chaerophyllum temulum","Chaerophyllum temulum","1",5
"129","R-P24671","Conium maculatum","Conium maculatum","2",15
"129","R-P24671","Crepis lampsanoides","Crepis lampsanoides","+",1
"129","R-P24671","Dactylis glomerata subsp. glomerata","Dactylis glomerata","+",1
"129","R-P24671","Galium aparine subsp. aparine","Galium aparine","2",15
"129","R-P24671","Geranium lucidum","Geranium lucidum","1",5
"129","R-P24671","Heracleum sphondylium subsp. granatense","Heracleum sphondylium","1",5
"129","R-P24671","Prunus spinosa","Prunus spinosa","+",1
"129","R-P24671","Ranunculus repens","Ranunculus repens","+",1
"129","R-P24671","Rubus ulmifolius","Rubus ulmifolius","+",1
"129","R-P24671","Saponaria officinalis","Saponaria officinalis","+",1
"129","R-P24671","Stellaria holostea","Stellaria holostea","1",5
"129","R-P24671","Stellaria media","Stellaria media","+",1
"129","R-P24671","Urtica dioica","Urtica dioica","2",15
"130","R-P24672","Bromus sterilis","Anisantha sterilis","+",1
"130","R-P24672","Arctium minus","Arctium minus","+",1
"130","R-P24672","Bryonia dioica","Bryonia dioica","+",1
"130","R-P24672","Chaerophyllum temulum","Chaerophyllum temulum","1",5
"130","R-P24672","Chelidonium majus","Chelidonium majus","1",5
"130","R-P24672","Conium maculatum","Conium maculatum","3",37.5
"130","R-P24672","Crepis vesicaria subsp. taraxacifolia","Crepis vesicaria","1",5
"130","R-P24672","Fumaria reuteri","Fumaria reuteri","1",5
"130","R-P24672","Galium aparine subsp. aparine","Galium aparine","1",5
"130","R-P24672","Geranium pyrenaicum subsp. lusitanicum","Geranium pyrenaicum","1",5
"130","R-P24672","Lapsana communis subsp. communis","Lapsana communis","+",1
"130","R-P24672","Pentaglottis sempervirens","Pentaglottis sempervirens","1",5
"130","R-P24672","Rubus vagabundus","Rubus vagabundus","1",5
"131","R-P24673","Bryonia dioica","Bryonia dioica","2",15
"131","R-P24673","Conium maculatum","Conium maculatum","3",37.5
"131","R-P24673","Crepis pulchra","Crepis pulchra","+",1
"131","R-P24673","Echium vulgare subsp. vulgare","Echium vulgare","+",1
"131","R-P24673","Conyza canadensis","Erigeron canadensis","1",5
"131","R-P24673","Erysimum linifolium","Erysimum linifolium","+",1
"131","R-P24673","Fumaria reuteri","Fumaria reuteri","+",1
"131","R-P24673","Galium aparine subsp. aparine","Galium aparine","1",5
"131","R-P24673","Humulus lupulus","Humulus lupulus","+",1
"131","R-P24673","Lapsana communis subsp. communis","Lapsana communis","+",1
"131","R-P24673","Papaver dubium","Papaver dubium","+",1
"131","R-P24673","Pentaglottis sempervirens","Pentaglottis sempervirens","2",15
"131","R-P24673","Poa nemoralis subsp. nemoralis","Poa nemoralis","+",1
"131","R-P24673","Prunus spinosa","Prunus spinosa","+",1
"131","R-P24673","Rubus lainzii","Rubus lainzii","+",1
"131","R-P24673","Silene latifolia","Silene latifolia","+",1
"131","R-P24673","Tordylium maximum","Tordylium maximum","+",1
"131","R-P24673","Urtica dioica","Urtica dioica","1",5
"132","R-P24674","Bromus sterilis","Anisantha sterilis","2",15
"132","R-P24674","Avena barbata subsp. barbata","Avena barbata","+",1
"132","R-P24674","Carduus tenuiflorus","Carduus tenuiflorus","+",1
"132","R-P24674","Chelidonium majus","Chelidonium majus","1",5
"132","R-P24674","Conium maculatum","Conium maculatum","2",15
"132","R-P24674","Dactylis glomerata subsp. glomerata","Dactylis glomerata","1",5
"132","R-P24674","Galium aparine subsp. aparine","Galium aparine","2",15
"132","R-P24674","Geranium lucidum","Geranium lucidum","3",37.5
"132","R-P24674","Geranium rotundifolium","Geranium rotundifolium","1",5
"132","R-P24674","Hypericum perforatum subsp. perforatum","Hypericum perforatum","+",1
"132","R-P24674","Papaver dubium","Papaver dubium","+",1
"132","R-P24674","Poa pratensis","Poa pratensis","+",1
"132","R-P24674","Rubus ulmifolius","Rubus ulmifolius","1",5
"132","R-P24674","Senecio lividus","Senecio lividus","+",1
"132","R-P24674","Silene latifolia","Silene latifolia","+",1
"132","R-P24674","Trifolium pratense subsp. pratense","Trifolium pratense","+",1
"132","R-P24674","Urtica dioica","Urtica dioica","+",1
"132","R-P24674","Vicia hirsuta","Vicia hirsuta","+",1
"133","R-P24675","Bromus sterilis","Anisantha sterilis","1",5
"133","R-P24675","Arrhenatherum elatius subsp. bulbosum","Arrhenatherum elatius","+",1
"133","R-P24675","Avena barbata subsp. barbata","Avena barbata","1",5
"133","R-P24675","Chaerophyllum temulum","Chaerophyllum temulum","1",5
"133","R-P24675","Chelidonium majus","Chelidonium majus","1",5
"133","R-P24675","Clematis vitalba","Clematis vitalba","+",1
"133","R-P24675","Conium maculatum","Conium maculatum","2",15
"133","R-P24675","Dactylis glomerata subsp. glomerata","Dactylis glomerata","1",5
"133","R-P24675","Echium vulgare subsp. vulgare","Echium vulgare","+",1
"133","R-P24675","Fraxinus angustifolia subsp. angustifolia","Fraxinus angustifolia","+",1
"133","R-P24675","Galium aparine subsp. aparine","Galium aparine","2",15
"133","R-P24675","Geranium pyrenaicum subsp. lusitanicum","Geranium pyrenaicum","+",1
"133","R-P24675","Mentha suaveolens","Mentha suaveolens","1",5
"133","R-P24675","Pentaglottis sempervirens","Pentaglottis sempervirens","+",1
"133","R-P24675","Rubus ulmifolius","Rubus ulmifolius","+",1
"133","R-P24675","Sanguisorba minor","Sanguisorba minor","+",1
"133","R-P24675","Silene latifolia","Silene latifolia","1",5
"133","R-P24675","Torilis leptophylla","Torilis leptophylla","+",1
"133","R-P24675","Urtica dioica","Urtica dioica","1",5
"133","R-P24675","Vicia sativa subsp. sativa","Vicia sativa","+",1
"134","R-P24676","Bromus diandrus","Anisantha diandra","2",15
"134","R-P24676","Bromus sterilis","Anisantha sterilis","1",5
"134","R-P24676","Avena sterilis subsp. ludoviciana","Avena sterilis","+",1
"134","R-P24676","Carduus tenuiflorus","Carduus tenuiflorus","1",5
"134","R-P24676","Cirsium vulgare","Cirsium vulgare","+",1
"134","R-P24676","Conium maculatum","Conium maculatum","2",15
"134","R-P24676","Crepis pulchra","Crepis pulchra","1",5
"134","R-P24676","Dipsacus fullonum","Dipsacus fullonum","+",1
"134","R-P24676","Erodium malacoides","Erodium malacoides","+",1
"134","R-P24676","Galium aparine subsp. aparine","Galium aparine","2",15
"134","R-P24676","Geranium pyrenaicum subsp. lusitanicum","Geranium pyrenaicum","1",5
"134","R-P24676","Hordeum murinum subsp. leporinum","Hordeum murinum","+",1
"134","R-P24676","Lactuca serriola","Lactuca serriola","+",1
"134","R-P24676","Malva sylvestris","Malva sylvestris","+",1
"134","R-P24676","Phalaris arundinacea subsp. arundinacea","Phalaroides arundinacea","+",1
"134","R-P24676","Rubus ulmifolius","Rubus ulmifolius","+",1
"134","R-P24676","Rumex crispus","Rumex crispus","+",1
"134","R-P24676","Saponaria officinalis","Saponaria officinalis","+",1
"134","R-P24676","Silybum marianum","Silybum marianum","2",15
"134","R-P24676","Sisymbrium officinale","Sisymbrium officinale","+",1
"134","R-P24676","Solanum dulcamara","Solanum dulcamara","+",1
"134","R-P24676","Sonchus asper subsp. asper","Sonchus asper","+",1
"134","R-P24676","Urtica dioica","Urtica dioica","2",15
"135","R-P24677","Alliaria petiolata","Alliaria petiolata","1",5
"135","R-P24677","Chaerophyllum temulum","Chaerophyllum temulum","1",5
"135","R-P24677","Cirsium palustre","Cirsium palustre","+",1
"135","R-P24677","Conium maculatum","Conium maculatum","2",15
"135","R-P24677","Galium aparine subsp. aparine","Galium aparine","1",5
"135","R-P24677","Geranium pyrenaicum subsp. lusitanicum","Geranium pyrenaicum","1",5
"135","R-P24677","Ranunculus repens","Ranunculus repens","1",5
"135","R-P24677","Sambucus ebulus","Sambucus ebulus","4",62.5
"135","R-P24677","Tanacetum parthenium","Tanacetum parthenium","1",5
"135","R-P24677","Urtica dioica","Urtica dioica","3",37.5
"135","R-P24677","Valeriana officinalis subsp. officinalis","Valeriana officinalis","1",5
"136","R-P28995","Arabis alpina","Arabis alpina","+",1
"136","R-P28995","Cerastium arvense","Cerastium arvense","1",5
"136","R-P28995","Geranium pyrenaicum","Geranium pyrenaicum","1",5
"136","R-P28995","Malva moschata","Malva moschata","2",15
"136","R-P28995","Parapimpinella siifolia","Pimpinella siifolia","+",1
"136","R-P28995","Plantago lanceolata","Plantago lanceolata","+",1
"136","R-P28995","Poa alpina subsp. alpina","Poa alpina","3",37.5
"136","R-P28995","Silene vulgaris","Silene vulgaris","1",5
"136","R-P28995","Sisymbrium austriacum subsp. chrysanthum","Sisymbrium austriacum","2",15
"136","R-P28995","Urtica dioica","Urtica dioica","+",1
"137","R-P29001","Anisantha sterilis","Anisantha sterilis","2",15
"137","R-P29001","Anthriscus sylvestris","Anthriscus sylvestris","1",5
"137","R-P29001","Arctium minus","Arctium minus","+",1
"137","R-P29001","Crepis lampsanoides","Crepis lampsanoides","+",1
"137","R-P29001","Geranium lucidum","Geranium lucidum","+",1
"137","R-P29001","Geranium pyrenaicum","Geranium pyrenaicum","+",1
"137","R-P29001","Geum urbanum","Geum urbanum","+",1
"137","R-P29001","Lolium perenne","Lolium perenne","+",1
"137","R-P29001","Malva neglecta","Malva neglecta","1",5
"137","R-P29001","Poa trivialis","Poa trivialis","+",1
"137","R-P29001","Pteridium aquilinum","Pteridium aquilinum","+",1
"137","R-P29001","Rubus ulmifolius","Rubus ulmifolius","+",1
"137","R-P29001","Sisymbrium officinale","Sisymbrium officinale","+",1
"137","R-P29001","Urtica dioica","Urtica dioica","5",87.5
"138","R-P29002","Anisantha sterilis","Anisantha sterilis","1",5
