"Relevé number","SIVIMID","Original.Taxon","Analysis.Names","Cover","Cover.percent"
"530","R-P22260","Rumex obtusifolius","Rumex obtusifolius","+",1
"530","R-P22260","Scleranthus annuus","Scleranthus annuus","y",0.1
"530","R-P22260","Senecio vulgaris","Senecio vulgaris","1",5
"530","R-P22260","Silene latifolia","Silene latifolia","y",0.1
"530","R-P22260","Sonchus oleraceus","Sonchus oleraceus","*",1
"530","R-P22260","Spergula arvensis","Spergula arvensis","+",1
"530","R-P22260","Stachys arvensis","Stachys arvensis","1",5
"530","R-P22260","Stellaria media","Stellaria media","4",62.5
"530","R-P22260","Veronica arvensis","Veronica arvensis","*",1
"530","R-P22260","Veronica hederifolia","Veronica hederifolia","y",0.1
"530","R-P22260","Viola arvensis","Viola arvensis","a",5
"531","R-P22261","Aphanes arvensis","Aphanes arvensis","+",1
"531","R-P22261","Calendula arvensis","Calendula arvensis","*",1
"531","R-P22261","Cardamine hirsuta","Cardamine hirsuta","+",1
"531","R-P22261","Cerastium glomeratum","Cerastium glomeratum","+",1
"531","R-P22261","Anthemis mixta","Cladanthus mixtus","+",1
"531","R-P22261","Coleostephus myconis","Coleostephus myconis","z",1
"531","R-P22261","Corrigiola litoralis","Corrigiola litoralis","+",1
"531","R-P22261","Fumaria muralis","Fumaria muralis","1",5
"531","R-P22261","Geranium molle","Geranium molle","1",5
"531","R-P22261","Lamium amplexicaule","Lamium amplexicaule","*",1
"531","R-P22261","Lamium maculatum","Lamium maculatum","y",0.1
"531","R-P22261","Lamium purpureum","Lamium purpureum","+",1
"531","R-P22261","Mibora minium","Mibora minima","2",15
"531","R-P22261","Myosotis discolor","Myosotis discolor","+",1
"531","R-P22261","Poa annua","Ochlopoa annua","2",15
"531","R-P22261","Plantago lanceolata","Plantago lanceolata","+",1
"531","R-P22261","Raphanus raphanistrum","Raphanus raphanistrum","3",37.5
"531","R-P22261","Rumex acetosella","Rumex acetosella","+",1
"531","R-P22261","Sonchus oleraceus","Sonchus oleraceus","1",5
"531","R-P22261","Spergula arvensis","Spergula arvensis","a",5
"531","R-P22261","Stachys arvensis","Stachys arvensis","*",1
"531","R-P22261","Stellaria media","Stellaria media","4",62.5
"531","R-P22261","Trifolium arvense","Trifolium arvense","+",1
"531","R-P22261","Urtica dioica","Urtica dioica","+",1
"531","R-P22261","Veronica arvensis","Veronica arvensis","+",1
"531","R-P22261","Viola arvensis","Viola arvensis","+",1
"532","R-P22262","Aphanes arvensis","Aphanes arvensis","1",5
"532","R-P22262","Calendula arvensis","Calendula arvensis","+",1
"532","R-P22262","Cardamine hirsuta","Cardamine hirsuta","+",1
"532","R-P22262","Cerastium glomeratum","Cerastium glomeratum","1",5
"532","R-P22262","Coleostephus myconis","Coleostephus myconis","1",5
"532","R-P22262","Echium plantagineum","Echium plantagineum","+",1
"532","R-P22262","Fumaria muralis","Fumaria muralis","+",1
"532","R-P22262","Geranium molle","Geranium molle","+",1
"532","R-P22262","Hypochoeris radicata","Hypochaeris radicata","+",1
"532","R-P22262","Lamium amplexicaule","Lamium amplexicaule","1",5
"532","R-P22262","Lamium purpureum","Lamium purpureum","1",5
"532","R-P22262","Mibora minium","Mibora minima","+",1
"532","R-P22262","Myosotis discolor","Myosotis discolor","1",5
"532","R-P22262","Poa annua","Ochlopoa annua","3",37.5
"532","R-P22262","Polycarpon tetraphyllum","Polycarpon tetraphyllum","a",5
"532","R-P22262","Raphanus raphanistrum","Raphanus raphanistrum","1",5
"532","R-P22262","Rumex acetosella","Rumex acetosella","+",1
"532","R-P22262","Rumex obtusifolius","Rumex obtusifolius","+",1
"532","R-P22262","Scrophularia scorodonia","Scrophularia scorodonia","y",0.1
"532","R-P22262","Senecio vulgaris","Senecio vulgaris","y",0.1
"532","R-P22262","Sonchus oleraceus","Sonchus oleraceus","1",5
"532","R-P22262","Spergula arvensis","Spergula arvensis","3",37.5
"532","R-P22262","Stachys arvensis","Stachys arvensis","1",5
"532","R-P22262","Stellaria media","Stellaria media","3",37.5
"532","R-P22262","Veronica arvensis","Veronica arvensis","+",1
"532","R-P22262","Veronica hederifolia","Veronica hederifolia","+",1
"532","R-P22262","Vicia sativa","Vicia sativa","+",1
"533","R-P22263","Anthemis arvensis","Anthemis arvensis","a",5
"533","R-P22263","Aphanes arvensis","Aphanes arvensis","1",5
"533","R-P22263","Cardamine hirsuta","Cardamine hirsuta","+",1
"533","R-P22263","Cerastium glomeratum","Cerastium glomeratum","*",1
"533","R-P22263","Erophila verna","Draba verna","1",5
"533","R-P22263","Hypochoeris radicata","Hypochaeris radicata","1",5
"533","R-P22263","Lamium amplexicaule","Lamium amplexicaule","+",1
"533","R-P22263","Lamium purpureum","Lamium purpureum","+",1
"533","R-P22263","Lupinus angustifolius","Lupinus angustifolius","+",1
"533","R-P22263","Mibora minium","Mibora minima","2",15
"533","R-P22263","Poa annua","Ochlopoa annua","3",37.5
"533","R-P22263","Raphanus raphanistrum","Raphanus raphanistrum","2",15
"533","R-P22263","Rumex acetosella","Rumex acetosella","1",5
"533","R-P22263","Rumex obtusifolius","Rumex obtusifolius","+",1
"533","R-P22263","Senecio vulgaris","Senecio vulgaris","1",5
"533","R-P22263","Sonchus oleraceus","Sonchus oleraceus","+",1
"533","R-P22263","Spergula arvensis","Spergula arvensis","a",5
"533","R-P22263","Stellaria media","Stellaria media","5",87.5
"533","R-P22263","Urtica urens","Urtica urens","+",1
"534","R-P22264","Calendula arvensis","Calendula arvensis","f",15
"534","R-P22264","Coleostephus myconis","Coleostephus myconis","+",1
"534","R-P22264","Euphorbia peplus","Euphorbia peplus","+",1
"534","R-P22264","Fumaria muralis","Fumaria muralis","+",1
"534","R-P22264","Geranium dissectum","Geranium dissectum","y",0.1
"534","R-P22264","Geranium molle","Geranium molle","1",5
"534","R-P22264","Lamium purpureum","Lamium purpureum","+",1
"534","R-P22264","Mercurialis ambigua","Mercurialis annua","y",0.1
"534","R-P22264","Polycarpon tetraphyllum","Polycarpon tetraphyllum","y",0.1
"534","R-P22264","Rumex obtusifolius","Rumex obtusifolius","1",5
"534","R-P22264","Senecio vulgaris","Senecio vulgaris","+",1
"534","R-P22264","Sonchus oleraceus","Sonchus oleraceus","1",5
"534","R-P22264","Stachys arvensis","Stachys arvensis","+",1
"534","R-P22264","Stellaria media","Stellaria media","4",62.5
"534","R-P22264","Veronica hederifolia","Veronica hederifolia","y",0.1
"534","R-P22264","Veronica persica","Veronica persica","b",5
"534","R-P22264","Vicia sativa","Vicia sativa","y",0.1
"535","R-P22265","Aphanes arvensis","Aphanes arvensis","1",5
"535","R-P22265","Avena barbata","Avena barbata","y",0.1
"535","R-P22265","Calendula arvensis","Calendula arvensis","a",5
"535","R-P22265","Cerastium glomeratum","Cerastium glomeratum","1",5
"535","R-P22265","Coleostephus myconis","Coleostephus myconis","2",15
"535","R-P22265","Echium plantagineum","Echium plantagineum","+",1
"535","R-P22265","Logfia gallica","Filago gallica","1",5
"535","R-P22265","Geranium molle","Geranium molle","1",5
"535","R-P22265","Holcus lanatus","Holcus lanatus","+",1
"535","R-P22265","Hypochoeris radicata","Hypochaeris radicata","+",1
"535","R-P22265","Linum bienne","Linum bienne","y",0.1
"535","R-P22265","Mibora minium","Mibora minima","3",37.5
"535","R-P22265","Myosotis discolor","Myosotis discolor","1",5
"535","R-P22265","Poa annua","Ochlopoa annua","4",62.5
"535","R-P22265","Plantago lanceolata","Plantago lanceolata","1",5
"535","R-P22265","Raphanus raphanistrum","Raphanus raphanistrum","2",15
"535","R-P22265","Rumex acetosella","Rumex acetosella","1",5
"535","R-P22265","Rumex obtusifolius","Rumex obtusifolius","1",5
"535","R-P22265","Senecio vulgaris","Senecio vulgaris","+",1
"535","R-P22265","Sherardia arvensis","Sherardia arvensis","+",1
"535","R-P22265","Silene gallica","Silene gallica","y",0.1
"535","R-P22265","Sonchus oleraceus","Sonchus oleraceus","1",5
"535","R-P22265","Stachys arvensis","Stachys arvensis","2",15
"535","R-P22265","Stellaria media","Stellaria media","3",37.5
"535","R-P22265","Trifolium pratense","Trifolium pratense","+",1
"535","R-P22265","Veronica arvensis","Veronica arvensis","+",1
"535","R-P22265","Veronica persica","Veronica persica","*",1
"535","R-P22265","Vicia sativa","Vicia sativa","+",1
"536","R-P22266","Calendula arvensis","Calendula arvensis","+",1
"536","R-P22266","Cardamine hirsuta","Cardamine hirsuta","+",1
"536","R-P22266","Cerastium glomeratum","Cerastium glomeratum","+",1
"536","R-P22266","Coleostephus myconis","Coleostephus myconis","1",5
"536","R-P22266","Fumaria muralis","Fumaria muralis","+",1
"536","R-P22266","Geranium molle","Geranium molle","1",5
"536","R-P22266","Hypochoeris radicata","Hypochaeris radicata","+",1
"536","R-P22266","Lamium purpureum","Lamium purpureum","1",5
"536","R-P22266","Mercurialis ambigua","Mercurialis annua","y",0.1
"536","R-P22266","Mibora minium","Mibora minima","*",1
"536","R-P22266","Poa annua","Ochlopoa annua","3",37.5
"536","R-P22266","Plantago lanceolata","Plantago lanceolata","+",1
"536","R-P22266","Raphanus raphanistrum","Raphanus raphanistrum","+",1
"536","R-P22266","Rumex acetosella","Rumex acetosella","+",1
"536","R-P22266","Senecio vulgaris","Senecio vulgaris","+",1
"536","R-P22266","Sonchus oleraceus","Sonchus oleraceus","1",5
"536","R-P22266","Spergula arvensis","Spergula arvensis","2",15
"536","R-P22266","Stachys arvensis","Stachys arvensis","1",5
"536","R-P22266","Stellaria media","Stellaria media","4",62.5
"537","R-P22268","Avena barbata","Avena barbata","1",5
"537","R-P22268","Cardamine hirsuta","Cardamine hirsuta","+",1
"537","R-P22268","Cerastium glomeratum","Cerastium glomeratum","2",15
"537","R-P22268","Anthemis mixta","Cladanthus mixtus","1",5
"537","R-P22268","Erodium cicutarium","Erodium cicutarium","+",1
"537","R-P22268","Geranium molle","Geranium molle","1",5
"537","R-P22268","Lamium purpureum","Lamium purpureum","+",1
"537","R-P22268","Mibora minium","Mibora minima","1",5
"537","R-P22268","Poa annua","Ochlopoa annua","2",15
"537","R-P22268","Plantago lanceolata","Plantago lanceolata","+",1
"537","R-P22268","Raphanus raphanistrum","Raphanus raphanistrum","a",5
"537","R-P22268","Spergula arvensis","Spergula arvensis","+",1
"537","R-P22268","Stachys arvensis","Stachys arvensis","+",1
"537","R-P22268","Stellaria media","Stellaria media","4",62.5
"537","R-P22268","Veronica arvensis","Veronica arvensis","*",1
"537","R-P22268","Veronica persica","Veronica persica","*",1
"538","R-P22269","Anthemis arvensis","Anthemis arvensis","1",5
"538","R-P22269","Aphanes arvensis","Aphanes arvensis","1",5
"538","R-P22269","Avena barbata","Avena barbata","1",5
"538","R-P22269","Cardamine hirsuta","Cardamine hirsuta","+",1
"538","R-P22269","Coleostephus myconis","Coleostephus myconis","1",5
"538","R-P22269","Echium plantagineum","Echium plantagineum","+",1
"538","R-P22269","Euphorbia helioscopia","Euphorbia helioscopia","b",5
"538","R-P22269","Fumaria muralis","Fumaria muralis","1",5
"538","R-P22269","Geranium molle","Geranium molle","2",15
"538","R-P22269","Lamium purpureum","Lamium purpureum","+",1
"538","R-P22269","Mercurialis ambigua","Mercurialis annua","+",1
"538","R-P22269","Poa annua","Ochlopoa annua","4",62.5
"538","R-P22269","Raphanus raphanistrum","Raphanus raphanistrum","a",5
"538","R-P22269","Rumex obtusifolius","Rumex obtusifolius","+",1
"538","R-P22269","Sonchus oleraceus","Sonchus oleraceus","+",1
"538","R-P22269","Spergula arvensis","Spergula arvensis","+",1
"538","R-P22269","Stachys arvensis","Stachys arvensis","1",5
"538","R-P22269","Stellaria media","Stellaria media","4",62.5
"538","R-P22269","Veronica persica","Veronica persica","*",1
"539","R-P22270","Anthemis arvensis","Anthemis arvensis","1",5
"539","R-P22270","Avena barbata","Avena barbata","1",5
"539","R-P22270","Cardamine hirsuta","Cardamine hirsuta","+",1
"539","R-P22270","Erodium cicutarium","Erodium cicutarium","1",5
"539","R-P22270","Herniaria glabra","Herniaria glabra","1",5
"539","R-P22270","Hypochoeris radicata","Hypochaeris radicata","+",1
"539","R-P22270","Mibora minium","Mibora minima","+",1
"539","R-P22270","Poa annua","Ochlopoa annua","a",5
"539","R-P22270","Plantago lanceolata","Plantago lanceolata","+",1
"539","R-P22270","Raphanus raphanistrum","Raphanus raphanistrum","2",15
"539","R-P22270","Rumex acetosella","Rumex acetosella","f",15
"539","R-P22270","Senecio vulgaris","Senecio vulgaris","+",1
"539","R-P22270","Spergula arvensis","Spergula arvensis","+",1
"539","R-P22270","Stellaria media","Stellaria media","f",15
"540","R-P22271","Anthemis arvensis","Anthemis arvensis","2",15
"540","R-P22271","Avena barbata","Avena barbata","1",5
"540","R-P22271","Cardamine hirsuta","Cardamine hirsuta","+",1
"540","R-P22271","Cerastium glomeratum","Cerastium glomeratum","1",5
"540","R-P22271","Datura stramonium","Datura stramonium","*",1
"540","R-P22271","Geranium molle","Geranium molle","1",5
"540","R-P22271","Hypochoeris radicata","Hypochaeris radicata","+",1
"540","R-P22271","Mibora minium","Mibora minima","a",5
"540","R-P22271","Poa annua","Ochlopoa annua","3",37.5
"540","R-P22271","Raphanus raphanistrum","Raphanus raphanistrum","e",15
"540","R-P22271","Rumex acetosella","Rumex acetosella","e",15
"540","R-P22271","Rumex bucephalophorus","Rumex bucephalophorus","e",15
"540","R-P22271","Silybum marianum","Silybum marianum","*",1
"540","R-P22271","Sonchus oleraceus","Sonchus oleraceus","+",1
"540","R-P22271","Spergula arvensis","Spergula arvensis","*",1
"540","R-P22271","Stellaria media","Stellaria media","4",62.5
"540","R-P22271","Veronica arvensis","Veronica arvensis","*",1
"541","R-P22272","Anthemis arvensis","Anthemis arvensis","2",15
"541","R-P22272","Aphanes arvensis","Aphanes arvensis","y",0.1
"541","R-P22272","Avena barbata","Avena barbata","a",5
"541","R-P22272","Cerastium glomeratum","Cerastium glomeratum","+",1
"541","R-P22272","Chenopodium album","Chenopodium album","+",1
"541","R-P22272","Geranium columbinum","Geranium columbinum","+",1
"541","R-P22272","Geranium molle","Geranium molle","+",1
"541","R-P22272","Malva sylvestris","Malva sylvestris","y",0.1
"541","R-P22272","Mibora minium","Mibora minima","y",0.1
"541","R-P22272","Poa annua","Ochlopoa annua","+",1
"541","R-P22272","Raphanus raphanistrum","Raphanus raphanistrum","a",5
"541","R-P22272","Rumex acetosella","Rumex acetosella","+",1
"541","R-P22272","Senecio vulgaris","Senecio vulgaris","+",1
"541","R-P22272","Serapias lingua","Serapias lingua","*",1
"541","R-P22272","Sonchus oleraceus","Sonchus oleraceus","+",1
"541","R-P22272","Spergula arvensis","Spergula arvensis","+",1
"541","R-P22272","Stellaria media","Stellaria media","3",37.5
"541","R-P22272","Teesdalia nudicaulis","Teesdalia nudicaulis","+",1
"541","R-P22272","Veronica arvensis","Veronica arvensis","+",1
"541","R-P22272","Viola arvensis","Viola arvensis","+",1
"542","R-P22273","Anthemis arvensis","Anthemis arvensis","*",1
"542","R-P22273","Avena barbata","Avena barbata","1",5
"542","R-P22273","Erophila verna","Draba verna","1",5
"542","R-P22273","Erodium cicutarium","Erodium cicutarium","+",1
"542","R-P22273","Mibora minium","Mibora minima","i",37.5
"542","R-P22273","Poa annua","Ochlopoa annua","2",15
"542","R-P22273","Raphanus raphanistrum","Raphanus raphanistrum","+",1
"542","R-P22273","Senecio vulgaris","Senecio vulgaris","1",5
"542","R-P22273","Sonchus oleraceus","Sonchus oleraceus","+",1
"542","R-P22273","Stellaria media","Stellaria media","p",62.5
"543","R-P22274","Anthemis arvensis","Anthemis arvensis","1",5
"543","R-P22274","Avena barbata","Avena barbata","1",5
"543","R-P22274","Cardamine hirsuta","Cardamine hirsuta","+",1
"543","R-P22274","Erophila verna","Draba verna","*",1
"543","R-P22274","Erodium cicutarium","Erodium cicutarium","*",1
"543","R-P22274","Galium aparine","Galium aparine","*",1
"543","R-P22274","Geranium molle","Geranium molle","+",1
"543","R-P22274","Hypochoeris radicata","Hypochaeris radicata","1",5
"543","R-P22274","Lamium amplexicaule","Lamium amplexicaule","a",5
"543","R-P22274","Mibora minima","Mibora minima","f",15
"543","R-P22274","Poa annua","Ochlopoa annua","k",37.5
"543","R-P22274","Plantago lanceolata","Plantago lanceolata","+",1
"543","R-P22274","Raphanus raphanistrum","Raphanus raphanistrum","e",15
"543","R-P22274","Rumex acetosella","Rumex acetosella","+",1
"543","R-P22274","Rumex bucephalophorus","Rumex bucephalophorus","+",1
"543","R-P22274","Rumex obtusifolius","Rumex obtusifolius","+",1
"543","R-P22274","Senecio vulgaris","Senecio vulgaris","+",1
"543","R-P22274","Sonchus oleraceus","Sonchus oleraceus","1",5
"543","R-P22274","Spergula arvensis","Spergula arvensis","*",1
"543","R-P22274","Stellaria media","Stellaria media","4",62.5
"543","R-P22274","Teesdalia nudicaulis","Teesdalia nudicaulis","*",1
"543","R-P22274","Veronica hederifolia","Veronica hederifolia","+",1
"543","R-P22274","Vicia sativa","Vicia sativa","+",1
"544","R-P22275","Amaranthus hybridus","Amaranthus hybridus aggr.","3",37.5
"544","R-P22275","Chenopodium album","Chenopodium album","*",1
"544","R-P22275","Digitaria sanguinalis","Digitaria sanguinalis","2",15
"544","R-P22275","Galinsoga parviflora","Galinsoga parviflora","y",0.1
"544","R-P22275","Plantago major","Plantago major","y",0.1
"544","R-P22275","Setaria pumila","Setaria pumila","+",1
"544","R-P22275","Solanum nigrum","Solanum nigrum","a",5
"545","R-P22276","Chenopodium album","Chenopodium album","+",1
"545","R-P22276","Coleostephus myconis","Coleostephus myconis","1",5
"545","R-P22276","Digitaria sanguinalis","Digitaria sanguinalis","3",37.5
"545","R-P22276","Geranium molle","Geranium molle","1",5
"545","R-P22276","Gnaphalium luteo-album","Laphangium luteoalbum","y",0.1
"545","R-P22276","Polygonum persicaria","Persicaria maculosa","e",15
"545","R-P22276","Plantago lanceolata","Plantago lanceolata","*",1
