"","SIVIMID","NMDS1","NMDS2","Relevé.number","Semisupervised","Revised.alliance","Alliance","Sintaxon","EUNIS2020","Aspect","Slope","Area","Year","DEG_LON","DEG_LAT","Accuracy","Elevation"
"378","R-P23909",0.0036572063689438,0.00709946902110402,323909,1,"Potentillion anserinae","Potentillion anserinae","Lolio-Plantaginetum majoris","R36","SW",5,4,"1986",-6.799741313,42.29981424,"3 - UTM10x10 + Elevation",900
"379","R-P23911",0.00464631251383421,0.00993874183703593,323911,1,"Potentillion anserinae","Potentillion anserinae","Lolio-Plantaginetum majoris","R36","N",5,1,"1986",-7.046404243,42.36339529,"3 - UTM10x10 + Elevation",950
"380","R-P23941",-0.0103820054687271,-0.00448597586715971,223,1,"Geo urbani-Alliarion officinalis","Geo urbani-Alliarion officinalis","Geranio robertiani-Caryolophetum sempervirentis","V39","",NA,20,"1986",-6.906536601,42.37905898,"3 - UTM10x10 + Elevation",880
"381","R-P23942",-0.00341122897558215,-0.00221627352973335,224,1,"Geo urbani-Alliarion officinalis","Geo urbani-Alliarion officinalis","Geranio robertiani-Caryolophetum sempervirentis","V39","SE",60,10,"1986",-6.951458027,42.35950892,"3 - UTM10x10 + Elevation",960
"382","R-P23944",-0.00480075740950354,-0.00118571210769325,225,1,"Geo urbani-Alliarion officinalis","Geo urbani-Alliarion officinalis","Geranio robertiani-Caryolophetum sempervirentis","V39","NW",15,4,"1986",-6.93725768,42.36540068,"3 - UTM10x10 + Elevation",900
"383","R-P23945",-0.00505150090787834,0.000617032338641084,226,1,"Geo urbani-Alliarion officinalis","Geo urbani-Alliarion officinalis","Geranio robertiani-Caryolophetum sempervirentis","V39","SW",25,4,"1986",-6.798471247,42.35928467,"3 - UTM10x10 + Elevation",1260
"384","R-P23948",-0.00831309685194704,-0.00501679384125407,227,1,"Geo urbani-Alliarion officinalis","Geo urbani-Alliarion officinalis","Geranio robertiani-Caryolophetum sempervirentis","V39","N",15,20,"1986",-6.860262829,42.37702709,"1 - UTM1x1 + Elevation",660
"385","R-P23949",-0.00662663148730131,-0.00653109679471903,228,1,"Geo urbani-Alliarion officinalis","Geo urbani-Alliarion officinalis","Geranio robertiani-Caryolophetum sempervirentis","V39","",NA,25,"1986",-6.860262829,42.37702709,"1 - UTM1x1 + Elevation",660
"386","R-P23951",-0.0129420520324507,-0.0112264015583843,230,1,"Geo urbani-Alliarion officinalis","Geo urbani-Alliarion officinalis","Comunidad de Smyrnium olusatrum","V39","S",15,2,"1986",-6.792109824,42.33428357,"3 - UTM10x10 + Elevation",900
"387","R-P23959",0.0107143500862833,0.00850079651060432,1873,1,"Polygono-Coronopodion","Polygono-Coronopodion","Polygono-Matricarietum matricarioidis","V34","",NA,3,"1986",-6.82410259,42.42146088,"3 - UTM10x10 + Elevation",350
"388","R-P23960",0.010700444803088,0.0126620125983308,1874,1,"Polygono-Coronopodion","Polygono-Coronopodion","Polygono-Matricarietum matricarioidis","V35","",NA,2,"1986",-6.821895586,42.42513626,"3 - UTM10x10 + Elevation",350
"389","R-P23961",0.009443093470196,0.0106565897965987,1875,1,"Polygono-Coronopodion","Polygono-Coronopodion","Polygono-Matricarietum matricarioidis","V","S",3,2,"1986",-6.908769888,42.41499923,"3 - UTM10x10 + Elevation",350
"390","R-P23966",0.00809725758926799,0.00358854797078556,1189,1,"Oxalidion europaeae","Oxalidion europaeae","Oxalidi latifoliae-Veronicetum persicae","V15","",NA,15,"1986",-6.701848045,42.36785213,"3 - UTM10x10 + Elevation",1260
"391","R-P23967",0.0044737487331825,0.00143293968422244,1190,1,"Oxalidion europaeae","Oxalidion europaeae","Oxalidi latifoliae-Veronicetum persicae","V15","S",3,40,"1986",-6.789903594,42.33795834,"3 - UTM10x10 + Elevation",980
"392","R-P23968",0.00470022049687578,0.00021227643885829,1191,1,"Oxalidion europaeae","Oxalidion europaeae","Oxalidi latifoliae-Veronicetum persicae","V15","",NA,20,"1986",-6.797279383,42.33951481,"3 - UTM10x10 + Elevation",1000
"393","R-P23969",0.00550097620121537,-0.000892022196688469,1192,1,"Oxalidion europaeae","Oxalidion europaeae","Oxalidi latifoliae-Veronicetum persicae","V15","",NA,40,"1986",-6.873388684,42.43240945,"3 - UTM10x10 + Elevation",780
"394","R-P23970",0.00830077246650646,0.00171699224837474,1193,1,"Oxalidion europaeae","Oxalidion europaeae","Oxalidi latifoliae-Veronicetum persicae","V15","NE",5,10,"1986",-6.852661296,42.37188065,"1 - UTM1x1 + Elevation",670
"395","R-P23971",0.00687158962001261,0.00185566218325387,1194,1,"Oxalidion europaeae","Oxalidion europaeae","Oxalidi latifoliae-Veronicetum persicae","V15","",NA,10,"1986",-6.817286682,42.38927325,"3 - UTM10x10 + Elevation",880
"396","R-P23972",0.0103173980551456,0.00106032707675486,1195,1,"Oxalidion europaeae","Oxalidion europaeae","Oxalidi latifoliae-Veronicetum persicae","V15","SE",15,20,"1986",-6.951458027,42.35950892,"3 - UTM10x10 + Elevation",950
"397","R-P23973",0.0080472202710921,0.000733072356040617,1196,1,"Oxalidion europaeae","Oxalidion europaeae","Oxalidi latifoliae-Veronicetum persicae","V15","SE",5,10,"1986",-6.968374135,42.39674089,"3 - UTM10x10 + Elevation",750
"398","R-P23975",0.0092351618223495,-0.00084551966030556,1197,1,"Oxalidion europaeae","Oxalidion europaeae","Setario verticillatae-Echinochloetum crus-galli","V15","SW",10,100,"1986",-6.794142933,42.28739382,"3 - UTM10x10 + Elevation",1000
"399","R-P23976",0.00771717445269584,-0.00057593305395956,1198,1,"Oxalidion europaeae","Oxalidion europaeae","Setario verticillatae-Echinochloetum crus-galli","V15","",NA,50,"1986",-6.808197581,42.31934278,"3 - UTM10x10 + Elevation",920
"400","R-P23977",0.0110847625195317,-0.00534067145409998,1199,1,"Oxalidion europaeae","Oxalidion europaeae","Setario verticillatae-Echinochloetum crus-galli","V37","SW",15,70,"1986",-6.799849534,42.30161151,"3 - UTM10x10 + Elevation",900
"401","R-P23978",0.00967815592768605,-0.00661957573271651,1200,1,"Oxalidion europaeae","Oxalidion europaeae","Setario verticillatae-Echinochloetum crus-galli","V15","SW",10,100,"1986",-6.802378921,42.30332841,"3 - UTM10x10 + Elevation",880
"402","R-P23979",0.00232165442504745,-0.00408230013728503,1201,1,"Oxalidion europaeae","Oxalidion europaeae","Setario verticillatae-Echinochloetum crus-galli","V","",NA,30,"1986",-6.806318264,42.32840955,"3 - UTM10x10 + Elevation",900
"403","R-P23980",0.0165489441803736,-0.00380335984360418,1202,1,"Oxalidion europaeae","Oxalidion europaeae","Setario verticillatae-Echinochloetum crus-galli","V","",NA,100,"1986",-6.787049106,42.33084935,"3 - UTM10x10 + Elevation",900
"404","R-P23992",-0.00408004083948967,-0.00361348773184234,234,1,"Geranio pusilli-Anthriscion caucalidis","Geranio pusilli-Anthriscion caucalidis","Anthrisco-Geranietum lucidi","V","NW",90,10,"1986",-6.875592824,42.42873318,"3 - UTM10x10 + Elevation",680
"405","R-P23994",-0.00592593083929926,0.00464343229800427,236,1,"Geranio pusilli-Anthriscion caucalidis","Geranio pusilli-Anthriscion caucalidis","Anthrisco-Geranietum lucidi","V39","",NA,2,"1986",-7.023324777,42.38221689,"3 - UTM10x10 + Elevation",960
"406","R-P23996",-0.00849498077465787,-0.0100147990966982,237,1,"Geranio pusilli-Anthriscion caucalidis","Geranio pusilli-Anthriscion caucalidis","Anthrisco-Geranietum lucidi","V39","NW",10,4,"1986",-6.906982932,42.38624705,"3 - UTM10x10 + Elevation",680
"407","R-P23997",0.00247336543350849,-0.0074472474714448,238,1,"Geranio pusilli-Anthriscion caucalidis","Geranio pusilli-Anthriscion caucalidis","Anthrisco-Geranietum lucidi","V39","W",70,1,"1986",-6.831084897,42.3365878,"3 - UTM10x10 + Elevation",1040
"408","R-P23999",0.0231014012494925,0.0053268850134027,1203,1,"Scleranthion annui","Scleranthion annui","Linario eleganti-Anthoxanthetum aristati","V15","",NA,200,"1986",-6.995282441,42.38985921,"4 - UTM10x10 + Centroid",98
"409","R-P24001",0.0166145449152665,0.0055659799430734,1204,1,"Scleranthion annui","Scleranthion annui","Linario eleganti-Anthoxanthetum aristati","V15","S",10,100,"1986",-6.995282441,42.38985921,"4 - UTM10x10 + Centroid",97
"410","R-P24005",0.0194315431807454,0.00949346198340847,1205,1,"Scleranthion annui","Scleranthion annui","Linario eleganti-Anthoxanthetum aristati","R1R","",NA,50,"1986",-6.752607733,42.38526237,"4 - UTM10x10 + Centroid",102
"411","R-P24006",0.0147822158656309,0.0058590935247444,1206,1,"Scleranthion annui","Scleranthion annui","Linario eleganti-Anthoxanthetum aristati","V15","",NA,80,"1986",-6.752607733,42.38526237,"4 - UTM10x10 + Centroid",126
"412","R-P24007",0.0158786420925798,0.00807120014493767,1207,1,"Scleranthion annui","Scleranthion annui","Linario eleganti-Anthoxanthetum aristati","R1R","SW",15,60,"1986",-6.752607733,42.38526237,"4 - UTM10x10 + Centroid",127
"413","R-P24008",0.0161324069182992,0.00943728272207277,1208,1,"Scleranthion annui","Scleranthion annui","Linario eleganti-Anthoxanthetum aristati","V15","N",15,80,"1986",-6.877098566,42.29744784,"4 - UTM10x10 + Centroid",121
"414","R-P24009",0.0191359955245836,0.00817216785017914,1209,1,"Scleranthion annui","Scleranthion annui","Linario eleganti-Anthoxanthetum aristati","V15","W",25,200,"1986",-6.877098566,42.29744784,"4 - UTM10x10 + Centroid",104
"415","R-P24010",0.0191950871174947,0.00832310690724507,1210,1,"Scleranthion annui","Scleranthion annui","Linario eleganti-Anthoxanthetum aristati","V15","W",25,150,"1986",-6.877098566,42.29744784,"4 - UTM10x10 + Centroid",104
"416","R-P24017",0.0136181120366835,0.00649541856281076,1214,1,"Scleranthion annui","Scleranthion annui","Linario amethysteae-Calenduletum arvensis","+","N",15,25,"1986",-6.906233053,42.41328501,"3 - UTM10x10 + Elevation",350
"417","R-P24021",0.000156097126536268,0.00484977677061752,239,1,"Sisymbrion officinalis","Sisymbrion officinalis","Sisymbrio officinalis-Hordeetum murini","V32","",NA,2,"1986",-6.797279383,42.33951481,"3 - UTM10x10 + Elevation",1000
"418","R-P24022",-0.00501465955350965,0.0041061386902105,240,1,"Sisymbrion officinalis","Sisymbrion officinalis","Sisymbrio officinalis-Hordeetum murini","V37","",NA,2,"1986",-6.826874911,42.38715228,"3 - UTM10x10 + Elevation",680
"419","R-P24023",-0.000675367936662331,0.0037730701169332,241,1,"Sisymbrion officinalis","Sisymbrion officinalis","Sisymbrio officinalis-Hordeetum murini","V32","",NA,2,"1986",-7.048826985,42.36330962,"3 - UTM10x10 + Elevation",960
"420","R-P24024",-0.00356806472046306,0.00547703427043677,242,1,"Sisymbrion officinalis","Sisymbrion officinalis","Sisymbrio officinalis-Hordeetum murini","V37","S",10,2,"1986",-6.792326103,42.33787812,"3 - UTM10x10 + Elevation",950
"421","R-P24025",-0.00214818275233018,0.00577395780235375,243,1,"Sisymbrion officinalis",NA,"","V32","S",30,4,NA,-6.826785866,42.34573582,"3 - UTM10x10 + Elevation",580
"422","R-P24026",-0.00354414986143529,0.00188214024703328,244,1,"Geranio pusilli-Anthriscion caucalidis",NA,"","V32","",NA,3,NA,-6.855305085,42.37539332,"1 - UTM1x1 + Elevation",660
"423","R-P24027",0.00207246928350099,0.00447695817998856,245,1,"Oxalidion europaeae",NA,"","V32","",NA,4,NA,-6.798943615,42.32685361,"3 - UTM10x10 + Elevation",1000
"424","R-P24028",-0.00137488481429033,0.00616636668944736,246,1,"Oxalidion europaeae",NA,"","V32","",NA,5,NA,-6.797320285,42.29989455,"3 - UTM10x10 + Elevation",1000
"425","R-P24029",-0.0026442014480769,0.00456965508815744,247,1,"Sisymbrion officinalis",NA,"","V32","",NA,2,NA,-6.787157083,42.33264664,"3 - UTM10x10 + Elevation",990
"426","R-P24030",-0.00243142378044195,0.00330862155952856,248,1,"Sisymbrion officinalis",NA,"","V32","",NA,20,NA,-6.857728847,42.37531167,"3 - UTM10x10 + Elevation",680
"427","R-P24031",0.00175365098029988,0.0039384934738384,249,1,"Sisymbrion officinalis",NA,"","V32","NW",20,10,NA,-7.048942545,42.36510634,"3 - UTM10x10 + Elevation",960
"428","R-P24032",-0.0023258325296045,0.00209534657269346,250,1,"Sisymbrion officinalis",NA,"","V32","SE",60,2,NA,-7.023439688,42.38401365,"3 - UTM10x10 + Elevation",960
"429","R-P24033",-0.00387351525946984,0.00404052695991008,251,1,"Sisymbrion officinalis",NA,"","V32","",NA,2,NA,-6.803679291,42.32489553,"3 - UTM10x10 + Elevation",1000
"430","R-P24034",-3.36355451702108e-05,0.00277573192003738,252,1,"Sisymbrion officinalis",NA,"","V32","",NA,1,NA,-6.805775828,42.3194233,"3 - UTM10x10 + Elevation",1000
"431","R-P24035",-0.00165752636577944,0.00141459589985436,253,1,"Sisymbrion officinalis",NA,"","V32","",NA,2,NA,-6.776178187,42.39243749,"3 - UTM10x10 + Elevation",1250
"432","R-P24040",-0.000309641698963582,0.00137978589291594,254,1,"Sisymbrion officinalis","Sisymbrion officinalis","Bromo diandri-Carduetum tenuiflori","V32","",NA,15,"1986",-6.826418776,42.41958264,"3 - UTM10x10 + Elevation",350
"433","R-P24042",-0.00152365679689036,-0.00103141450654141,256,1,"Sisymbrion officinalis","Sisymbrion officinalis","Bromo diandri-Carduetum tenuiflori","V33","S",15,10,"1986",-6.859602957,42.40586269,"3 - UTM10x10 + Elevation",350
"434","R-P24045",-0.00265424655518815,0.000702055836799109,257,1,"Sisymbrion officinalis","Sisymbrion officinalis","Bromo diandri-Carduetum tenuiflori","V33","",NA,10,"1986",-6.849793121,42.40439221,"3 - UTM10x10 + Elevation",350
"435","R-P24046",-0.00488107930117288,0.00550332265862767,258,1,"Sisymbrion officinalis","Sisymbrion officinalis","Bromo diandri-Carduetum tenuiflori","V38","S",10,4,"1986",-6.80201604,42.33755677,"3 - UTM10x10 + Elevation",880
"436","R-P24047",-0.00139775113610746,0.000970208143992245,259,1,"Sisymbrion officinalis","Sisymbrion officinalis","Bromo diandri-Carduetum tenuiflori","V32","",NA,4,"1986",-6.815516372,42.40013733,"3 - UTM10x10 + Elevation",680
"437","R-P24048",-9.66116351534137e-05,0.00190196987339427,260,1,"Sisymbrion officinalis","Sisymbrion officinalis","Bromo diandri-Carduetum tenuiflori","V37","S",20,2,"1986",-6.809750844,42.30488424,"3 - UTM10x10 + Elevation",900
"438","R-P24049",-0.0065176924102467,0.00613407307281759,261,1,"Sisymbrion officinalis","Sisymbrion officinalis","Bromo diandri-Carduetum tenuiflori","V32","W",10,3,"1986",-6.797320285,42.29989455,"3 - UTM10x10 + Elevation",1000
"439","R-P24468",-0.0101667339072097,-0.0206499537990992,2214,1,"Galio valantiae-Parietarion judaicae","Galio valantiae-Parietarion judaicae","Parietarietum judaicae","V","NW",100,8,"2012",-6.815273097,42.43616221,"1 - UTM1x1 + Elevation",376
"440","R-P24474",-0.00228924768580067,-0.0138006382691289,2220,1,"Cymbalario-Asplenion","Cymbalario-Asplenion","Cymbalarietum muralis","?","SW",100,4,"2012",-6.695318936,42.42208899,"1 - UTM1x1 + Elevation",477
"441","R-P24572",-0.0267076637042031,0.00302303591838447,262,1,"Arction lappae","Arction lappae","Chenopodio boni-henrici-Senecionetum nebrodensis","R57","SW",5,30,"2012",-6.599197585,42.44128291,"2 - UTM1x1 + Centroid",1840
"442","R-P24581",-3.15950674828255,0.0363530557605927,324581,1,"Epilobion angustifolii","Epilobion angustifolii","Asphodelo arrondeaui-Epilobietum angustifolii","R57","NW",10,8,"2012",-6.754985079,42.28148099,"1 - UTM1x1 + Elevation",1800
"443","R-P24597",0.0144170343930333,0.0185628550687282,1886,1,"Polygono-Coronopodion","Polygono-Coronopodion","Polygono arenastri-Matricarietum discoideae","V","",NA,5,"2012",-6.539325868,42.28474679,"1 - UTM1x1 + Elevation",868
"444","R-P24598",0.0112172108724762,0.0138562772620009,1887,1,"Polygono-Coronopodion","Polygono-Coronopodion","Polygono arenastri-Matricarietum discoideae","V35","",NA,10,"2012",-6.673297363,42.33635588,"1 - UTM1x1 + Elevation",920
"445","R-P24599",0.00638139559742194,0.0101828127740771,1888,1,"Polygono-Coronopodion","Polygono-Coronopodion","Polygono arenastri-Matricarietum discoideae","V35","",NA,3,"2012",-6.505503574,42.33080983,"2 - UTM1x1 + Centroid",941
"446","R-P24602",0.00689825584424137,0.0107636736306574,1891,1,"Polygono-Coronopodion","Polygono-Coronopodion","Polygono arenastri-Matricarietum discoideae","V35","N",10,10,"2012",-6.706388931,42.40372252,"1 - UTM1x1 + Elevation",753
"447","R-P24603",0.00672864369843613,0.0116833888161489,1892,1,"Polygono-Coronopodion","Polygono-Coronopodion","Polygono arenastri-Matricarietum discoideae","V35","NE",3,5,"2012",-6.54972355,42.34025315,"1 - UTM1x1 + Elevation",1014
"448","R-P24604",0.00687681759785421,0.0114116193248168,1893,1,"Polygono-Coronopodion","Polygono-Coronopodion","Polygono arenastri-Matricarietum discoideae","V35","S",3,4,"2012",-6.669707884,42.35808151,"1 - UTM1x1 + Elevation",858
"449","R-P24613",0.013008220381415,0.0154637628554807,324613,1,"Polycarpion tetraphylli","Polycarpion tetraphylli","Crassulo tillaeae-Saginetum apetalae","V35","",NA,1,"2012",-6.78970925,42.41540135,"1 - UTM1x1 + Elevation",395
"450","R-P24616",-0.00117718020472493,0.0141046302053656,1218,1,"Scleranthion annui","Scleranthion annui","Linario eleganti-Anthoxanthetum aristati","R1R","N",3,3,"2012",-6.489870938,42.31147718,"1 - UTM1x1 + Elevation",892
"451","R-P24617",0.027578133181934,0.00534489561985776,1219,1,"Scleranthion annui","Scleranthion annui","Linario eleganti-Anthoxanthetum aristati","V15","NW",20,10,"2012",-6.640694864,42.40222875,"1 - UTM1x1 + Elevation",693
"452","R-P24618",0.0431744145386274,0.014531082526821,1220,1,"Scleranthion annui","Scleranthion annui","Linario eleganti-Anthoxanthetum aristati","R1R","NW",20,2,"2012",-6.63362637,42.40605506,"1 - UTM1x1 + Elevation",699
"453","R-P24619",0.0343348197557121,0.00536594675713593,1221,1,"Scleranthion annui","Scleranthion annui","Linario eleganti-Anthoxanthetum aristati","R1R","NE",5,15,"2012",-6.587236569,42.27425173,"1 - UTM1x1 + Elevation",1003
"454","R-P24624",0.00485869428770031,-0.00605390564147143,1226,1,"Oxalidion europaeae","Oxalidion europaeae","Holosteo umbellati-Veronicetum persicae","V15","W",20,6,"2012",-6.674555103,42.35792606,"1 - UTM1x1 + Elevation",960
"455","R-P24625",0.00972042134950706,0.00239756553414966,1227,1,"Oxalidion europaeae","Oxalidion europaeae","Holosteo umbellati-Veronicetum persicae","V15","",NA,10,"2012",-6.53447823,42.32811836,"1 - UTM1x1 + Elevation",750
"456","R-P24626",0.00337142551654486,-0.000105699576392042,1228,1,"Oxalidion europaeae","Oxalidion europaeae","Holosteo umbellati-Veronicetum persicae","V15","NW",5,20,"2012",-6.791484291,42.40453751,"1 - UTM1x1 + Elevation",699
"457","R-P24627",0.00985880627874181,-0.000248542262637693,1229,1,"Oxalidion europaeae","Oxalidion europaeae","Holosteo umbellati-Veronicetum persicae","V32","",NA,7,"2012",-6.79224318,42.41711828,"1 - UTM1x1 + Elevation",379
"458","R-P24628",0.00523613138051504,-0.00538080647621696,1230,1,"Oxalidion europaeae","Oxalidion europaeae","Holosteo umbellati-Veronicetum persicae","V15","",NA,50,"2012",-6.803001823,42.4743881,"1 - UTM1x1 + Elevation",499
"459","R-P24629",0.00457955033723861,-0.000107253470836138,1231,1,"Oxalidion europaeae","Oxalidion europaeae","Holosteo umbellati-Veronicetum persicae","V15","",NA,7,"2012",-6.5533469,42.2753081,"1 - UTM1x1 + Elevation",860
"460","R-P24630",0.00495672643516446,0.000373465077303432,1232,1,"Oxalidion europaeae","Oxalidion europaeae","Holosteo umbellati-Veronicetum persicae","V15","",NA,10,"2012",-6.501782801,42.30751177,"1 - UTM1x1 + Elevation",833
"461","R-P24631",0.00220956225293832,-0.00196142025530253,1233,1,"Oxalidion europaeae","Oxalidion europaeae","Holosteo umbellati-Veronicetum persicae","V15","",NA,3,"2012",-6.815928343,42.44694537,"1 - UTM1x1 + Elevation",402
"462","R-P24634",0.00264723095282935,-0.0046157038906353,1235,1,"Oxalidion europaeae","Oxalidion europaeae","Setario verticillatae-Echinochloetum crus-galli","V37","",NA,5,"2012",-6.630083344,42.26029547,"1 - UTM1x1 + Elevation",1010
"463","R-P24635",0.000900545173244542,-0.00897752033472041,1236,1,"Oxalidion europaeae","Oxalidion europaeae","Setario verticillatae-Echinochloetum crus-galli","V","",NA,15,"2012",-6.591327281,42.34615955,"1 - UTM1x1 + Elevation",835
