SIVIMID;NMDS1;NMDS2;Relevé number;Sintaxon;Temp;Precip;UTM10X10;UTM1X1;JuiceID;OriginalElevation;Locality;Country;ECOREG_WWF;DUNES_BOHN;Plant.Cover;Aspect;Slope;Area;SintaxonID;Authors;Year;Title;Publication;Type;DEG_LON;DEG_LAT;Accuracy;Elevation;ANTHROPIC;Vegetation;Class;Order;Alliance;EUNIS2020;EUNIS_REVISED;PCluster;EUNISL1;EUNISL2
R-P23967;-0.043544733;-0.022240243;1190;Oxalidi latifoliae-Veronicetum persicae;98;10583;29TPG88;;25844;980;Casaio, cultivo de nabos y cebollas;ES;ATL_COAST;N_DUNES;80;S;3;40;2036;Ortiz, S.;1986;Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.;Tesis doctoral. Universidade de Santiago de Compostela.;No forest;-6.789903594;42.33795834;3 - UTM10x10 + Elevation;980;Yes;ANTHROPOGENIC VEGETATION;Digitario sanguinalis-Eragrostietea;Eragrostietalia;Spergulo arvensis-Erodion cicutariae; V15   ;V15;2;Weed;V15A
R-P23968;-0.037051773;-0.031058062;1191;Oxalidi latifoliae-Veronicetum persicae;100;9154;29TPG88;;25845;1000;Casaio, nabizal;ES;ATL_COAST;N_DUNES;90;;NA;20;2036;Ortiz, S.;1986;Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.;Tesis doctoral. Universidade de Santiago de Compostela.;No forest;-6.797279383;42.33951481;3 - UTM10x10 + Elevation;1000;Yes;ANTHROPOGENIC VEGETATION;Digitario sanguinalis-Eragrostietea;Eragrostietalia;Spergulo arvensis-Erodion cicutariae; V15   ;V15;2;Weed;V15A
R-P23969;-0.03617296;-0.051726188;1192;Oxalidi latifoliae-Veronicetum persicae;113;10413;29TPG79;;25846;780;Portela do Trigal;ES;ATL_COAST;N_DUNES;90;;NA;40;2036;Ortiz, S.;1986;Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.;Tesis doctoral. Universidade de Santiago de Compostela.;No forest;-6.873388684;42.43240945;3 - UTM10x10 + Elevation;780;Yes;ANTHROPOGENIC VEGETATION;Digitario sanguinalis-Eragrostietea;Eragrostietalia;Spergulo arvensis-Erodion cicutariae; V15   ;V15;2;Weed;V15A
R-P23970;-0.075455738;-0.059895588;1193;Oxalidi latifoliae-Veronicetum persicae;108;10895;29TPG79;29TPG7693;25847;670;Casoio, nabizal;ES;ATL_COAST;N_DUNES;90;NE;5;10;2036;Ortiz, S.;1986;Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.;Tesis doctoral. Universidade de Santiago de Compostela.;No forest;-6.852661296;42.37188065;1 - UTM1x1 + Elevation;670;Yes;ANTHROPOGENIC VEGETATION;Digitario sanguinalis-Eragrostietea;Eragrostietalia;Spergulo arvensis-Erodion cicutariae; V15   ;V15;2;Weed;V15A
R-P23971;-0.065415233;-0.048919097;1194;Oxalidi latifoliae-Veronicetum persicae;101;10870;29TPG79;;25848;880;Pusmazán, nabizal;ES;ATL_COAST;N_DUNES;70;;NA;10;2036;Ortiz, S.;1986;Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.;Tesis doctoral. Universidade de Santiago de Compostela.;No forest;-6.817286682;42.38927325;3 - UTM10x10 + Elevation;880;Yes;ANTHROPOGENIC VEGETATION;Digitario sanguinalis-Eragrostietea;Eragrostietalia;Spergulo arvensis-Erodion cicutariae; V15   ;V15;2;Weed;V15A
R-P23972;-0.073578156;-0.081511623;1195;Oxalidi latifoliae-Veronicetum persicae;97;11918;29TPG69;;25849;950;Candeda, nabizal;ES;ATL_COAST;N_DUNES;80;SE;15;20;2036;Ortiz, S.;1986;Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.;Tesis doctoral. Universidade de Santiago de Compostela.;No forest;-6.951458027;42.35950892;3 - UTM10x10 + Elevation;950;Yes;ANTHROPOGENIC VEGETATION;Digitario sanguinalis-Eragrostietea;Eragrostietalia;Spergulo arvensis-Erodion cicutariae; V15   ;V15;2;Weed;V15A
R-P23973;-0.067116595;-0.065541015;1196;Oxalidi latifoliae-Veronicetum persicae;110;11197;29TPG69;;25850;750;Candeda, nabizal;ES;ATL_COAST;N_DUNES;80;SE;5;10;2036;Ortiz, S.;1986;Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.;Tesis doctoral. Universidade de Santiago de Compostela.;No forest;-6.968374135;42.39674089;3 - UTM10x10 + Elevation;750;Yes;ANTHROPOGENIC VEGETATION;Digitario sanguinalis-Eragrostietea;Eragrostietalia;Spergulo arvensis-Erodion cicutariae; V15   ;V15;2;Weed;V15A
R-P23975;-0.053828214;-0.070730519;1197;Setario verticillatae-Echinochloetum crus-galli;94;13553;29TPG88;;25851;1000;Casaio.;ES;ATL_COAST;N_DUNES;50;SW;10;100;5516;Ortiz, S.;1986;Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.;Tesis doctoral. Universidade de Santiago de Compostela.;No forest;-6.794142933;42.28739382;3 - UTM10x10 + Elevation;1000;Yes;ANTHROPOGENIC VEGETATION;Digitario sanguinalis-Eragrostietea;Eragrostietalia;Spergulo arvensis-Erodion cicutariae; V15   ;V15;2;Weed;V15B
R-P23976;-0.045597424;-0.060147244;1198;Setario verticillatae-Echinochloetum crus-galli;103;11071;29TPG88;;25852;920;Debajo de Casaio.;ES;ATL_COAST;N_DUNES;40;;NA;50;5516;Ortiz, S.;1986;Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.;Tesis doctoral. Universidade de Santiago de Compostela.;No forest;-6.808197581;42.31934278;3 - UTM10x10 + Elevation;920;Yes;ANTHROPOGENIC VEGETATION;Digitario sanguinalis-Eragrostietea;Eragrostietalia;Spergulo arvensis-Erodion cicutariae; V15   ;V15;2;Weed;V15B
R-P23977;-0.020731394;-0.118182558;1199;Setario verticillatae-Echinochloetum crus-galli;96;12952;29TPG88;;25853;900;Romiña,;ES;ATL_COAST;N_DUNES;65;SW;15;70;5516;Ortiz, S.;1986;Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.;Tesis doctoral. Universidade de Santiago de Compostela.;No forest;-6.799849534;42.30161151;3 - UTM10x10 + Elevation;900;Yes;ANTHROPOGENIC VEGETATION;Digitario sanguinalis-Eragrostietea;Eragrostietalia;Spergulo arvensis-Erodion cicutariae; V37   ;V15;0;Weed;V15B
R-P23978;0.000672725;-0.119117914;1200;Setario verticillatae-Echinochloetum crus-galli;96;12774;29TPG88;;25854;880;Debajo de Romiña.;ES;ATL_COAST;N_DUNES;40;SW;10;100;5516;Ortiz, S.;1986;Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.;Tesis doctoral. Universidade de Santiago de Compostela.;No forest;-6.802378921;42.30332841;3 - UTM10x10 + Elevation;880;Yes;ANTHROPOGENIC VEGETATION;Digitario sanguinalis-Eragrostietea;Eragrostietalia;Spergulo arvensis-Erodion cicutariae; V15   ;V15;2;Weed;V15B
R-P23979;0.027138402;-0.048060047;1201;Setario verticillatae-Echinochloetum crus-galli;99;11161;29TPG88;;25855;900;Romiña, maizal;ES;ATL_COAST;N_DUNES;30;;NA;30;5516;Ortiz, S.;1986;Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.;Tesis doctoral. Universidade de Santiago de Compostela.;No forest;-6.806318264;42.32840955;3 - UTM10x10 + Elevation;900;Yes;ANTHROPOGENIC VEGETATION;Digitario sanguinalis-Eragrostietea;Eragrostietalia;Spergulo arvensis-Erodion cicutariae; V     ;V15;0;Weed;V15B
R-P23980;-0.097722815;-0.160938481;1202;Setario verticillatae-Echinochloetum crus-galli;103;14018;29TPG88;;25856;900;Romiña, maizal;ES;ATL_COAST;N_DUNES;10;;NA;100;5516;Ortiz, S.;1986;Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.;Tesis doctoral. Universidade de Santiago de Compostela.;No forest;-6.787049106;42.33084935;3 - UTM10x10 + Elevation;900;Yes;ANTHROPOGENIC VEGETATION;Digitario sanguinalis-Eragrostietea;Eragrostietalia;Spergulo arvensis-Erodion cicutariae; V     ;V15;0;Weed;V15B
R-P23983;-0.105502817;-0.013583062;1879;Urtico urentis-Malvetum neglectae;98;13540;29TPG88;;25857;1000;Casaio, entrada a una cuadra;ES;ATL_COAST;N_DUNES;50;;NA;1;4254;Ortiz, S.;1986;Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.;Tesis doctoral. Universidade de Santiago de Compostela.;No forest;-6.781557753;42.32022567;3 - UTM10x10 + Elevation;1000;Yes;ANTHROPOGENIC VEGETATION;Chenopodietea;Chenopodietalia;Chenopodion muralis; V37   ;V37;5;Trampled;V35
R-P23984;-0.058460021;0.101619058;1880;Urtico urentis-Malvetum neglectae;98;11043;29TPG88;;25858;900;Romiña, entrada a una cuadra;ES;ATL_COAST;N_DUNES;60;S;10;2;4254;Ortiz, S.;1986;Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.;Tesis doctoral. Universidade de Santiago de Compostela.;No forest;-6.80610126;42.32481505;3 - UTM10x10 + Elevation;900;Yes;ANTHROPOGENIC VEGETATION;Chenopodietea;Chenopodietalia;Chenopodion muralis; V37   ;V37;5;Trampled;V35
R-P23985;-0.115247132;0.090958097;1881;Urtico urentis-Malvetum neglectae;109;12556;29TPG88;;25859;900;Romiña, borde de un camino;ES;ATL_COAST;N_DUNES;80;;NA;4;4254;Ortiz, S.;1986;Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.;Tesis doctoral. Universidade de Santiago de Compostela.;No forest;-6.797062809;42.33592028;3 - UTM10x10 + Elevation;900;Yes;ANTHROPOGENIC VEGETATION;Chenopodietea;Chenopodietalia;Chenopodion muralis; V37   ;V37;5;Trampled;V35
R-P23988;-0.146209165;-0.072991023;1882;Urtico urentis-Malvetum neglectae;78;12186;29TPG89;;25860;1260;Lardeira, entrada a una cuadra;ES;ATL_COAST;N_DUNES;100;;NA;1;4254;Ortiz, S.;1986;Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.;Tesis doctoral. Universidade de Santiago de Compostela.;No forest;-6.785335962;42.3831308;3 - UTM10x10 + Elevation;1260;Yes;ANTHROPOGENIC VEGETATION;Chenopodietea;Chenopodietalia;Chenopodion muralis; V37   ;V37;5;Trampled;V35
R-P23989;0.140586431;0.024287011;231;Anthrisco-Geranietum lucidi;90;12911;29TPG88;;25861;990;A 100m de Casaio hacia Romiña, en un muro;ES;ATL_COAST;N_DUNES;100;E;90;2;191;Ortiz, S.;1986;Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.;Tesis doctoral. Universidade de Santiago de Compostela.;No forest;-6.812063445;42.30300642;3 - UTM10x10 + Elevation;990;Yes;ANTHROPOGENIC VEGETATION;Chenopodietea;Chenopodietalia;Geranio pusilli-Anthriscion caucalidis; V39   ;V39;0;Ruderal;V39
R-P23990;-0.012974821;0.030264643;232;Anthrisco-Geranietum lucidi;105;12012;29TPG88;;25862;900;Entrada en Romiña, base de un muro;ES;ATL_COAST;N_DUNES;90;;NA;2;191;Ortiz, S.;1986;Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.;Tesis doctoral. Universidade de Santiago de Compostela.;No forest;-6.80765505;42.31035653;3 - UTM10x10 + Elevation;900;Yes;ANTHROPOGENIC VEGETATION;Chenopodietea;Chenopodietalia;Geranio pusilli-Anthriscion caucalidis; V37   ;V37;5;Ruderal;V37
R-P23991;0.103619235;0.035468142;233;Anthrisco-Geranietum lucidi;99;12671;29TPG88;;25863;900;Romiña;ES;ATL_COAST;N_DUNES;85;W;35;4;191;Ortiz, S.;1986;Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.;Tesis doctoral. Universidade de Santiago de Compostela.;No forest;-6.799957766;42.30340878;3 - UTM10x10 + Elevation;900;Yes;ANTHROPOGENIC VEGETATION;Chenopodietea;Chenopodietalia;Geranio pusilli-Anthriscion caucalidis; V39   ;V39;0;Ruderal;V39
R-P23992;0.078834213;0.002834854;234;Anthrisco-Geranietum lucidi;118;11495;29TPG79;;25881;680;O Trigal, en un muro;ES;ATL_COAST;N_DUNES;80;NW;90;10;191;Ortiz, S.;1986;Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.;Tesis doctoral. Universidade de Santiago de Compostela.;No forest;-6.875592824;42.42873318;3 - UTM10x10 + Elevation;680;Yes;ANTHROPOGENIC VEGETATION;Chenopodietea;Chenopodietalia;Geranio pusilli-Anthriscion caucalidis; V     ;V39;0;Ruderal;V39
R-P23993;0.168551114;0.081393406;235;Anthrisco-Geranietum lucidi;92;10331;29TPG69;;25865;960;Candeda, base de un muro;ES;ATL_COAST;N_DUNES;100;;NA;2;191;Ortiz, S.;1986;Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.;Tesis doctoral. Universidade de Santiago de Compostela.;No forest;-6.967014134;42.37517826;3 - UTM10x10 + Elevation;960;Yes;ANTHROPOGENIC VEGETATION;Chenopodietea;Chenopodietalia;Geranio pusilli-Anthriscion caucalidis; V39   ;V39;0;Ruderal;V39
R-P23994;-0.022213997;0.081197617;236;Anthrisco-Geranietum lucidi;94;12921;29TPG69;;25825;960;Candeda, base de un muro;ES;ATL_COAST;N_DUNES;100;;NA;2;191;Ortiz, S.;1986;Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.;Tesis doctoral. Universidade de Santiago de Compostela.;No forest;-7.023324777;42.38221689;3 - UTM10x10 + Elevation;960;Yes;ANTHROPOGENIC VEGETATION;Chenopodietea;Chenopodietalia;Geranio pusilli-Anthriscion caucalidis; V39   ;V39;0;Ruderal;V39
R-P23996;0.143350615;0.021731953;237;Anthrisco-Geranietum lucidi;107;10207;29TPG79;;25826;680;O Trigal;ES;ATL_COAST;N_DUNES;90;NW;10;4;191;Ortiz, S.;1986;Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.;Tesis doctoral. Universidade de Santiago de Compostela.;No forest;-6.906982932;42.38624705;3 - UTM10x10 + Elevation;680;Yes;ANTHROPOGENIC VEGETATION;Chenopodietea;Chenopodietalia;Geranio pusilli-Anthriscion caucalidis; V39   ;V39;0;Ruderal;V39
R-P23997;0.060557712;-0.086243777;238;Anthrisco-Geranietum lucidi;88;10633;29TPG78;;25827;1040;Soutadoiro;ES;ATL_COAST;N_DUNES;100;W;70;1;191;Ortiz, S.;1986;Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.;Tesis doctoral. Universidade de Santiago de Compostela.;No forest;-6.831084897;42.3365878;3 - UTM10x10 + Elevation;1040;Yes;ANTHROPOGENIC VEGETATION;Chenopodietea;Chenopodietalia;Geranio pusilli-Anthriscion caucalidis; V39   ;V39;0;Ruderal;V39
R-P23999;-0.157096769;-0.119796849;1203;Linario eleganti-Anthoxanthetum aristati;104;10037;29TPG69;;25828;98;Encima de Candeda;ES;ATL_COAST;N_DUNES;80;;NA;200;2888;Ortiz, S.;1986;Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.;Tesis doctoral. Universidade de Santiago de Compostela.;No forest;-6.995282441;42.38985921;4 - UTM10x10 + Centroid;98;Yes;ANTHROPOGENIC VEGETATION;Papaveretea rhoeadis;Aperetalia spicae-venti;Scleranthion annui; V15   ;V15;2;Weed;V15C
R-P24001;-0.132278293;-0.111141948;1204;Linario eleganti-Anthoxanthetum aristati;104;10037;29TPG69;;25829;97;Encima de Candeda, hacia Domiz;ES;ATL_COAST;N_DUNES;100;S;10;100;2888;Ortiz, S.;1986;Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.;Tesis doctoral. Universidade de Santiago de Compostela.;No forest;-6.995282441;42.38985921;4 - UTM10x10 + Centroid;97;Yes;ANTHROPOGENIC VEGETATION;Papaveretea rhoeadis;Aperetalia spicae-venti;Scleranthion annui; V15   ;V15;2;Weed;V15C
R-P24005;-0.173955583;-0.127978818;1205;Linario eleganti-Anthoxanthetum aristati;88;9974;29TPG89;;25830;102;Entre Casaio y Lardeira;ES;ATL_COAST;N_DUNES;100;;NA;50;2888;Ortiz, S.;1986;Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.;Tesis doctoral. Universidade de Santiago de Compostela.;No forest;-6.752607733;42.38526237;4 - UTM10x10 + Centroid;102;Yes;ANTHROPOGENIC VEGETATION;Papaveretea rhoeadis;Aperetalia spicae-venti;Scleranthion annui; R1R   ;V15;0;Weed;V15C
R-P24006;-0.135309527;-0.091157635;1206;Linario eleganti-Anthoxanthetum aristati;88;9974;29TPG89;;25831;126;Encima de Lardeira;ES;ATL_COAST;N_DUNES;100;;NA;80;2888;Ortiz, S.;1986;Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.;Tesis doctoral. Universidade de Santiago de Compostela.;No forest;-6.752607733;42.38526237;4 - UTM10x10 + Centroid;126;Yes;ANTHROPOGENIC VEGETATION;Papaveretea rhoeadis;Aperetalia spicae-venti;Scleranthion annui; V15   ;V15;2;Weed;V15C
R-P24007;-0.153169165;-0.091318282;1207;Linario eleganti-Anthoxanthetum aristati;88;9974;29TPG89;;25832;127;Encima de Lardeira;ES;ATL_COAST;N_DUNES;80;SW;15;60;2888;Ortiz, S.;1986;Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.;Tesis doctoral. Universidade de Santiago de Compostela.;No forest;-6.752607733;42.38526237;4 - UTM10x10 + Centroid;127;Yes;ANTHROPOGENIC VEGETATION;Papaveretea rhoeadis;Aperetalia spicae-venti;Scleranthion annui; R1R   ;V15;0;Weed;V15C
R-P24008;-0.160319665;-0.0987297;1208;Linario eleganti-Anthoxanthetum aristati;81;11402;29TPG78;;25833;121;Ricosende;ES;ATL_COAST;N_DUNES;100;N;15;80;2888;Ortiz, S.;1986;Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.;Tesis doctoral. Universidade de Santiago de Compostela.;No forest;-6.877098566;42.29744784;4 - UTM10x10 + Centroid;121;Yes;ANTHROPOGENIC VEGETATION;Papaveretea rhoeadis;Aperetalia spicae-venti;Scleranthion annui; V15   ;V15;2;Weed;V15C
R-P24009;-0.157493992;-0.132431827;1209;Linario eleganti-Anthoxanthetum aristati;81;11402;29TPG78;;25834;104;Soutadoiro;ES;ATL_COAST;N_DUNES;60;W;25;200;2888;Ortiz, S.;1986;Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.;Tesis doctoral. Universidade de Santiago de Compostela.;No forest;-6.877098566;42.29744784;4 - UTM10x10 + Centroid;104;Yes;ANTHROPOGENIC VEGETATION;Papaveretea rhoeadis;Aperetalia spicae-venti;Scleranthion annui; V15   ;V15;2;Weed;V15C
R-P24010;-0.158217035;-0.134331146;1210;Linario eleganti-Anthoxanthetum aristati;81;11402;29TPG78;;25835;104;Soutadoiro;ES;ATL_COAST;N_DUNES;70;W;25;150;2888;Ortiz, S.;1986;Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.;Tesis doctoral. Universidade de Santiago de Compostela.;No forest;-6.877098566;42.29744784;4 - UTM10x10 + Centroid;104;Yes;ANTHROPOGENIC VEGETATION;Papaveretea rhoeadis;Aperetalia spicae-venti;Scleranthion annui; V15   ;V15;2;Weed;V15C
R-P24011;-0.057080175;-0.033440491;1211;Aphanion arvensis;125;10571;29TPG79;;25836;500;Viladequinta;ES;ATL_COAST;N_DUNES;90;SE;3;40;L902;Ortiz, S.;1986;Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.;Tesis doctoral. Universidade de Santiago de Compostela.;No forest;-6.900602278;42.40087127;3 - UTM10x10 + Elevation;500;Yes;ANTHROPOGENIC VEGETATION;Papaveretea rhoeadis;Aperetalia spicae-venti;Scleranthion annui; V15   ;V15;2;Weed;V15A
R-P24015;-0.037022369;-0.067090476;1212;Linario amethysteae-Calenduletum arvensis;123;10639;29TPG79;;25837;500;Viladequinta;ES;ATL_COAST;N_DUNES;100;S;5;50;6693;Ortiz, S.;1986;Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.;Tesis doctoral. Universidade de Santiago de Compostela.;No forest;-6.843947086;42.4279995;3 - UTM10x10 + Elevation;500;Yes;ANTHROPOGENIC VEGETATION;Papaveretea rhoeadis;Aperetalia spicae-venti;Scleranthion annui; V15   ;V15;2;Weed;V15A
R-P24016;-0.073878705;-0.099448302;1213;Linario amethysteae-Calenduletum arvensis;112;10902;29TPG79;;25838;600;Cerca de Portela do Trigal desde Sobradelo;ES;ATL_COAST;N_DUNES;80;SW;5;25;6693;Ortiz, S.;1986;Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.;Tesis doctoral. Universidade de Santiago de Compostela.;No forest;-6.867644676;42.37857876;3 - UTM10x10 + Elevation;600;Yes;ANTHROPOGENIC VEGETATION;Papaveretea rhoeadis;Aperetalia spicae-venti;Scleranthion annui; V15   ;V15;2;Weed;V15A
R-P24017;-0.125119743;-0.081541907;1214;Linario amethysteae-Calenduletum arvensis;127;10466;29TPG79;;25839;350;Sobradelo;ES;ATL_COAST;N_DUNES;100;N;15;25;6693;Ortiz, S.;1986;Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.;Tesis doctoral. Universidade de Santiago de Compostela.;No forest;-6.906233053;42.41328501;3 - UTM10x10 + Elevation;350;Yes;ANTHROPOGENIC VEGETATION;Papaveretea rhoeadis;Aperetalia spicae-venti;Scleranthion annui;      +;V15;0;Weed;V15C
R-P24018;-0.04245768;-0.041915821;1215;Linario amethysteae-Calenduletum arvensis;101;10932;29TPG88;;25840;1000;Casaio;ES;ATL_COAST;N_DUNES;70;S;NA;15;6693;Ortiz, S.;1986;Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.;Tesis doctoral. Universidade de Santiago de Compostela.;No forest;-6.805342058;42.31223428;3 - UTM10x10 + Elevation;1000;Yes;ANTHROPOGENIC VEGETATION;Papaveretea rhoeadis;Aperetalia spicae-venti;Scleranthion annui; V15   ;V15;2;Weed;V15A
R-P24019;-0.052771394;-0.066901869;1216;Linario amethysteae-Calenduletum arvensis;123;9660;29TPG79;;25841;500;Viladequinta;ES;ATL_COAST;N_DUNES;80;SW;15;8;6693;Ortiz, S.;1986;Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.;Tesis doctoral. Universidade de Santiago de Compostela.;No forest;-6.845822858;42.41893234;3 - UTM10x10 + Elevation;500;Yes;ANTHROPOGENIC VEGETATION;Papaveretea rhoeadis;Aperetalia spicae-venti;Scleranthion annui; V15   ;V15;2;Weed;V15A
R-P24021;-0.0474435;0.045035946;239;Sisymbrio officinalis-Hordeetum murini;100;9154;29TPG88;;25842;1000;Casaio, borde de la carretera;ES;ATL_COAST;N_DUNES;90;;NA;2;753;Ortiz, S.;1986;Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.;Tesis doctoral. Universidade de Santiago de Compostela.;No forest;-6.797279383;42.33951481;3 - UTM10x10 + Elevation;1000;Yes;ANTHROPOGENIC VEGETATION;Sisymbrietea;Sisymbrietalia sophiae;Sisymbrion officinalis; V32   ;V37;0;Ruderal;V37
