"SIVIMID","L1","L0","Sintaxon","Alliance","Class","EUNIS","Area","Year","Longitude","Latitude","Accuracy","Elevation","Aspect","Slope","Fixed"
"R-P12755","Dauco-Melilotion","Artemisietea vulgaris","Helmintio echioidis-Melilotetum albae","Dauco-Melilotion","Artemisietea vulgaris","V38",20,1997,-3.144630223,42.79502702,"4 - UTM10x10 + Centroid",510,"",NA,1
"R-P12765",NA,NA,"Carduo bourgeani-Sylibetum mariani","Silybo mariani-Urticion piluliferae","Artemisietea vulgaris","V38",10,1997,-3.139734232,42.80221172,"3 - UTM10x10 + Elevation",1000,"",NA,0
"R-P12791",NA,NA,"Kickxio spuriae-Nigelletum gallicae","Unknown",NA,"V37",60,1997,-3.095658079,42.76983748,"3 - UTM10x10 + Elevation",550,"",NA,0
"R-P12792",NA,NA,"Kickxio spuriae-Nigelletum gallicae","Unknown",NA,"V15",80,1997,-3.080971541,42.75544007,"3 - UTM10x10 + Elevation",550,"",NA,0
"R-P12815",NA,NA,"Kickxio spuriae-Nigelletum gallicae","Unknown",NA,"V15",10,1997,-3.073637218,42.75364392,"3 - UTM10x10 + Elevation",520,"",NA,0
"R-P12833","Sisymbrion officinalis","Sisymbrietea","Sisymbrio officinalis-Hordeetum murini","Sisymbrion officinalis","Sisymbrietea","R",6,1997,-3.129894134,42.77520704,"3 - UTM10x10 + Elevation",1000,"",NA,1
"R-P14808","Balloto-Conion maculati","Epilobietea angustifolii","Arundini-Convolvuletum sepium","Senecionion fluviatilis","Epilobietea angustifolii","?",NA,2004,-1.376829654,42.60572333,"4 - UTM10x10 + Centroid",390,"",NA,0
"R-P14814","Balloto-Conion maculati","Epilobietea angustifolii","Arundini-Convolvuletum sepium","Senecionion fluviatilis","Epilobietea angustifolii","S32",NA,2004,-1.376829654,42.60572333,"4 - UTM10x10 + Centroid",370,"",NA,0
"R-P14816","Bidention tripartitae","Bidentetea","Arundini-Convolvuletum sepium","Senecionion fluviatilis","Epilobietea angustifolii","R55",NA,2004,-1.376829654,42.60572333,"4 - UTM10x10 + Centroid",383,"",NA,0
"R-P14818","Cynancho-Convolvulion sepium","Epilobietea angustifolii","Arundini-Convolvuletum sepium","Senecionion fluviatilis","Epilobietea angustifolii","R55",NA,2004,-1.376829654,42.60572333,"4 - UTM10x10 + Centroid",390,"",NA,0
"R-P14820","Balloto-Conion maculati","Epilobietea angustifolii","Arundini-Convolvuletum sepium","Senecionion fluviatilis","Epilobietea angustifolii","R55",NA,2004,-1.376829654,42.60572333,"4 - UTM10x10 + Centroid",390,"",NA,0
"R-P14821","Balloto-Conion maculati","Epilobietea angustifolii","Arundini-Convolvuletum sepium","Senecionion fluviatilis","Epilobietea angustifolii","R55",NA,2004,-1.376829654,42.60572333,"4 - UTM10x10 + Centroid",390,"",NA,0
"R-P14822","Balloto-Conion maculati","Epilobietea angustifolii","Arundini-Convolvuletum sepium","Senecionion fluviatilis","Epilobietea angustifolii","R",NA,2004,-1.376829654,42.60572333,"4 - UTM10x10 + Centroid",390,"",NA,0
"R-P14823","Cynancho-Convolvulion sepium","Epilobietea angustifolii","Arundini-Convolvuletum sepium","Senecionion fluviatilis","Epilobietea angustifolii","R55",NA,2004,-1.376829654,42.60572333,"4 - UTM10x10 + Centroid",390,"",NA,0
"R-P14890","Bidention tripartitae","Bidentetea","Xanthio italici-Polygonetum persicariae","Bidention tripartitae","Bidentetea","V15",50,2004,-1.376829654,42.60572333,"4 - UTM10x10 + Centroid",390,"",NA,1
"R-P14896","Bidention tripartitae","Bidentetea","Xanthio italici-Polygonetum persicariae","Bidention tripartitae","Bidentetea","V",10,2004,-1.376829654,42.60572333,"4 - UTM10x10 + Centroid",390,"",NA,1
"R-P14908","Bidention tripartitae","Bidentetea","Xanthio italici-Polygonetum persicariae","Bidention tripartitae","Bidentetea","C35a",30,2004,-1.376829654,42.60572333,"4 - UTM10x10 + Centroid",390,"",NA,1
"R-P15005","Bidention tripartitae","Bidentetea","Polygono hydropiperis-Bidentetum tripartitae","Bidention tripartitae","Bidentetea","V15",50,2004,-1.668885488,43.18357301,"1 - UTM1x1 + Elevation",120,"",NA,1
"R-P15101","Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae","Parietarietum judaicae","Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae","?",15,1983,-2.417635987,43.12139835,"1 - UTM1x1 + Elevation",150,"",NA,1
"R-P15102","Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae","Parietarietum judaicae","Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae","?",40,1983,-2.402359147,43.17534852,"2 - UTM1x1 + Centroid",120,"",NA,1
"R-P15103","Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae","Parietarietum judaicae","Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae","?",30,1983,-2.401567201,43.25638684,"2 - UTM1x1 + Centroid",80,"",NA,1
"R-P15104","Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae","Parietarietum judaicae","Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae","?",40,1983,-2.417601822,43.12500012,"1 - UTM1x1 + Elevation",150,"",NA,1
"R-P15105","Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae","Parietarietum judaicae","Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae","?",10,1983,-2.306396608,43.17480699,"1 - UTM1x1 + Elevation",150,"",NA,1
"R-P15106","Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae","Parietarietum judaicae","Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae","?",60,1983,-2.417635987,43.12139835,"1 - UTM1x1 + Elevation",150,"",NA,1
"R-P15107","Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae","Parietarietum judaicae","Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae","?",6,1983,-2.417618905,43.12319923,"1 - UTM1x1 + Elevation",160,"",NA,1
"R-P15108","Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae","Parietarietum judaicae","Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae","?",40,1983,-2.409306852,43.22040833,"1 - UTM1x1 + Elevation",100,"",NA,1
"R-P15109","Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae","Parietarietum judaicae","Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae","?",10,1983,-2.364084359,43.30661043,"1 - UTM1x1 + Elevation",20,"",NA,1
"R-P15110","Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae","Parietarietum judaicae","Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae","?",20,1983,-2.388716189,43.31033991,"2 - UTM1x1 + Centroid",20,"",NA,1
"R-P15111","Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae","Parietarietum judaicae","Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae","?",20,1983,-2.388716189,43.31033991,"2 - UTM1x1 + Centroid",20,"",NA,1
"R-P15112","Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae","Parietarietum judaicae","Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae","?",10,1983,-2.566073861,42.99058478,"1 - UTM1x1 + Elevation",400,"",NA,1
"R-P15113","Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae","Parietarietum judaicae","Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae","?",35,1983,-2.194038196,43.29833496,"1 - UTM1x1 + Elevation",10,"",NA,1
"R-P15114","Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae","Parietarietum judaicae","Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae","?",30,1983,-2.196456222,43.3019538,"1 - UTM1x1 + Elevation",10,"",NA,1
"R-P15115","Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae","Centrantho-Hypericetum hircini","Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae","?",30,1983,-2.259080326,43.22133494,"1 - UTM1x1 + Elevation",80,"",NA,1
"R-P15116","Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae","Centrantho-Hypericetum hircini","Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae","Sa",30,1983,-2.30881653,43.17842354,"1 - UTM1x1 + Elevation",170,"",NA,1
"R-P15117","Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae","Centrantho-Hypericetum hircini","Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae","Sa",30,1983,-2.234028067,43.25538766,"1 - UTM1x1 + Elevation",30,"",NA,1
"R-P15118","Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae","Centrantho-Hypericetum hircini","Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae","?",20,1983,-2.258883978,43.2375421,"1 - UTM1x1 + Elevation",50,"",NA,1
"R-P15119","Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae","Cymbalario-Trachelietum caerulei","Cymbalario-Asplenion","Cymbalario-Parietarietea diffusae","?",10,1983,-2.415194685,43.11958492,"1 - UTM1x1 + Elevation",140,"",NA,0
"R-P15120","Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae","Cymbalario-Trachelietum caerulei","Cymbalario-Asplenion","Cymbalario-Parietarietea diffusae","?",15,1983,-2.410295221,43.1177588,"1 - UTM1x1 + Elevation",150,"",NA,0
"R-P15121","Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae","Cymbalario-Trachelietum caerulei","Cymbalario-Asplenion","Cymbalario-Parietarietea diffusae","?",30,1983,-2.417618905,43.12319923,"1 - UTM1x1 + Elevation",150,"",NA,0
"R-P15122","Cymbalario-Asplenion","Cymbalario-Parietarietea diffusae","Cymbalarietum muralis","Cymbalario-Asplenion","Cymbalario-Parietarietea diffusae","?",NA,1983,-1.976755236,43.31640741,"1 - UTM1x1 + Elevation",10,"",NA,1
"R-P15123","Cymbalario-Asplenion","Cymbalario-Parietarietea diffusae","Cymbalarietum muralis","Cymbalario-Asplenion","Cymbalario-Parietarietea diffusae","?",NA,1983,-1.979221273,43.31642945,"1 - UTM1x1 + Elevation",10,"",NA,1
"R-P15124","Cymbalario-Asplenion","Cymbalario-Parietarietea diffusae","Cymbalarietum muralis","Cymbalario-Asplenion","Cymbalario-Parietarietea diffusae","?",NA,1983,-1.986649325,43.3146946,"1 - UTM1x1 + Elevation",10,"",NA,1
"R-P15125","Cymbalario-Asplenion","Cymbalario-Parietarietea diffusae","Cymbalarietum muralis","Cymbalario-Asplenion","Cymbalario-Parietarietea diffusae","?",NA,1983,-2.412753528,43.11777144,"1 - UTM1x1 + Elevation",150,"",NA,1
"R-P15132","Sisymbrion officinalis","Sisymbrietea","Sisymbrio officinalis-Hordeetum murini","Sisymbrion officinalis","Sisymbrietea","V32",5,1983,-2.415177533,43.12138581,"1 - UTM1x1 + Elevation",150,"",NA,1
"R-P15133","Sisymbrion officinalis","Sisymbrietea","Sisymbrio officinalis-Hordeetum murini","Sisymbrion officinalis","Sisymbrietea","V37",4,1983,-2.415177533,43.12138581,"1 - UTM1x1 + Elevation",150,"",NA,1
"R-P15134","Sisymbrion officinalis","Sisymbrietea","Sisymbrio officinalis-Hordeetum murini","Sisymbrion officinalis","Sisymbrietea","V37",5,1983,-2.417601822,43.12500012,"1 - UTM1x1 + Elevation",140,"",NA,1
"R-P15135","Sisymbrion officinalis","Sisymbrietea","Sisymbrio officinalis-Hordeetum murini","Sisymbrion officinalis","Sisymbrietea","V32",2,1983,-2.477114536,43.06585512,"1 - UTM1x1 + Elevation",200,"",NA,1
"R-P15136","Sisymbrion officinalis","Sisymbrietea","Sisymbrio officinalis-Hordeetum murini","Sisymbrion officinalis","Sisymbrietea","V37",5,1983,-2.504438008,43.02815573,"1 - UTM1x1 + Elevation",230,"",NA,1
"R-P15137","Sisymbrion officinalis","Sisymbrietea","Sisymbrio officinalis-Hordeetum murini","Sisymbrion officinalis","Sisymbrietea","V37",4,1983,-2.575973688,42.97801475,"1 - UTM1x1 + Elevation",630,"",NA,1
"R-P15138","Sisymbrion officinalis","Sisymbrietea","Sisymbrio officinalis-Hordeetum murini","Sisymbrion officinalis","Sisymbrietea","V37",4,1983,-2.417653067,43.11959746,"1 - UTM1x1 + Elevation",150,"",NA,1
"R-P15139","Sisymbrion officinalis","Sisymbrietea","Sisymbrio officinalis-Hordeetum murini","Sisymbrion officinalis","Sisymbrietea","V37",4,1983,-2.508787101,43.09841323,"1 - UTM1x1 + Elevation",420,"",NA,1
"R-P15140","Sisymbrion officinalis","Sisymbrietea","Sisymbrio officinalis-Hordeetum murini","Sisymbrion officinalis","Sisymbrietea","V37",4,1983,-2.508787101,43.09841323,"1 - UTM1x1 + Elevation",400,"",NA,1
"R-P15141","Sisymbrion officinalis","Sisymbrietea","Sisymbrio officinalis-Hordeetum murini","Sisymbrion officinalis","Sisymbrietea","V37",10,1983,-2.476101198,43.18471474,"2 - UTM1x1 + Centroid",120,"",NA,1
"R-P15142","Sisymbrion officinalis","Sisymbrietea","Sisymbrio officinalis-Hordeetum murini","Sisymbrion officinalis","Sisymbrietea","V37",4,1983,-2.394417429,42.98260123,"1 - UTM1x1 + Elevation",910,"",NA,1
"R-P15143","Sisymbrion officinalis","Sisymbrietea","Sisymbrio officinalis-Hordeetum murini","Sisymbrion officinalis","Sisymbrietea","V37",4,1983,-2.422586771,43.11782149,"1 - UTM1x1 + Elevation",200,"",NA,1
"R-P15144","Balloto-Conion maculati","Epilobietea angustifolii","Urtico dioicae-Sambucetum ebuli","Balloto-Conion maculati","Epilobietea angustifolii","R",15,1983,-2.420077433,43.12321172,"1 - UTM1x1 + Elevation",140,"",NA,1
"R-P15145","Balloto-Conion maculati","Epilobietea angustifolii","Urtico dioicae-Sambucetum ebuli","Balloto-Conion maculati","Epilobietea angustifolii","R55",10,1983,-2.432353444,43.12507425,"1 - UTM1x1 + Elevation",200,"",NA,1
"R-P15146","Geo urbani-Alliarion officinalis","Epilobietea angustifolii","Urtico dioicae-Sambucetum ebuli","Balloto-Conion maculati","Epilobietea angustifolii","R55",20,1983,-2.417635987,43.12139835,"1 - UTM1x1 + Elevation",150,"",NA,0
"R-P15147","Balloto-Conion maculati","Epilobietea angustifolii","Urtico dioicae-Sambucetum ebuli","Balloto-Conion maculati","Epilobietea angustifolii","R55",20,1983,-2.268671539,43.24300789,"1 - UTM1x1 + Elevation",300,"",NA,1
"R-P15148","Balloto-Conion maculati","Epilobietea angustifolii","Urtico dioicae-Sambucetum ebuli","Balloto-Conion maculati","Epilobietea angustifolii","R57",10,1983,-2.384338285,43.25449448,"1 - UTM1x1 + Elevation",50,"",NA,1
"R-P15149","Balloto-Conion maculati","Epilobietea angustifolii","Urtico dioicae-Sambucetum ebuli","Balloto-Conion maculati","Epilobietea angustifolii","R57",15,1983,-2.56853975,42.98879308,"1 - UTM1x1 + Elevation",450,"",NA,1
"R-P15150","Balloto-Conion maculati","Epilobietea angustifolii","Urtico dioicae-Sambucetum ebuli","Balloto-Conion maculati","Epilobietea angustifolii","R57",6,1983,-2.563582342,42.99597836,"2 - UTM1x1 + Centroid",300,"",NA,1
"R-P15151","Balloto-Conion maculati","Epilobietea angustifolii","Urtico dioicae-Sambucetum ebuli","Balloto-Conion maculati","Epilobietea angustifolii","R57",5,1983,-2.563582342,42.99597836,"2 - UTM1x1 + Centroid",300,"",NA,1
"R-P15152","Balloto-Conion maculati","Epilobietea angustifolii","Urtico dioicae-Sambucetum ebuli","Balloto-Conion maculati","Epilobietea angustifolii","R57",10,1983,-2.571093135,42.97439452,"1 - UTM1x1 + Elevation",600,"",NA,1
"R-P15153","Balloto-Conion maculati","Epilobietea angustifolii","Urtico dioicae-Sambucetum ebuli","Balloto-Conion maculati","Epilobietea angustifolii","R55",5,1983,-2.571093135,42.97439452,"1 - UTM1x1 + Elevation",600,"",NA,1
"R-P15154","Balloto-Conion maculati","Epilobietea angustifolii","Urtico dioicae-Sambucetum ebuli","Balloto-Conion maculati","Epilobietea angustifolii","V39",15,1983,-2.518772508,43.07864482,"1 - UTM1x1 + Elevation",450,"",NA,1
"R-P15155","Balloto-Conion maculati","Epilobietea angustifolii","Urtico dioicae-Sambucetum ebuli","Balloto-Conion maculati","Epilobietea angustifolii","R57",15,1983,-2.443928241,43.20437335,"1 - UTM1x1 + Elevation",530,"",NA,1
"R-P15156","Cirsion richterano-chodati","Artemisietea vulgaris","Carduo nutantis-Cirsietum richterani","Cirsion richterano-chodati","Artemisietea vulgaris","V39",30,1983,-2.343251697,42.94990072,"2 - UTM1x1 + Centroid",1050,"",NA,1
"R-P15157","Cirsion richterano-chodati","Artemisietea vulgaris","Carduo nutantis-Cirsietum richterani","Cirsion richterano-chodati","Artemisietea vulgaris","V39",6,1983,-2.343251697,42.94990072,"2 - UTM1x1 + Centroid",1000,"",NA,1
"R-P15158","Polygono-Coronopodion","Polygono-Poetea annuae","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",NA,1983,-2.420060421,43.12501261,"1 - UTM1x1 + Elevation",150,"",NA,1
"R-P15159","Polygono-Coronopodion","Polygono-Poetea annuae","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",1,1983,-2.484498409,43.06408763,"1 - UTM1x1 + Elevation",200,"",NA,1
"R-P15160","Polygono-Coronopodion","Polygono-Poetea annuae","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",NA,1983,-2.484498409,43.06408763,"1 - UTM1x1 + Elevation",200,"",NA,1
"R-P15161","Polygono-Coronopodion","Polygono-Poetea annuae","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",2,1983,-2.406248527,43.02768845,"1 - UTM1x1 + Elevation",230,"",NA,1
"R-P15162","Polygono-Coronopodion","Polygono-Poetea annuae","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",1,1983,-2.526641647,43.01384166,"2 - UTM1x1 + Centroid",250,"",NA,1
"R-P15163","Saginion procumbentis","Polygono-Poetea annuae","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",3,1983,-2.398831686,43.03305274,"1 - UTM1x1 + Elevation",240,"",NA,0
"R-P15164","Polygono-Coronopodion","Polygono-Poetea annuae","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",1,1983,-2.409324237,43.21860748,"1 - UTM1x1 + Elevation",90,"",NA,1
"R-P15165","Polygono-Coronopodion","Polygono-Poetea annuae","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",1,1983,-2.378483179,43.10318262,"2 - UTM1x1 + Centroid",200,"",NA,1
"R-P15166","Polygono-Coronopodion","Polygono-Poetea annuae","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",NA,1983,-2.56364605,42.98697351,"2 - UTM1x1 + Centroid",350,"",NA,1
"R-P15167","Polygono-Coronopodion","Polygono-Poetea annuae","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",1,1983,-2.342099651,43.05795461,"2 - UTM1x1 + Centroid",350,"",NA,1
"R-P15168","Polygono-Coronopodion","Polygono-Poetea annuae","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",1,1983,-2.31724111,43.0848238,"2 - UTM1x1 + Centroid",280,"",NA,1
"R-P15169","Polygono-Coronopodion","Polygono-Poetea annuae","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",NA,1983,-2.31724111,43.0848238,"2 - UTM1x1 + Centroid",300,"",NA,1
"R-P15170","Saginion procumbentis","Polygono-Poetea annuae","Bryo argentei-Saginetum procumbentis","Saginion procumbentis","Polygono-Poetea annuae","V35",2,1983,-2.388716189,43.31033991,"2 - UTM1x1 + Centroid",10,"",NA,1
"R-P15171","Saginion procumbentis","Polygono-Poetea annuae","Bryo argentei-Saginetum procumbentis","Saginion procumbentis","Polygono-Poetea annuae","V35",1,1983,-2.441466447,43.20436136,"1 - UTM1x1 + Elevation",500,"",NA,1
"R-P15172","Saginion procumbentis","Polygono-Poetea annuae","Bryo argentei-Saginetum procumbentis","Saginion procumbentis","Polygono-Poetea annuae","V35",2,1983,-2.403758958,43.03127751,"2 - UTM1x1 + Centroid",350,"",NA,1
"R-P15173","Saginion procumbentis","Polygono-Poetea annuae","Bryo argentei-Saginetum procumbentis","Saginion procumbentis","Polygono-Poetea annuae","V35",2,1983,-2.531495292,43.02106567,"1 - UTM1x1 + Elevation",350,"",NA,1
"R-P15174","Saginion procumbentis","Polygono-Poetea annuae","Bryo argentei-Saginetum procumbentis","Saginion procumbentis","Polygono-Poetea annuae","V35",1,1983,-2.412753528,43.11777144,"1 - UTM1x1 + Elevation",150,"",NA,1
"R-P15175","Saginion procumbentis","Polygono-Poetea annuae","Bryo argentei-Saginetum procumbentis","Saginion procumbentis","Polygono-Poetea annuae","V35",1,1983,-2.419190755,43.21685705,"1 - UTM1x1 + Elevation",100,"",NA,1
