"SIVIMID","Sintaxon","Alliance","Class","EUNIS","Area","Year","Longitude","Latitude","Accuracy","Elevation","Aspect","Slope"
"Q-P09960","Comunidad de Carduus pycnocephalus y Carduus tenuiflorus","Hordeion murini","Chenopodietea","V33",5,"2000","-6.61857634","41.83535117","4 - UTM10x10 + Centroid","500","",NA
"Q-P09957","Comunidad de Carduus pycnocephalus y Carduus tenuiflorus","Hordeion murini","Chenopodietea","V32",6,"2000","-6.761711225","41.86344897","3 - UTM10x10 + Elevation","640","",NA
"Q-P09958","Comunidad de Carduus pycnocephalus y Carduus tenuiflorus","Hordeion murini","Chenopodietea","V33",8,"2000","-6.927495113","41.85609022","3 - UTM10x10 + Elevation","600","",NA
"Q-P09961","Comunidad de Carduus pycnocephalus y Carduus tenuiflorus","Hordeion murini","Chenopodietea","V32",4,"2000","-6.61857634","41.83535117","4 - UTM10x10 + Centroid","600","",NA
"Q-P10091","Comunidad de Chaerophyllum temulum y Urtica dioica","Balloto-Conion maculati","Epilobietea angustifolii","V32",6,"2000","-7.182960705","41.96578556","2 - UTM1x1 + Centroid","730","SW",63
"Q-P10089","Comunidad de Chaerophyllum temulum y Urtica dioica","Balloto-Conion maculati","Epilobietea angustifolii","Sa",8,"2000","-6.780099635","41.84843679","3 - UTM10x10 + Elevation","820","S",63
"Q-P10090","Comunidad de Chaerophyllum temulum y Urtica dioica","Balloto-Conion maculati","Epilobietea angustifolii","?",6,"2000","-6.84862466","41.82634749","3 - UTM10x10 + Elevation","900","SW",54
"Q-P10098","Comunidad de Chaerophyllum temulum y Urtica dioica","Balloto-Conion maculati","Epilobietea angustifolii","?",4,"2000","-6.836679525","41.86816917","3 - UTM10x10 + Elevation","880","W",63
"Q-P10094","Comunidad de Chaerophyllum temulum y Urtica dioica","Balloto-Conion maculati","Epilobietea angustifolii","R57",4,"2000","-6.642501247","41.80066068","3 - UTM10x10 + Elevation","860","S",63
"Q-P10096","Comunidad de Chaerophyllum temulum y Urtica dioica","Balloto-Conion maculati","Epilobietea angustifolii","R57",20,"2000","-7.024882606","41.87252308","3 - UTM10x10 + Elevation","800","NE",36
"Q-P10097","Comunidad de Chaerophyllum temulum y Urtica dioica","Balloto-Conion maculati","Epilobietea angustifolii","V",6,"2000","-6.935699959","41.87201709","3 - UTM10x10 + Elevation","800","SW",72
"Q-P10095","Comunidad de Chaerophyllum temulum y Urtica dioica","Balloto-Conion maculati","Epilobietea angustifolii","?",5,"2000","-6.850539008","41.89832036","3 - UTM10x10 + Elevation","800","W",81
"Q-P10093","Comunidad de Chaerophyllum temulum y Urtica dioica","Balloto-Conion maculati","Epilobietea angustifolii","?",4,"2000","-7.039080911","41.86842203","3 - UTM10x10 + Elevation","740","S",63
"Q-P10092","Comunidad de Chaerophyllum temulum y Urtica dioica","Balloto-Conion maculati","Epilobietea angustifolii","R57",8,"2000","-7.070331887","41.86731688","3 - UTM10x10 + Elevation","750","N",72
"R-P23937","Comunidad de Chenopodium bonus-henricus","Arction lappae","Epilobietea angustifolii","C35a",80,"1986","-6.789888778","42.25691991","1 - UTM1x1 + Elevation","1850","NE",10
"Q-P10060","Comunidad de Chrysanthemum segetum y Lolium rigidum","Scleranthion annui","Papaveretea rhoeadis","V15",12,"2000","-6.635274238","41.88553598","3 - UTM10x10 + Elevation","640","W",4.5
"Q-P10061","Comunidad de Chrysanthemum segetum y Lolium rigidum","Scleranthion annui","Papaveretea rhoeadis","V15",10,"2000","-6.76432699","41.86696504","3 - UTM10x10 + Elevation","630","",NA
"Q-P08768","Comunidad de Cirsium richterianum","Cirsion richterano-chodati","Artemisietea vulgaris","V38",60,"1990","-4.491578057","42.87362795","3 - UTM10x10 + Elevation","1020","",NA
"Q-P08765","Comunidad de Cirsium richterianum","Cirsion richterano-chodati","Artemisietea vulgaris","V38",100,"1990","-4.69316451","42.81319133","3 - UTM10x10 + Elevation","1080","",NA
"Q-P08762","Comunidad de Cirsium richterianum","Cirsion richterano-chodati","Artemisietea vulgaris","V38",20,"1990","-4.543611372","42.89815216","3 - UTM10x10 + Elevation","1070","",NA
"Q-P08763","Comunidad de Cirsium richterianum","Cirsion richterano-chodati","Artemisietea vulgaris","V38",10,"1990","-4.528495991","42.84729103","4 - UTM10x10 + Centroid","970","",NA
"Q-P08766","Comunidad de Cirsium richterianum","Cirsion richterano-chodati","Artemisietea vulgaris","V38",50,"1990","-4.648957603","42.80663255","3 - UTM10x10 + Elevation","1120","",NA
"Q-P08761","Comunidad de Cirsium richterianum","Cirsion richterano-chodati","Artemisietea vulgaris","V38",40,"1990","-4.550416473","42.87644814","3 - UTM10x10 + Elevation","1050","",NA
"Q-P08767","Comunidad de Cirsium richterianum","Cirsion richterano-chodati","Artemisietea vulgaris","V38",40,"1990","-4.668372809","42.80094819","3 - UTM10x10 + Elevation","1120","",NA
"Q-P08760","Comunidad de Cirsium richterianum","Cirsion richterano-chodati","Artemisietea vulgaris","V38",50,"1990","-4.498878138","42.87173158","3 - UTM10x10 + Elevation","1000","",NA
"Q-P08764","Comunidad de Cirsium richterianum","Cirsion richterano-chodati","Artemisietea vulgaris","V38",100,"1990","-4.527275081","42.83173387","3 - UTM10x10 + Elevation","1100","",NA
"T-P27797","Comunidad de Convolvulus sepium y Oxalis violacea","Cynancho-Convolvulion sepium","Epilobietea angustifolii","V15",NA,"1958","-5.719999329","43.35526167","3 - UTM10x10 + Elevation","285","",NA
"T-P27795","Comunidad de Convolvulus sepium y Oxalis violacea","Cynancho-Convolvulion sepium","Epilobietea angustifolii","V15",NA,"1958","-5.727314327","43.35328655","3 - UTM10x10 + Elevation","280","NW",NA
"T-P27794","Comunidad de Convolvulus sepium y Oxalis violacea","Cynancho-Convolvulion sepium","Epilobietea angustifolii","V15",NA,"1958","-5.796417456","43.35341735","3 - UTM10x10 + Elevation","280","W",NA
"T-P27796","Comunidad de Convolvulus sepium y Oxalis violacea","Cynancho-Convolvulion sepium","Epilobietea angustifolii","V15",NA,"1958","-6.142551358","43.4614705","3 - UTM10x10 + Elevation","130","",NA
"U-P00423","Comunidad de Corrigiola littoralis y Filaginella uliginosa","Scleranthion annui","Papaveretea rhoeadis","V34",10,"2002","-4.945141732","42.96947378","1 - UTM1x1 + Elevation","1100","",NA
"U-P00422","Comunidad de Corrigiola littoralis y Filaginella uliginosa","Scleranthion annui","Papaveretea rhoeadis","V",10,"2002","-4.94770647","42.97303206","1 - UTM1x1 + Elevation","1100","",NA
"NEW-OMAR-PA68","Comunidad de Cymbalaria muralis","Cymbalario-Asplenion","Cymbalario-Parietarietea diffusae",NA,10,"1981","-5.654043577","43.23651311","500","425","NO",90
"NEW-OMAR-CC86","Comunidad de Cymbalaria muralis","Cymbalario-Asplenion","Cymbalario-Parietarietea diffusae",NA,10,"1981","-5.682600619","43.32588696","500","275","NO",90
"NEW-OMAR-TU92","Comunidad de Cymbalaria muralis","Cymbalario-Asplenion","Cymbalario-Parietarietea diffusae",NA,5,"1981","-5.666346277","43.23622682","500","325","S",90
"U-P00598","Comunidad de Daucus carota y Melilotus alba","Dauco-Melilotion","Artemisietea vulgaris","V38",8,"2002","-4.999356424","42.97754404","1 - UTM1x1 + Elevation","1160","",NA
"U-P00595","Comunidad de Daucus carota y Melilotus alba","Dauco-Melilotion","Artemisietea vulgaris","V38",5,"2002","-5.142618143","42.86509295","1 - UTM1x1 + Elevation","980","",NA
"U-P00596","Comunidad de Daucus carota y Melilotus alba","Dauco-Melilotion","Artemisietea vulgaris","V38",30,"2002","-5.09336753","42.92903805","1 - UTM1x1 + Elevation","1050","",NA
"T-P36748","Comunidad de Dipsacus fullonum","Dauco-Melilotion","Artemisietea vulgaris","V33",100,"1993","-7.506684798","42.55147473","1 - UTM1x1 + Elevation","320","E-SE",15
"T-P36749","Comunidad de Dipsacus fullonum","Dauco-Melilotion","Artemisietea vulgaris","V37",60,"1993","-7.504256247","42.55157042","1 - UTM1x1 + Elevation","320","SE",5
"Q-P10073","Comunidad de Echinochloa crus-galli y Setaria Verticillata","Spergulo arvensis-Erodion cicutariae","Digitario sanguinalis-Eragrostietea minoris","V15",20,"2000","-6.630258874","41.88209289","3 - UTM10x10 + Elevation","660","",NA
"Q-P10071","Comunidad de Echinochloa crus-galli y Setaria Verticillata","Spergulo arvensis-Erodion cicutariae","Digitario sanguinalis-Eragrostietea minoris","V15",16,"2000","-6.724490367","41.88627521","3 - UTM10x10 + Elevation","640","",NA
"Q-P10072","Comunidad de Echinochloa crus-galli y Setaria Verticillata","Spergulo arvensis-Erodion cicutariae","Digitario sanguinalis-Eragrostietea minoris","V",12,"2000","-6.727942574","41.90417254","3 - UTM10x10 + Elevation","670","",NA
"Q-P10075","Comunidad de Echinochloa crus-galli y Setaria Verticillata","Spergulo arvensis-Erodion cicutariae","Digitario sanguinalis-Eragrostietea minoris","V37",4,"2000","-6.963473393","41.77561233","3 - UTM10x10 + Elevation","760","",NA
"Q-P10074","Comunidad de Echinochloa crus-galli y Setaria Verticillata","Spergulo arvensis-Erodion cicutariae","Digitario sanguinalis-Eragrostietea minoris","V34",6,"2000","-6.866908731","41.86536384","4 - UTM10x10 + Centroid","550","",NA
"Q-P10077","Comunidad de Echinochloa crus-galli y Setaria Verticillata","Spergulo arvensis-Erodion cicutariae","Digitario sanguinalis-Eragrostietea minoris","V15",20,"2000","-6.61857634","41.83535117","4 - UTM10x10 + Centroid","530","",NA
"Q-P10078","Comunidad de Echinochloa crus-galli y Setaria Verticillata","Spergulo arvensis-Erodion cicutariae","Digitario sanguinalis-Eragrostietea minoris","V15",4,"2000","-6.61857634","41.83535117","4 - UTM10x10 + Centroid","540","",NA
"S-P21816","Comunidad de Epilobium angustifolium y Digitalis purpurea","Epilobion angustifolii","Epilobietea angustifolii","?",60,"1981","-6.053300587","43.06231754","3 - UTM10x10 + Elevation","1645","W",60
"S-P21815","Comunidad de Epilobium angustifolium y Digitalis purpurea","Epilobion angustifolii","Epilobietea angustifolii","R57",70,"1981","-6.074001558","43.08337265","3 - UTM10x10 + Elevation","1650","W",50
"R-P24680","Comunidad de Epilobium parviflorum y Eupatorium cannabinum","Unknown",NA,"R55",50,"2012","-6.736666621","42.42254765","1 - UTM1x1 + Elevation","432","",NA
"R-P24681","Comunidad de Epilobium parviflorum y Eupatorium cannabinum","Unknown",NA,"R55",8,"2012","-6.633107102","42.39706716","1 - UTM1x1 + Elevation","679","E",20
"R-P24682","Comunidad de Epilobium parviflorum y Eupatorium cannabinum","Unknown",NA,"R55",10,"2012","-6.515714461","42.29627947","1 - UTM1x1 + Elevation","843","",NA
"R-P24678","Comunidad de Epilobium parviflorum y Eupatorium cannabinum","Unknown",NA,"R55",20,"2012","-6.781892042","42.40665565","1 - UTM1x1 + Elevation","569","NW",2
"NEW-OMAR-BA106","Comunidad de Equisetum telmateia","Senecionion fluviatilis","Epilobietea angustifolii",NA,10,"1981","-5.707241301","43.32530597","500","190","S",10
"NEW-OMAR-BA08","Comunidad de Equisetum telmateia","Senecionion fluviatilis","Epilobietea angustifolii",NA,15,"1981","-5.694921052","43.32559713","500","225","SO",5
"T-P12284","Comunidad de Eupatorium cannabinum","Unknown",NA,"R55",20,"1988","-6.354243904","42.90621808","3 - UTM10x10 + Elevation","940","",NA
"T-P12285","Comunidad de Eupatorium cannabinum","Unknown",NA,"R55",10,"1988","-6.337705764","42.9175069","3 - UTM10x10 + Elevation","930","",NA
"T-P07911","comunidad de Helianthus x laetiflorus","Unknown",NA,"R55",20,"1999","-1.615527801","42.8209427","1 - UTM1x1 + Elevation","420","",NA
"Q-P10081","Comunidad de Lamium amplexicaule y Stellaria media","Oxalidion europeae","Papaveretea rhoeadis","V15",4,"2000","-6.727942574","41.90417254","3 - UTM10x10 + Elevation","660","",NA
"Q-P10087","Comunidad de Lamium amplexicaule y Stellaria media","Oxalidion europeae","Papaveretea rhoeadis","V15",4,"2000","-6.899963984","41.72015921","3 - UTM10x10 + Elevation","900","",NA
"Q-P10083","Comunidad de Lamium amplexicaule y Stellaria media","Oxalidion europeae","Papaveretea rhoeadis","V15",2,"2000","-6.761711225","41.86344897","3 - UTM10x10 + Elevation","630","",NA
"Q-P10082","Comunidad de Lamium amplexicaule y Stellaria media","Oxalidion europeae","Papaveretea rhoeadis","V15",2,"2000","-6.800658553","41.91079012","3 - UTM10x10 + Elevation","1000","",NA
"Q-P10085","Comunidad de Lamium amplexicaule y Stellaria media","Oxalidion europeae","Papaveretea rhoeadis","V15",4,"2000","-6.632890883","41.80096541","3 - UTM10x10 + Elevation","870","",NA
"Q-P10088","Comunidad de Lamium amplexicaule y Stellaria media","Oxalidion europeae","Papaveretea rhoeadis","V15",4,"2000","-6.614058215","41.93663371","1 - UTM1x1 + Elevation","750","",NA
"Q-P10086","Comunidad de Lamium amplexicaule y Stellaria media","Oxalidion europeae","Papaveretea rhoeadis","V15",4,"2000","-7.07582557","41.87792696","3 - UTM10x10 + Elevation","700","",NA
"Q-P10084","Comunidad de Lamium amplexicaule y Stellaria media","Oxalidion europeae","Papaveretea rhoeadis","V15",6,"2000","-6.731706991","41.88604061","3 - UTM10x10 + Elevation","650","",NA
"T-P27810","Comunidad de Lathyrus aphaca y Scleranthus annuus","Scleranthion annui","Papaveretea rhoeadis","V15",NA,"1958","-5.77511715","43.04779729","3 - UTM10x10 + Elevation","670","W",8
"T-P27812","Comunidad de Lathyrus aphaca y Scleranthus annuus","Scleranthion annui","Papaveretea rhoeadis","V15",NA,"1958","-4.528495991","42.84729103","4 - UTM10x10 + Centroid","940","E",3
"R-P24705","Comunidad de Linaria triornithophora","Unknown",NA,"R57",5,"2012","-6.668107641","42.41395981","1 - UTM1x1 + Elevation","508","N",15
"R-P23958","Comunidad de Luzula lactea","Unknown",NA,"V",100,"1986","-6.866206495","42.3155979","3 - UTM10x10 + Elevation","1030","N",25
"T-P07913","comunidad de Mentha longifolia y Epilobium hirsutum","Unknown",NA,"R55",60,"1999","-1.939527489","42.75956407","1 - UTM1x1 + Elevation","480","",NA
"T-P07915","comunidad de Mentha longifolia y Epilobium hirsutum","Unknown",NA,"R55",60,"1999","-1.484127075","42.69140406","1 - UTM1x1 + Elevation","550","",NA
"T-P13459","Comunidad de Oenanthe crocata","Unknown",NA,"R55",20,"1997","-2.876760141","43.4343748","3 - UTM10x10 + Elevation","0","",NA
"Q-P10407","Comunidad de Paspalum paspalodes","Paspalo-Agrostion semiverticillati","Bidentetea","R36",12,"2000","-6.80007697","41.85646934","4 - UTM10x10 + Centroid","590","",NA
"Q-P10408","Comunidad de Paspalum paspalodes","Paspalo-Agrostion semiverticillati","Bidentetea","Qb",12,"2000","-6.61857634","41.83535117","4 - UTM10x10 + Centroid","600","",NA
"T-P13205","Comunidad de Pastinaca sylvestris y Heracleum sphondylium","Arction lappae","Epilobietea angustifolii","V33",12,"1997","-1.67676298","42.70279721","3 - UTM10x10 + Elevation","620","",NA
"T-P13204","Comunidad de Pastinaca sylvestris y Heracleum sphondylium","Arction lappae","Epilobietea angustifolii","R22",30,"1997","-2.627862517","42.91515908","1 - UTM1x1 + Elevation","520","",NA
"NEW-OMAR-BA20","Comunidad de Poa annua","Polygono-Coronopodion","Polygono-Poetea annuae",NA,1,"1981","-5.694921052","43.32559713","500","225","SO",10
"NEW-OMAR-RE27","Comunidad de Poa annua","Polygono-Coronopodion","Polygono-Poetea annuae",NA,3,"1981","-5.669491805","43.30818588","500","225","O",5
"NEW-OMAR-PA30","Comunidad de Poa annua","Polygono-Coronopodion","Polygono-Poetea annuae",NA,3,"1981","-5.657174634","43.30847288","500","340","",0
"Q-P09968","Comunidad de Silybum marianum y Carduus tenuiflorus","Silybo mariani-Urticion piluliferae","Artemisietea vulgaris","V32",6,"2000","-6.788335231","41.82475275","3 - UTM10x10 + Elevation","640","",NA
"Q-P09967","Comunidad de Silybum marianum y Carduus tenuiflorus","Silybo mariani-Urticion piluliferae","Artemisietea vulgaris","V32",16,"2000","-6.80007697","41.85646934","4 - UTM10x10 + Centroid","600","SW",9
"Q-P10031","Comunidad de Sisymbrium officinalis y Hordeum murinum supbs. leporinum","Sisymbrion officinalis","Sisymbrietea","V32",8,"2000","-6.80007697","41.85646934","4 - UTM10x10 + Centroid","600","",NA
"Q-P10032","Comunidad de Sisymbrium officinalis y Hordeum murinum supbs. leporinum","Sisymbrion officinalis","Sisymbrietea","V32",6,"2000","-6.927495113","41.85609022","3 - UTM10x10 + Elevation","600","",NA
"Q-P10028","Comunidad de Sisymbrium officinalis y Hordeum murinum supbs. leporinum","Sisymbrion officinalis","Sisymbrietea","V32",2,"2000","-6.61857634","41.83535117","4 - UTM10x10 + Centroid","520","",NA
"Q-P10033","Comunidad de Sisymbrium officinalis y Hordeum murinum supbs. leporinum","Sisymbrion officinalis","Sisymbrietea","V37",6,"2000","-7.038993386","41.82880563","3 - UTM10x10 + Elevation","740","",NA
"Q-P10029","Comunidad de Sisymbrium officinalis y Hordeum murinum supbs. leporinum","Sisymbrion officinalis","Sisymbrietea","V37",2,"2000","-6.803064813","41.91071034","3 - UTM10x10 + Elevation","1000","",NA
"Q-P10035","Comunidad de Sisymbrium officinalis y Hordeum murinum supbs. leporinum","Sisymbrion officinalis","Sisymbrietea","V32",4,"2000","-6.584742758","41.84390284","3 - UTM10x10 + Elevation","900","",NA
"Q-P10030","Comunidad de Sisymbrium officinalis y Hordeum murinum supbs. leporinum","Sisymbrion officinalis","Sisymbrietea","V37",5,"2000","-6.695830527","41.89080433","3 - UTM10x10 + Elevation","660","",NA
"Q-P10034","Comunidad de Sisymbrium officinalis y Hordeum murinum supbs. leporinum","Sisymbrion officinalis","Sisymbrietea","V32",16,"2000","-6.61857634","41.83535117","4 - UTM10x10 + Centroid","500","",NA
"Q-P10027","Comunidad de Sisymbrium officinalis y Hordeum murinum supbs. leporinum","Sisymbrion officinalis","Sisymbrietea","V32",6,"2000","-6.725117844","41.89706054","3 - UTM10x10 + Elevation","660","SE",25
"R-P23950","Comunidad de Smyrnium olusatrum","Allion triquetri","Chenopodietea","V39",12,"1986","-6.847038344","42.39908231","3 - UTM10x10 + Elevation","500","",NA
"R-P23951","Comunidad de Smyrnium olusatrum","Allion triquetri","Chenopodietea","V39",2,"1986","-6.792109824","42.33428357","3 - UTM10x10 + Elevation","900","S",15
"Q-P09999","Comunidad de Spergularia purpurea y Plantago coronopus","Scleranthion annui","Papaveretea rhoeadis","V",1,"2000","-6.736622917","41.88768148","3 - UTM10x10 + Elevation","640","",NA
"Q-P10003","Comunidad de Spergularia purpurea y Plantago coronopus","Scleranthion annui","Papaveretea rhoeadis","V35",1,"2000","-6.75941207","41.86532531","3 - UTM10x10 + Elevation","670","",NA
"Q-P10000","Comunidad de Spergularia purpurea y Plantago coronopus","Scleranthion annui","Papaveretea rhoeadis","R1D",3,"2000","-6.80007697","41.85646934","4 - UTM10x10 + Centroid","600","",NA
"Q-P10001","Comunidad de Spergularia purpurea y Plantago coronopus","Scleranthion annui","Papaveretea rhoeadis","V32",1,"2000","-6.604765258","41.81445954","3 - UTM10x10 + Elevation","780","",NA
"Q-P10002","Comunidad de Spergularia purpurea y Plantago coronopus","Scleranthion annui","Papaveretea rhoeadis","V",1,"2000","-6.891229027","41.77448393","3 - UTM10x10 + Elevation","800","",NA
