"SIVIMID","NMDS1","NMDS2","Relevé.number","Sintaxon","Temp","Precip","UTM10X10","UTM1X1","JuiceID","OriginalElevation","Locality","Country","ECOREG_WWF","DUNES_BOHN","Plant.Cover","Aspect","Slope","Area","SintaxonID","Authors","Year","Title","Publication","Type","DEG_LON","DEG_LAT","Accuracy","Elevation","ANTHROPIC","Vegetation","Class","Order","Alliance","EUNIS2020","EUNIS_REVISED","PCluster","EUNISL1","EUNISL2"
"R-P24620",-0.0870767663141601,-0.0858212045500031,324620,"Linario amethysteae-Calenduletum arvensis",128,11023,"29TPH70","29TPH7902",12162,540,"Salas de la Ribera, valle del arroyo de Vanicelos","ES","ATL_COAST","N_DUNES",50,"W",15,40,"6693","González de Paz, L.","2012","Flora y vegetación de la Cabrera Baja (León): valoración del estado de conservación.","Tesis Doctoral. Departamento de Biodiversidad y Gestión Ambiental. Universidad de León. 556","No forest",-6.821438029,42.45756654,"1 - UTM1x1 + Elevation",540,"Yes","ANTHROPOGENIC VEGETATION","Papaveretea rhoeadis","Aperetalia spicae-venti","Scleranthion annui"," V15   ","V15",2,"Weed","V15A"
"R-P24621",-0.135678569564379,-0.0642357682303031,324621,"Linario amethysteae-Calenduletum arvensis",128,9708,"29TPG89","29TPG8098",12163,470,"Puente de Domingo Flórez","ES","ATL_COAST","N_DUNES",40,"SW",15,50,"6693","González de Paz, L.","2012","Flora y vegetación de la Cabrera Baja (León): valoración del estado de conservación.","Tesis Doctoral. Departamento de Biodiversidad y Gestión Ambiental. Universidad de León. 556","No forest",-6.804370815,42.41671586,"1 - UTM1x1 + Elevation",470,"Yes","ANTHROPOGENIC VEGETATION","Papaveretea rhoeadis","Aperetalia spicae-venti","Scleranthion annui"," V32   ","V15",0,"Weed","V15A"
"R-P24622",-0.100752032750895,-0.0632893889854008,324622,"Linario amethysteae-Calenduletum arvensis",124,9017,"29TPG89","29TPG8399",12164,430,"Las Vegas de Yeres","ES","ATL_COAST","N_DUNES",20,"S",3,5,"6693","González de Paz, L.","2012","Flora y vegetación de la Cabrera Baja (León): valoración del estado de conservación.","Tesis Doctoral. Departamento de Biodiversidad y Gestión Ambiental. Universidad de León. 556","No forest",-6.773378052,42.42674593,"1 - UTM1x1 + Elevation",430,"Yes","ANTHROPOGENIC VEGETATION","Papaveretea rhoeadis","Aperetalia spicae-venti","Scleranthion annui"," V32   ","V15",0,"Weed","V15A"
"R-P24623",-0.17460794676167,-0.0956842539280825,324623,"Linario amethysteae-Calenduletum arvensis",129,11021,"29TPG89","29TPG8098",12165,458,"Cerca de Puente de Domingo Flórez","ES","ATL_COAST","N_DUNES",70,"SW",7,50,"6693","González de Paz, L.","2012","Flora y vegetación de la Cabrera Baja (León): valoración del estado de conservación.","Tesis Doctoral. Departamento de Biodiversidad y Gestión Ambiental. Universidad de León. 556","No forest",-6.804262028,42.41491863,"1 - UTM1x1 + Elevation",458,"Yes","ANTHROPOGENIC VEGETATION","Papaveretea rhoeadis","Aperetalia spicae-venti","Scleranthion annui"," V32   ","V15",0,"Weed","V15A"
"R-P24624",0.044452315337081,-0.0894027182694016,324624,"Holosteo umbellati-Veronicetum persicae",102,9979,"29TPG99","29TPG9192",12166,960,"Lomba, junto a unos merenderos","ES","ATL_COAST","N_DUNES",85,"W",20,6,"2891","González de Paz, L.","2012","Flora y vegetación de la Cabrera Baja (León): valoración del estado de conservación.","Tesis Doctoral. Departamento de Biodiversidad y Gestión Ambiental. Universidad de León. 556","No forest",-6.674555103,42.35792606,"1 - UTM1x1 + Elevation",960,"Yes","ANTHROPOGENIC VEGETATION","Digitario sanguinalis-Eragrostietea","Eragrostietalia","Spergulo arvensis-Erodion cicutariae"," V15   ","V15",2,"Weed","V15A"
"R-P24625",-0.100633713871231,-0.0703879110350375,324625,"Holosteo umbellati-Veronicetum persicae",108,9277,"29TQG08","29TQG0389",12167,750,"Río Cabrera en Marrubio","ES","ATL_COAST","N_DUNES",70,"",NA,10,"2891","González de Paz, L.","2012","Flora y vegetación de la Cabrera Baja (León): valoración del estado de conservación.","Tesis Doctoral. Departamento de Biodiversidad y Gestión Ambiental. Universidad de León. 556","No forest",-6.53447823,42.32811836,"1 - UTM1x1 + Elevation",750,"Yes","ANTHROPOGENIC VEGETATION","Digitario sanguinalis-Eragrostietea","Eragrostietalia","Spergulo arvensis-Erodion cicutariae"," V15   ","V15",2,"Weed","V15A"
"R-P24626",-0.0344500746312371,-0.0213305103694918,324626,"Holosteo umbellati-Veronicetum persicae",108,9908,"29TPG89","29TPG8197",12168,699,"San Pedro de Trones","ES","ATL_COAST","N_DUNES",50,"NW",5,20,"2891","González de Paz, L.","2012","Flora y vegetación de la Cabrera Baja (León): valoración del estado de conservación.","Tesis Doctoral. Departamento de Biodiversidad y Gestión Ambiental. Universidad de León. 556","No forest",-6.791484291,42.40453751,"1 - UTM1x1 + Elevation",699,"Yes","ANTHROPOGENIC VEGETATION","Digitario sanguinalis-Eragrostietea","Eragrostietalia","Spergulo arvensis-Erodion cicutariae"," V15   ","V15",2,"Weed","V15A"
"R-P24627",-0.075394284715466,-0.091294321827784,324627,"Holosteo umbellati-Veronicetum persicae",128,9970,"29TPG89","29TPG8198",12169,379,"Entre Puente de Domingo Flórez y Las Vegas de Yeres","ES","ATL_COAST","N_DUNES",90,"",NA,7,"2891","González de Paz, L.","2012","Flora y vegetación de la Cabrera Baja (León): valoración del estado de conservación.","Tesis Doctoral. Departamento de Biodiversidad y Gestión Ambiental. Universidad de León. 556","No forest",-6.79224318,42.41711828,"1 - UTM1x1 + Elevation",379,"Yes","ANTHROPOGENIC VEGETATION","Digitario sanguinalis-Eragrostietea","Eragrostietalia","Spergulo arvensis-Erodion cicutariae"," V32   ","V15",0,"Weed","V15A"
"R-P24628",0.0258296729269579,-0.0783812435369365,324628,"Holosteo umbellati-Veronicetum persicae",125,9957,"29TPH80","29TPH8004",12170,499,"Peñarrubia","ES","ATL_COAST","N_DUNES",30,"",NA,50,"2891","González de Paz, L.","2012","Flora y vegetación de la Cabrera Baja (León): valoración del estado de conservación.","Tesis Doctoral. Departamento de Biodiversidad y Gestión Ambiental. Universidad de León. 556","No forest",-6.803001823,42.4743881,"1 - UTM1x1 + Elevation",499,"Yes","ANTHROPOGENIC VEGETATION","Digitario sanguinalis-Eragrostietea","Eragrostietalia","Spergulo arvensis-Erodion cicutariae"," V15   ","V15",2,"Weed","V15A"
"R-P24629",-0.0360240596072599,-0.0263920369227613,324629,"Holosteo umbellati-Veronicetum persicae",106,10025,"29TQG08","29TQG0183",12171,860,"Quintanilla de Losada","ES","ATL_COAST","N_DUNES",10,"",NA,7,"2891","González de Paz, L.","2012","Flora y vegetación de la Cabrera Baja (León): valoración del estado de conservación.","Tesis Doctoral. Departamento de Biodiversidad y Gestión Ambiental. Universidad de León. 556","No forest",-6.5533469,42.2753081,"1 - UTM1x1 + Elevation",860,"Yes","ANTHROPOGENIC VEGETATION","Digitario sanguinalis-Eragrostietea","Eragrostietalia","Spergulo arvensis-Erodion cicutariae"," V15   ","V15",2,"Weed","V15A"
"R-P24630",-0.0444374111257089,-0.0314939868542776,324630,"Holosteo umbellati-Veronicetum persicae",105,9470,"29TQG08","29TQG0586",12172,833,"Nogar","ES","ATL_COAST","N_DUNES",40,"",NA,10,"2891","González de Paz, L.","2012","Flora y vegetación de la Cabrera Baja (León): valoración del estado de conservación.","Tesis Doctoral. Departamento de Biodiversidad y Gestión Ambiental. Universidad de León. 556","No forest",-6.501782801,42.30751177,"1 - UTM1x1 + Elevation",833,"Yes","ANTHROPOGENIC VEGETATION","Digitario sanguinalis-Eragrostietea","Eragrostietalia","Spergulo arvensis-Erodion cicutariae"," V15   ","V15",2,"Weed","V15A"
"R-P24631",-0.000821066216211879,-0.0241124357327628,324631,"Holosteo umbellati-Veronicetum persicae",128,9579,"29TPH70","29TPH7901",12173,402,"Salas de la Ribera","ES","ATL_COAST","N_DUNES",80,"",NA,3,"2891","González de Paz, L.","2012","Flora y vegetación de la Cabrera Baja (León): valoración del estado de conservación.","Tesis Doctoral. Departamento de Biodiversidad y Gestión Ambiental. Universidad de León. 556","No forest",-6.815928343,42.44694537,"1 - UTM1x1 + Elevation",402,"Yes","ANTHROPOGENIC VEGETATION","Digitario sanguinalis-Eragrostietea","Eragrostietalia","Spergulo arvensis-Erodion cicutariae"," V15   ","V15",2,"Weed","V15A"
"R-P24632",0.0816232938321038,-0.0582069774613716,324632,"Holosteo umbellati-Veronicetum persicae",106,9503,"29TQG08","29TQG0586",12174,826,"Nogar","ES","ATL_COAST","N_DUNES",10,"W",100,15,"2891","González de Paz, L.","2012","Flora y vegetación de la Cabrera Baja (León): valoración del estado de conservación.","Tesis Doctoral. Departamento de Biodiversidad y Gestión Ambiental. Universidad de León. 556","No forest",-6.506327354,42.30196998,"1 - UTM1x1 + Elevation",826,"Yes","ANTHROPOGENIC VEGETATION","Digitario sanguinalis-Eragrostietea","Eragrostietalia","Spergulo arvensis-Erodion cicutariae"," V15   ","V15",2,"Weed","V15A"
"R-P24633",0.076406046445282,-0.0399769450717518,324633,"Setario verticillatae-Echinochloetum crus-galli",128,9609,"29TPG79","29TPG7898",12175,353,"Río Sil entre Salas de la Ribera y Puente de Domingo Flórez","ES","ATL_COAST","N_DUNES",100,"",NA,80,"2832","González de Paz, L.","2012","Flora y vegetación de la Cabrera Baja (León): valoración del estado de conservación.","Tesis Doctoral. Departamento de Biodiversidad y Gestión Ambiental. Universidad de León. 556","No forest",-6.828515861,42.41411,"1 - UTM1x1 + Elevation",353,"Yes","ANTHROPOGENIC VEGETATION","Digitario sanguinalis-Eragrostietea","Eragrostietalia","Spergulo arvensis-Erodion cicutariae"," V37   ","V37",0,"Ruderal","V37"
"R-P24634",0.0203602858674653,-0.0390130697070575,324634,"Setario verticillatae-Echinochloetum crus-galli",91,10038,"29TPG98","29TPG9581",12176,1010,"Losadilla","ES","ATL_COAST","N_DUNES",40,"",NA,5,"2832","González de Paz, L.","2012","Flora y vegetación de la Cabrera Baja (León): valoración del estado de conservación.","Tesis Doctoral. Departamento de Biodiversidad y Gestión Ambiental. Universidad de León. 556","No forest",-6.630083344,42.26029547,"1 - UTM1x1 + Elevation",1010,"Yes","ANTHROPOGENIC VEGETATION","Digitario sanguinalis-Eragrostietea","Eragrostietalia","Spergulo arvensis-Erodion cicutariae"," V37   ","V15",0,"Weed","V15B"
"R-P24635",0.094887101700513,-0.0621379733423433,324635,"Setario verticillatae-Echinochloetum crus-galli",114,11525,"29TPG99","29TPG9891",12177,835,"Odollo","ES","ATL_COAST","N_DUNES",40,"",NA,15,"2832","González de Paz, L.","2012","Flora y vegetación de la Cabrera Baja (León): valoración del estado de conservación.","Tesis Doctoral. Departamento de Biodiversidad y Gestión Ambiental. Universidad de León. 556","No forest",-6.591327281,42.34615955,"1 - UTM1x1 + Elevation",835,"Yes","ANTHROPOGENIC VEGETATION","Digitario sanguinalis-Eragrostietea","Eragrostietalia","Spergulo arvensis-Erodion cicutariae"," V     ","V15",0,"Weed","V15B"
"R-P24636",0.0502462727527445,-0.065344569199575,324636,"Setario verticillatae-Echinochloetum crus-galli",115,11757,"29TPG99","29TPG9891",12148,860,"Odollo","ES","ATL_COAST","N_DUNES",40,"",NA,15,"2832","González de Paz, L.","2012","Flora y vegetación de la Cabrera Baja (León): valoración del estado de conservación.","Tesis Doctoral. Departamento de Biodiversidad y Gestión Ambiental. Universidad de León. 556","No forest",-6.593750648,42.34608353,"1 - UTM1x1 + Elevation",860,"Yes","ANTHROPOGENIC VEGETATION","Digitario sanguinalis-Eragrostietea","Eragrostietalia","Spergulo arvensis-Erodion cicutariae"," V15   ","V15",2,"Weed","V15B"
"R-P24637",0.0142066924736637,-0.0779221694905179,324637,"Setario verticillatae-Echinochloetum crus-galli",103,9111,"29TQG09","29TQG0290",12179,1074,"Castrillo de Cabrera","ES","ATL_COAST","N_DUNES",80,"",NA,15,"2832","González de Paz, L.","2012","Flora y vegetación de la Cabrera Baja (León): valoración del estado de conservación.","Tesis Doctoral. Departamento de Biodiversidad y Gestión Ambiental. Universidad de León. 556","No forest",-6.540030457,42.3405532,"1 - UTM1x1 + Elevation",1074,"Yes","ANTHROPOGENIC VEGETATION","Digitario sanguinalis-Eragrostietea","Eragrostietalia","Spergulo arvensis-Erodion cicutariae"," V37   ","V15",0,"Weed","V15B"
"R-P24638",0.0223163532249915,-0.019337385690294,324638,"Setario verticillatae-Echinochloetum crus-galli",105,10786,"29TPG89","29TPG8896",12180,800,"Benuza","ES","ATL_COAST","N_DUNES",60,"",NA,20,"2832","González de Paz, L.","2012","Flora y vegetación de la Cabrera Baja (León): valoración del estado de conservación.","Tesis Doctoral. Departamento de Biodiversidad y Gestión Ambiental. Universidad de León. 556","No forest",-6.7084962,42.39825169,"1 - UTM1x1 + Elevation",800,"Yes","ANTHROPOGENIC VEGETATION","Digitario sanguinalis-Eragrostietea","Eragrostietalia","Spergulo arvensis-Erodion cicutariae"," V37   ","V15",0,"Weed","V15B"
"R-P24639",-0.0115613153765714,-0.0771520221084463,324639,"Setario verticillatae-Echinochloetum crus-galli",108,11921,"29TPG99","29TPG9293",12181,922,"Sigüeya, junto a la iglesia","ES","ATL_COAST","N_DUNES",85,"SE",5,10,"2832","González de Paz, L.","2012","Flora y vegetación de la Cabrera Baja (León): valoración del estado de conservación.","Tesis Doctoral. Departamento de Biodiversidad y Gestión Ambiental. Universidad de León. 556","No forest",-6.658216169,42.3692545,"1 - UTM1x1 + Elevation",922,"Yes","ANTHROPOGENIC VEGETATION","Digitario sanguinalis-Eragrostietea","Eragrostietalia","Spergulo arvensis-Erodion cicutariae"," V15   ","V15",2,"Weed","V15B"
"R-P24640",0.0221978137766135,-0.0320745971806059,324640,"Setario verticillatae-Echinochloetum crus-galli",121,11749,"29TPG89","29TPG8899",12182,470,"Pombriego","ES","ATL_COAST","N_DUNES",40,"",NA,20,"2832","González de Paz, L.","2012","Flora y vegetación de la Cabrera Baja (León): valoración del estado de conservación.","Tesis Doctoral. Departamento de Biodiversidad y Gestión Ambiental. Universidad de León. 556","No forest",-6.712300785,42.42153955,"1 - UTM1x1 + Elevation",470,"Yes","ANTHROPOGENIC VEGETATION","Digitario sanguinalis-Eragrostietea","Eragrostietalia","Spergulo arvensis-Erodion cicutariae"," V37   ","V15",0,"Weed","V15B"
"R-P24641",0.0752980499936785,-0.0930470386315612,324641,"Setario verticillatae-Echinochloetum crus-galli",128,9471,"29TPH70","29TPH7900",12183,376,"Salas de la Ribera","ES","ATL_COAST","N_DUNES",95,"",NA,30,"2832","González de Paz, L.","2012","Flora y vegetación de la Cabrera Baja (León): valoración del estado de conservación.","Tesis Doctoral. Departamento de Biodiversidad y Gestión Ambiental. Universidad de León. 556","No forest",-6.815491472,42.4397566,"1 - UTM1x1 + Elevation",376,"Yes","ANTHROPOGENIC VEGETATION","Digitario sanguinalis-Eragrostietea","Eragrostietalia","Spergulo arvensis-Erodion cicutariae"," V     ","V15",0,"Weed","V15B"
"R-P24642",0.0311499959881302,-0.0245596131775102,324642,"Setario verticillatae-Echinochloetum crus-galli",105,10056,"29TPG99","29TPG9293",12184,945,"Sigüeya","ES","ATL_COAST","N_DUNES",90,"",NA,15,"2832","González de Paz, L.","2012","Flora y vegetación de la Cabrera Baja (León): valoración del estado de conservación.","Tesis Doctoral. Departamento de Biodiversidad y Gestión Ambiental. Universidad de León. 556","No forest",-6.660640244,42.36917703,"1 - UTM1x1 + Elevation",945,"Yes","ANTHROPOGENIC VEGETATION","Digitario sanguinalis-Eragrostietea","Eragrostietalia","Spergulo arvensis-Erodion cicutariae"," V37   ","V15",0,"Weed","V15B"
"R-P24643",0.0433152969685924,-0.0399229208422737,324643,"Setario verticillatae-Echinochloetum crus-galli",104,9928,"29TPG99","29TPG9293",12185,948,"Sigüeya","ES","ATL_COAST","N_DUNES",80,"",NA,10,"2832","González de Paz, L.","2012","Flora y vegetación de la Cabrera Baja (León): valoración del estado de conservación.","Tesis Doctoral. Departamento de Biodiversidad y Gestión Ambiental. Universidad de León. 556","No forest",-6.665383717,42.3672244,"1 - UTM1x1 + Elevation",948,"Yes","ANTHROPOGENIC VEGETATION","Digitario sanguinalis-Eragrostietea","Eragrostietalia","Spergulo arvensis-Erodion cicutariae"," V37   ","V15",0,"Weed","V15B"
"R-P24644",-0.0530085164158779,-0.125293521099036,324644,"Setario verticillatae-Echinochloetum crus-galli",125,9804,"29TPG89","29TPG8599",12186,422,"Río Cabrera en Castroquilame","ES","ATL_COAST","N_DUNES",80,"",NA,20,"2832","González de Paz, L.","2012","Flora y vegetación de la Cabrera Baja (León): valoración del estado de conservación.","Tesis Doctoral. Departamento de Biodiversidad y Gestión Ambiental. Universidad de León. 556","No forest",-6.744265633,42.42590455,"2 - UTM1x1 + Centroid",422,"Yes","ANTHROPOGENIC VEGETATION","Digitario sanguinalis-Eragrostietea","Eragrostietalia","Spergulo arvensis-Erodion cicutariae"," V     ","V15",0,"Weed","V15B"
"R-P24645",0.0476640039787079,-0.0643753870359597,324645,"Setario verticillatae-Echinochloetum crus-galli",95,11379,"29TPG98","29TPG9282",12187,1054,"La Baña","ES","ATL_COAST","N_DUNES",80,"",NA,25,"2832","González de Paz, L.","2012","Flora y vegetación de la Cabrera Baja (León): valoración del estado de conservación.","Tesis Doctoral. Departamento de Biodiversidad y Gestión Ambiental. Universidad de León. 556","No forest",-6.669323606,42.26804957,"1 - UTM1x1 + Elevation",1054,"Yes","ANTHROPOGENIC VEGETATION","Digitario sanguinalis-Eragrostietea","Eragrostietalia","Spergulo arvensis-Erodion cicutariae"," V15   ","V15",2,"Weed","V15B"
"R-P24646",-0.0255096910809119,0.0414305313097348,324646,"Sisymbrio officinalis-Hordeetum murini",94,10453,"29TPG98","29TPG9980",12188,1020,"Santa Eulalia de Cabrera, junto a los depósitos de agua","ES","ATL_COAST","N_DUNES",90,"",NA,5,"0753a","González de Paz, L.","2012","Flora y vegetación de la Cabrera Baja (León): valoración del estado de conservación.","Tesis Doctoral. Departamento de Biodiversidad y Gestión Ambiental. Universidad de León. 556","No forest",-6.58359246,42.25275488,"1 - UTM1x1 + Elevation",1020,"Yes","ANTHROPOGENIC VEGETATION","Sisymbrietea","Sisymbrietalia sophiae","Sisymbrion officinalis"," R     ","V37",0,"Ruderal","V37"
"R-P24647",-0.0549363226999226,0.105416563439479,324647,"Sisymbrio officinalis-Hordeetum murini",106,10203,"29TQG08","29TQG0183",12189,891,"Quintanilla de Losada","ES","ATL_COAST","N_DUNES",90,"SW",5,6,"0753a","González de Paz, L.","2012","Flora y vegetación de la Cabrera Baja (León): valoración del estado de conservación.","Tesis Doctoral. Departamento de Biodiversidad y Gestión Ambiental. Universidad de León. 556","No forest",-6.553245783,42.27351033,"1 - UTM1x1 + Elevation",891,"Yes","ANTHROPOGENIC VEGETATION","Sisymbrietea","Sisymbrietalia sophiae","Sisymbrion officinalis"," V37   ","V37",5,"Ruderal","V37"
