Relevé number,SIVIMID,CODE,EUNIS_REVISED,EUNIS2020,EUNISL1,EUNISL2,EUNISL3,Aspect,Slope,Area,Year,DEG_LON,DEG_LAT,Accuracy,Elevation,Class,Order,Alliance,Sintaxon
1629,T-P32604,V1c,V15,V15,Weed,V15A,V1,,0,NA,1995,-7.384577706,42.58124494,2 - UTM1x1 + Centroid,500,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Linario amethysteae-Calenduletum arvensis
1589,T-P23951,V1c,V15,V15,Weed,V15A,V1,,NA,20,1982,-2.145184792,43.08907078,3 - UTM10x10 + Elevation,200,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,Oxalidi latifoliae-Veronicetum persicae
1015,NEW-OMAR-BA06,V1c,V15,NA,Weed,V15A,V1,,0,50,1981,-5.707241301,43.32530597,500,190,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,Fumario capreolatae-Veronicetum persicae
1574,T-P22480,V1c,V15,V15,Weed,V15A,V1,,NA,5,1986,-6.254133909,43.09819583,3 - UTM10x10 + Elevation,700,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,Lamio amplexicaulis-Veronicetum hederifoliae
1584,T-P23946,V1c,V15,V37,Weed,V15A,V1,,NA,15,1982,-2.494337986,43.06233053,3 - UTM10x10 + Elevation,180,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,Oxalidi latifoliae-Veronicetum persicae
1213,R-P24016,V1c,V15,V15,Weed,V15A,V1,SW,5,25,1986,-6.867644676,42.37857876,3 - UTM10x10 + Elevation,600,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Linario amethysteae-Calenduletum arvensis
1107,Q-P14976,V1c,V15,V15,Weed,V15A,V1,,NA,20,1982,-7.706338961,42.61545689,3 - UTM10x10 + Elevation,370,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Linario amethysteae-Calenduletum arvensis
1619,T-P32594,V1c,V15,V15,Weed,V15A,V1,,NA,40,1995,-7.485371056,42.49123445,2 - UTM1x1 + Centroid,300,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Linario amethysteae-Calenduletum arvensis
1616,T-P32591,V1c,V15,V37,Weed,V15A,V1,,0,40,1995,-7.537947173,42.51242418,3 - UTM10x10 + Elevation,290,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,Lamio amplexicaulis-Veronicetum hederifoliae
1627,T-P32602,V1c,V15,V15,Weed,V15A,V1,,0,50,1995,-7.542379674,42.57347116,1 - UTM1x1 + Elevation,380,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Linario amethysteae-Calenduletum arvensis
1414,T-P03086,V1c,V15,V15,Weed,V15A,V1,,NA,30,1986,-2.881950808,43.30651632,3 - UTM10x10 + Elevation,100,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,Oxalidi latifoliae-Veronicetum persicae
1111,Q-P14980,V1c,V15,V15,Weed,V15A,V1,,NA,25,1982,-7.003685824,42.41712082,3 - UTM10x10 + Elevation,300,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Linario amethysteae-Calenduletum arvensis
1112,Q-P14981,V1c,V15,V15,Weed,V15A,V1,E,NA,20,1982,-8.138331873,42.38438722,3 - UTM10x10 + Elevation,210,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Linario amethysteae-Calenduletum arvensis
1713,T-P36783,V1c,V15,V15,Weed,V15A,V1,,0,50,1993,-7.54560456,42.41668386,1 - UTM1x1 + Elevation,530,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,Lamio amplexicaulis-Veronicetum hederifoliae
1617,T-P32592,V1c,V15,V15,Weed,V15A,V1,,0,30,1995,-7.482994553,42.45876992,3 - UTM10x10 + Elevation,590,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,Lamio amplexicaulis-Veronicetum hederifoliae
1618,T-P32593,V1c,V15,V15,Weed,V15A,V1,,0,50,1995,-7.436027698,42.44799597,3 - UTM10x10 + Elevation,530,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,Lamio amplexicaulis-Veronicetum hederifoliae
1313,S-P15104,V1c,V15,V15,Weed,V15B,V1,,NA,100,NA,-1.94469701,43.3161161,2 - UTM1x1 + Centroid,80,NA,NA,NA,
1588,T-P23950,V1c,V15,V15,Weed,V15A,V1,,NA,15,1982,-2.21354416,43.12377952,3 - UTM10x10 + Elevation,230,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,Oxalidi latifoliae-Veronicetum persicae
1412,T-P03084,V1c,V15,V15,Weed,V15A,V1,,NA,40,1986,-3.089134191,43.33175535,3 - UTM10x10 + Elevation,200,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,Oxalidi latifoliae-Veronicetum persicae
1126,Q-P14996,V1c,V15,V15,Weed,V15A,V1,E,NA,15,1982,-7.219331678,42.44358772,3 - UTM10x10 + Elevation,240,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Linario amethysteae-Calenduletum arvensis
1165,R-P22269,V1c,V15,V15,Weed,V15A,V1,W,NA,80,1999,-8.062488437,41.92321902,1 - UTM1x1 + Elevation,450,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Chrysantemo segeti-Raphanetum raphanistri
1615,T-P32590,V1c,V15,V15,Weed,V15A,V1,,0,25,1995,-7.433705561,42.51831349,3 - UTM10x10 + Elevation,390,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,Lamio amplexicaulis-Veronicetum hederifoliae
1303,S-P15094,V1c,V15,V15,Weed,V15A,V1,,NA,100,NA,-2.209646581,43.04450955,1 - UTM1x1 + Elevation,160,NA,NA,NA,
1522,T-P15406,V1c,V15,V15,Weed,V15C,V1,,NA,60,1986,-6.493229166,42.59051279,3 - UTM10x10 + Elevation,600,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Miboro minimae-Arabidopsietum thalianae
1319,S-P15110,V1c,V15,V15,Weed,V15B,V1,,2,100,NA,-2.023639242,43.31501636,1 - UTM1x1 + Elevation,185,NA,NA,NA,
1233,R-P24631,V1c,V15,V15,Weed,V15A,V1,,NA,3,2012,-6.815928343,42.44694537,1 - UTM1x1 + Elevation,402,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,Holosteo umbellati-Veronicetum persicae
2218,R-P24472,V1c,U37,H32d,Walls,U37,V1,,100,4,2012,-6.628567767,42.40261375,1 - UTM1x1 + Elevation,876,Cymbalario-Parietarietea diffusae,Tortulo-Cymbalarietalia,Galio valantiae-Parietarion judaicae,Parietarietum judaicae
1710,T-P36780,V1c,V15,V15,Weed,V15A,V1,,0,25,1993,-7.480197365,42.48769066,1 - UTM1x1 + Elevation,390,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,Lamio amplexicaulis-Veronicetum hederifoliae
1591,T-P23953,V1c,V15,V15,Weed,V15B,V1,,NA,10,1982,-2.331002131,43.17495352,3 - UTM10x10 + Elevation,190,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,Oxalidi latifoliae-Veronicetum persicae
1860,R-P22304,V31,V35,V35,Trampled,V35,V31,,NA,2,1999,-7.95080331,41.94430692,1 - UTM1x1 + Elevation,810,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion,Polygono arenastri-Matricarietum matricarioidis
1863,R-P22307,V31,V35,V35,Trampled,V35,V31,SW,NA,3,1999,-8.003531808,41.97082532,1 - UTM1x1 + Elevation,560,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion,Polygono arenastri-Matricarietum matricarioidis
1891,R-P24602,V31,V35,V35,Trampled,V35,V31,N,10,10,2012,-6.706388931,42.40372252,1 - UTM1x1 + Elevation,753,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion,Polygono arenastri-Matricarietum discoideae
1861,R-P22305,V31,V35,V35,Trampled,V35,V31,NE,NA,2,1999,-8.096442216,41.95592432,1 - UTM1x1 + Elevation,830,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion,Polygono arenastri-Matricarietum matricarioidis
2084,T-P15239,V31,V35,V35,Trampled,V35,V31,,NA,1,1988,-4.703831267,43.20023932,2 - UTM1x1 + Centroid,150,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion,Polygono-Matricarietum matricarioidis
2012,T-P05136,V31,V35,V35,Trampled,V35,V31,,NA,1,1995,-3.4706028,43.21196065,1 - UTM1x1 + Elevation,150,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion,Polygono arenastri-Matricarietum matricarioidis
2011,T-P05135,V31,V35,V35,Trampled,V35,V31,,NA,2,1995,-3.470367587,43.18134543,1 - UTM1x1 + Elevation,600,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion,Polygono arenastri-Matricarietum matricarioidis
1800,Q-P09983,V31,V35,V35,Trampled,V35,V31,,NA,5,2000,-7.053959534,41.87510045,3 - UTM10x10 + Elevation,790,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion,Matricario-Polygonetum avicularis
2037,T-P11673,V31,V35,V35,Trampled,V35,V31,,NA,2,1988,-5.662753852,42.94781861,3 - UTM10x10 + Elevation,1140,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion,Polygono-Matricarietum matricarioidis
1909,R-P28991,V31,V35,V35,Trampled,V35,V31,,NA,1,2014,-3.680561396,43.05061812,1 - UTM1x1 + Elevation,750,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion,Matricario-Polygonetum arenastrii
2122,T-P35970,V31,V35,V35,Trampled,V35,V31,,NA,15,1983,-5.882226613,42.87046378,2 - UTM1x1 + Centroid,1600,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Chenopodio boni-henrici-Senecietum durieui
1886,R-P24597,V31,V35,V,Trampled,V35,V31,,NA,5,2012,-6.539325868,42.28474679,1 - UTM1x1 + Elevation,868,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion,Polygono arenastri-Matricarietum discoideae
1851,R-P15177,V31,V35,V35,Trampled,V35,V31,,NA,1,1983,-2.386802073,43.25450771,1 - UTM1x1 + Elevation,50,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Saginion procumbentis,Bryo argentei-Saginetum procumbentis
2131,U-P00289,V31,V35,V35,Trampled,V35,V31,,NA,2,2001,-5.097649652,43.05502502,1 - UTM1x1 + Elevation,1180,Molinio-Arrhenatheretea,Potentillo-Polygonetalia avicularis,Potentillion anserinae,Lolio perennis-Plantaginetum majoris
2137,U-P00621,V31,V35,V35,Trampled,V35,V31,,NA,8,2002,-4.925588884,42.97160546,1 - UTM1x1 + Elevation,1090,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion,Polygono arenastri-Matricarietum matricarioidis
2032,T-P06979,V31,V35,V35,Trampled,V35,V31,,NA,20,1984,-4.724710705,42.8919645,3 - UTM10x10 + Elevation,1420,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion,Polygono arenastri-Matricarietum matricarioidis
1835,R-P15161,V31,V35,V35,Trampled,V35,V31,,NA,2,1983,-2.406248527,43.02768845,1 - UTM1x1 + Elevation,230,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion,Polygono-Matricarietum matricarioidis
1839,R-P15165,V31,V35,V35,Trampled,V35,V31,,NA,1,1983,-2.378483179,43.10318262,2 - UTM1x1 + Centroid,200,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion,Polygono-Matricarietum matricarioidis
1874,R-P23960,V31,V35,V35,Trampled,V35,V31,,NA,2,1986,-6.821895586,42.42513626,3 - UTM10x10 + Elevation,350,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion,Polygono-Matricarietum matricarioidis
1873,R-P23959,V31,V34,V34,Trampled,V35,V31,,NA,3,1986,-6.82410259,42.42146088,3 - UTM10x10 + Elevation,350,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion,Polygono-Matricarietum matricarioidis
1919,S-P11170,V31,V35,V35,Trampled,V35,V31,,NA,3,1989,-4.448737528,42.92640735,1 - UTM1x1 + Elevation,1130,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion,Polygono-Matricarietum matricarioidis
2025,T-P06971,V31,V35,V35,Trampled,V35,V31,,NA,4,1984,-6.579475306,42.56443645,3 - UTM10x10 + Elevation,600,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion,Polygono arenastri-Matricarietum matricarioidis
1834,R-P15160,V31,V35,V35,Trampled,V35,V31,,NA,NA,1983,-2.484498409,43.06408763,1 - UTM1x1 + Elevation,200,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion,Polygono-Matricarietum matricarioidis
2079,T-P13259,V31,V35,V35,Trampled,V35,V31,,NA,10,1997,-1.820426992,42.9817269,1 - UTM1x1 + Elevation,600,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion,Polygono arenastri-Matricarietum matricarioidis
1841,R-P15167,V31,V35,V35,Trampled,V35,V31,,NA,1,1983,-2.342099651,43.05795461,2 - UTM1x1 + Centroid,350,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion,Polygono-Matricarietum matricarioidis
1824,Q-P10023,V31,V37,V37,Trampled,V35,V31,,NA,4,2000,-7.006255233,41.84436117,3 - UTM10x10 + Elevation,720,Chenopodietea,Chenopodietalia,Chenopodion muralis,Urtico urentis-Malvetum neglectae
1859,R-P22303,V31,V35,V35,Trampled,V35,V31,,NA,2,1999,-7.966652503,41.93101631,1 - UTM1x1 + Elevation,795,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion,Polygono arenastri-Matricarietum matricarioidis
2119,T-P27852,V31,V35,V35,Trampled,V35,V31,,NA,NA,1958,-5.962566038,42.65886893,4 - UTM10x10 + Centroid,1053,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Asociación de Spergularia rubra-Amaranthus deflexus
2039,T-P11675,V31,V35,V35,Trampled,V35,V31,,NA,5,1988,-5.637179724,42.86556941,3 - UTM10x10 + Elevation,1100,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion,Polygono-Matricarietum matricarioidis
1838,R-P15164,V31,V35,V35,Trampled,V35,V31,,NA,1,1983,-2.409324237,43.21860748,1 - UTM1x1 + Elevation,90,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion,Polygono-Matricarietum matricarioidis
1864,R-P22308,V31,V35,V35,Trampled,V35,V31,E,NA,4,1999,-8.094693036,41.90378497,1 - UTM1x1 + Elevation,420,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion,Polygono arenastri-Matricarietum matricarioidis
2040,T-P11676,V31,V35,V35,Trampled,V35,V31,,NA,2,1988,-5.633247428,42.91697961,4 - UTM10x10 + Centroid,1000,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion,Polygono-Matricarietum matricarioidis
1802,Q-P09985,V31,V35,V35,Trampled,V35,V31,,NA,2,2000,-6.80007697,41.85646934,4 - UTM10x10 + Centroid,620,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion,Matricario-Polygonetum avicularis
1917,S-P11168,V31,V35,V35,Trampled,V35,V31,,NA,6,1989,-4.427061297,42.94288865,2 - UTM1x1 + Centroid,1080,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion,Polygono-Matricarietum matricarioidis
2123,T-P35972,V31,V35,V35,Trampled,V35,V31,NE,9,15,1983,-6.005408789,42.88533577,2 - UTM1x1 + Centroid,1670,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Chenopodio boni-henrici-Senecietum durieui
2030,T-P06977,V31,V35,V35,Trampled,V35,V31,,NA,3,1984,-5.745586244,42.8810283,3 - UTM10x10 + Elevation,1120,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion,Polygono arenastri-Matricarietum matricarioidis
2129,U-P00119,V31,V35,V35,Trampled,V35,V31,,NA,2,2001,-5.089675513,43.03716177,1 - UTM1x1 + Elevation,1140,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion,Matricario-Polygonetum arenastrii
1916,S-P11167,V31,V35,V35,Trampled,V35,V31,,NA,6,1989,-4.489326444,42.983518,1 - UTM1x1 + Elevation,1180,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion,Polygono-Matricarietum matricarioidis
2086,T-P15241,V31,V35,V35,Trampled,V35,V31,,NA,1,1988,-6.20418092,43.22386099,3 - UTM10x10 + Elevation,940,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion,Polygono-Matricarietum matricarioidis
2047,T-P11838,V31,V35,V35,Trampled,V35,V31,,NA,20,1988,-5.638406811,42.89435571,3 - UTM10x10 + Elevation,1100,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion,Polygono-Matricarietum matricarioidis
1992,T-P03122,V31,V35,V35,Trampled,V35,V31,NW,NA,2,1986,-3.116196195,43.29211083,3 - UTM10x10 + Elevation,150,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion,Polygono arenastri-Matricarietum matricarioidis
2050,T-P11842,V31,V34,V34,Trampled,V35,V31,,NA,5,1988,-5.024032771,43.01942117,4 - UTM10x10 + Centroid,1060,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion,Polygono-Matricarietum matricarioidis
1914,S-P11165,V31,V35,V35,Trampled,V35,V31,,NA,6,1989,-4.486527139,42.96914654,1 - UTM1x1 + Elevation,1140,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion,Polygono-Matricarietum matricarioidis
2065,T-P12310,V31,V35,V35,Trampled,V35,V31,,NA,2,1988,-6.346701063,42.94785783,3 - UTM10x10 + Elevation,1060,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion,Polygono-Matricarietum matricarioidis
2036,T-P11672,V31,V35,V35,Trampled,V35,V31,,NA,1,1988,-5.659500858,42.87225639,3 - UTM10x10 + Elevation,1100,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion,Polygono-Matricarietum matricarioidis
2134,U-P00618,V31,V35,V35,Trampled,V35,V31,,NA,10,2002,-4.849414986,43.04850181,1 - UTM1x1 + Elevation,1270,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion,Polygono arenastri-Matricarietum matricarioidis
1892,R-P24603,V31,V35,V35,Trampled,V35,V31,NE,3,5,2012,-6.54972355,42.34025315,1 - UTM1x1 + Elevation,1014,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion,Polygono arenastri-Matricarietum discoideae
1836,R-P15162,V31,V35,V35,Trampled,V35,V31,,NA,1,1983,-2.526641647,43.01384166,2 - UTM1x1 + Centroid,250,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion,Polygono-Matricarietum matricarioidis
1893,R-P24604,V31,V35,V35,Trampled,V35,V31,S,3,4,2012,-6.669707884,42.35808151,1 - UTM1x1 + Elevation,858,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion,Polygono arenastri-Matricarietum discoideae
1865,R-P22309,V31,V35,V35,Trampled,V35,V31,W,10,2,1999,-8.0894349,41.86800681,2 - UTM1x1 + Centroid,410,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion,Polygono arenastri-Matricarietum matricarioidis
1908,R-P28990,V31,V35,V35,Trampled,V35,V31,,NA,1,2014,-3.624155646,43.05814363,1 - UTM1x1 + Elevation,700,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion,Matricario-Polygonetum arenastrii
1813,Q-P09996,V31,V34,V35,Trampled,V35,V31,,NA,4,2000,-7.056833538,41.84438384,3 - UTM10x10 + Elevation,750,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polycarpion tetraphylli,Crassulo tillaeae-Saginetum apetalae
2031,T-P06978,V31,V35,V35,Trampled,V35,V31,,NA,2,1984,-5.65195323,42.92465786,3 - UTM10x10 + Elevation,1129,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion,Polygono arenastri-Matricarietum matricarioidis
1833,R-P15159,V31,V35,V35,Trampled,V35,V31,,NA,1,1983,-2.484498409,43.06408763,1 - UTM1x1 + Elevation,200,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion,Polygono-Matricarietum matricarioidis
2126,T-P36824,V31,V35,V35,Trampled,V35,V31,,NA,5,1993,-7.523644918,42.51659216,1 - UTM1x1 + Elevation,300,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion,Polygono-Matricarietum matricarioidis
2128,U-P00118,V31,V35,V35,Trampled,V35,V31,,NA,4,2001,-5.092802311,43.05691472,1 - UTM1x1 + Elevation,1215,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion,Matricario-Polygonetum arenastrii
2066,T-P12311,V31,V35,V35,Trampled,V35,V31,,NA,3,1988,-6.236285031,43.03927617,3 - UTM10x10 + Elevation,1440,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion,Polygono-Matricarietum matricarioidis
2005,T-P04828,V31,V35,V35,Trampled,V35,V31,,NA,4,1984,-5.990585558,42.98473825,3 - UTM10x10 + Elevation,1300,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion,Polygono-Coronopetum squamati
1814,Q-P09997,V31,V34,V35,Trampled,V35,V31,,NA,2,2000,-6.755024052,41.87267286,3 - UTM10x10 + Elevation,640,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polycarpion tetraphylli,Crassulo tillaeae-Saginetum apetalae
1794,Q-P08770,V31,V35,V35,Trampled,V35,V31,,NA,8,1990,-4.761486489,42.8932054,3 - UTM10x10 + Elevation,1240,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion,Polygono-Matricarietum matricarioidis
1832,R-P15158,V31,V35,V35,Trampled,V35,V31,,NA,NA,1983,-2.420060421,43.12501261,1 - UTM1x1 + Elevation,150,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion,Polygono-Matricarietum matricarioidis
2072,T-P13101,V31,V35,V34,Trampled,V35,V31,,NA,1,1997,-2.157156114,43.29086548,1 - UTM1x1 + Elevation,0,Molinio-Arrhenatheretea,Potentillo-Polygonetalia avicularis,Potentillion anserinae,Plantago coronopi-Trifolietum fragiferae
2071,T-P13100,V31,V35,V34,Trampled,V35,V31,,NA,20,1997,-2.654486623,43.41050777,1 - UTM1x1 + Elevation,0,Molinio-Arrhenatheretea,Potentillo-Polygonetalia avicularis,Potentillion anserinae,Plantago coronopi-Trifolietum fragiferae
2035,T-P07881,V31,V34,V34,Trampled,V35,V31,,NA,6,1999,-7,43,5 - UTMs missing from DEM,340,Molinio-Arrhenatheretea,Potentillo-Polygonetalia avicularis,Trifolion maritimi,Trifolio fragiferi-Cynodontetum dactyli
2024,T-P05336,V31,V35,V,Trampled,V35,V31,,NA,20,1995,-3.440067404,43.41829162,2 - UTM1x1 + Centroid,81,Molinio-Arrhenatheretea,Potentillo-Polygonetalia avicularis,Potentillion anserinae,Plantago coronopi-Trifolietum fragiferae
2073,T-P13103,V31,V35,V,Trampled,V35,V31,,NA,4,1997,-2.154690985,43.29084728,1 - UTM1x1 + Elevation,0,Molinio-Arrhenatheretea,Potentillo-Polygonetalia avicularis,Potentillion anserinae,Plantago coronopi-Trifolietum fragiferae
2034,T-P07866,V31,R36,V,Trampled,V35,V31,,NA,10,1999,-7,43,5 - UTMs missing from DEM,400,Molinio-Arrhenatheretea,Potentillo-Polygonetalia avicularis,Trifolion maritimi,Trifolio fragiferi-Cynodontetum dactyli
1840,R-P15166,V31,V35,V35,Trampled,V35,V31,,NA,NA,1983,-2.56364605,42.98697351,2 - UTM1x1 + Centroid,350,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion,Polygono-Matricarietum matricarioidis
1796,Q-P08772,V31,V35,V35,Trampled,V35,V31,,NA,10,1990,-4.550506646,42.88004893,3 - UTM10x10 + Elevation,1040,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion,Polygono-Matricarietum matricarioidis
1887,R-P24598,V31,V35,V35,Trampled,V35,V31,,NA,10,2012,-6.673297363,42.33635588,1 - UTM1x1 + Elevation,920,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion,Polygono arenastri-Matricarietum discoideae
1978,S-P20444,V31,V35,V34,Trampled,V35,V31,SW,NA,2,1972,-8.663102943,42.30558158,3 - UTM10x10 + Elevation,80,Molinio-Arrhenatheretea,Potentillo-Polygonetalia avicularis,Potentillion anserinae,Lolio-Plantaginetum majoris
