SIVIMID,Relevé.number,NMDS1,NMDS2,Sintaxon,Temp,Precip,UTM10X10,UTM1X1,JuiceID,OriginalElevation,Locality,Country,ECOREG_WWF,DUNES_BOHN,Plant.Cover,Aspect,Slope,Area,SintaxonID,Authors,Year,Title,Publication,EUNIS2020,Type,DEG_LON,DEG_LAT,Accuracy,Elevation,ANTHROPIC,Vegetation,Class,Order,Alliance,Twinspan,Twinspan2,EUNIS_REVISED,PriorCluster
R-P24015,324015,-0.039199751,-0.094798255,Linario amethysteae-Calenduletum arvensis,123,10639,29TPG79,,25837,500,Viladequinta,ES,ATL_COAST,N_DUNES,100,S,5,50,6693,"Ortiz, S.",1986,Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.,Tesis doctoral. Universidade de Santiago de Compostela., V15   ,No forest,-6.843947086,42.4279995,3 - UTM10x10 + Elevation,500,Yes,ANTHROPOGENIC VEGETATION,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,V15 Weeds of rich soils,V15 Winter weeds of rich soils,V15,4
R-P24016,324016,-0.084718773,-0.133871483,Linario amethysteae-Calenduletum arvensis,112,10902,29TPG79,,25838,600,Cerca de Portela do Trigal desde Sobradelo,ES,ATL_COAST,N_DUNES,80,SW,5,25,6693,"Ortiz, S.",1986,Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.,Tesis doctoral. Universidade de Santiago de Compostela., V15   ,No forest,-6.867644676,42.37857876,3 - UTM10x10 + Elevation,600,Yes,ANTHROPOGENIC VEGETATION,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,V15 Weeds of poor soils,V15 Summer weeds of poor soils,V15,4
R-P24017,324017,-0.15385226,-0.108300343,Linario amethysteae-Calenduletum arvensis,127,10466,29TPG79,,25839,350,Sobradelo,ES,ATL_COAST,N_DUNES,100,N,15,25,6693,"Ortiz, S.",1986,Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.,Tesis doctoral. Universidade de Santiago de Compostela.,      +,No forest,-6.906233053,42.41328501,3 - UTM10x10 + Elevation,350,Yes,ANTHROPOGENIC VEGETATION,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,V15 Weeds of poor soils,V15 Summer weeds of poor soils,V15,4
R-P24018,324018,-0.045837442,-0.064198932,Linario amethysteae-Calenduletum arvensis,101,10932,29TPG88,,25840,1000,Casaio,ES,ATL_COAST,N_DUNES,70,S,NA,15,6693,"Ortiz, S.",1986,Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.,Tesis doctoral. Universidade de Santiago de Compostela., V15   ,No forest,-6.805342058,42.31223428,3 - UTM10x10 + Elevation,1000,Yes,ANTHROPOGENIC VEGETATION,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,V15 Weeds of rich soils,V15 Winter weeds of rich soils,V15,4
R-P24019,324019,-0.060360807,-0.089568628,Linario amethysteae-Calenduletum arvensis,123,9660,29TPG79,,25841,500,Viladequinta,ES,ATL_COAST,N_DUNES,80,SW,15,8,6693,"Ortiz, S.",1986,Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.,Tesis doctoral. Universidade de Santiago de Compostela., V15   ,No forest,-6.845822858,42.41893234,3 - UTM10x10 + Elevation,500,Yes,ANTHROPOGENIC VEGETATION,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,V15 Weeds of rich soils,V15 Winter weeds of rich soils,V15,4
R-P24021,324021,-0.048137482,0.043193778,Sisymbrio officinalis-Hordeetum murini,100,9154,29TPG88,,25842,1000,"Casaio, borde de la carretera",ES,ATL_COAST,N_DUNES,90,,NA,2,753,"Ortiz, S.",1986,Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.,Tesis doctoral. Universidade de Santiago de Compostela., V32   ,No forest,-6.797279383,42.33951481,3 - UTM10x10 + Elevation,1000,Yes,ANTHROPOGENIC VEGETATION,Sisymbrietea,Sisymbrietalia sophiae,Sisymbrion officinalis,V37 Annual ruderals,V37 Annual ruderals,V37,7
R-P24022,324022,-0.002823606,0.075638383,Sisymbrio officinalis-Hordeetum murini,108,12098,29TPG79,,25864,680,"O Trigal, borde de la carretera",ES,ATL_COAST,N_DUNES,100,,NA,2,753,"Ortiz, S.",1986,Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.,Tesis doctoral. Universidade de Santiago de Compostela., V37   ,No forest,-6.826874911,42.38715228,3 - UTM10x10 + Elevation,680,Yes,ANTHROPOGENIC VEGETATION,Sisymbrietea,Sisymbrietalia sophiae,Sisymbrion officinalis,V37 Annual ruderals,V37 Annual ruderals,V37,7
R-P24023,324023,-0.013972314,0.025308038,Sisymbrio officinalis-Hordeetum murini,102,9924,29TPG69,,25804,960,Candeda,ES,ATL_COAST,N_DUNES,90,,NA,2,753,"Ortiz, S.",1986,Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.,Tesis doctoral. Universidade de Santiago de Compostela., V32   ,No forest,-7.048826985,42.36330962,3 - UTM10x10 + Elevation,960,Yes,ANTHROPOGENIC VEGETATION,Sisymbrietea,Sisymbrietalia sophiae,Sisymbrion officinalis,V37 Annual ruderals,V37 Annual ruderals,V37,7
R-P24024,324024,-0.03874731,0.085049808,Sisymbrio officinalis-Hordeetum murini,101,10285,29TPG88,,25805,950,"Debajo de Casaio, borde de camino",ES,ATL_COAST,N_DUNES,100,S,10,2,753,"Ortiz, S.",1986,Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.,Tesis doctoral. Universidade de Santiago de Compostela., V37   ,No forest,-6.792326103,42.33787812,3 - UTM10x10 + Elevation,950,Yes,ANTHROPOGENIC VEGETATION,Sisymbrietea,Sisymbrietalia sophiae,Sisymbrion officinalis,V37 Annual ruderals,V37 Annual ruderals,V37,7
R-P24025,324025,-0.014622109,0.098256189,,109,11469,29TPG79,,25806,580,Viladequinta,ES,ATL_COAST,N_DUNES,90,S,30,4,"7846b,,,,,OS01",,,,, V32   ,No forest,-6.826785866,42.34573582,3 - UTM10x10 + Elevation,580,NA,NA,NA,NA,NA,V37 Annual ruderals,V37 Annual ruderals,V37,7
R-P24026,324026,0.066422807,0.033436727,,114,11576,29TPG79,29TPG7693,25807,660,Casoio,ES,ATL_COAST,N_DUNES,90,,NA,3,"7846b,,,,,OS01",,,,, V32   ,No forest,-6.855305085,42.37539332,1 - UTM1x1 + Elevation,660,NA,NA,NA,NA,NA,V37 Annual ruderals,V37 Annual ruderals,V37,7
R-P24027,324027,-0.058189184,0.001514262,,87,11471,29TPG88,,25808,1000,Casaio,ES,ATL_COAST,N_DUNES,100,,NA,4,"7846b,,,,,OS01",,,,, V32   ,No forest,-6.798943615,42.32685361,3 - UTM10x10 + Elevation,1000,NA,NA,NA,NA,NA,V37 Annual ruderals,V37 Annual ruderals,V37,7
R-P24028,324028,-0.013492904,0.039289175,,94,12478,29TPG88,,25809,1000,Casaio,ES,ATL_COAST,N_DUNES,80,,NA,5,"7846b,,,,,OS01",,,,, V32   ,No forest,-6.797320285,42.29989455,3 - UTM10x10 + Elevation,1000,NA,NA,NA,NA,NA,V37 Annual ruderals,V37 Annual ruderals,V37,7
R-P24029,324029,0.012666974,0.093766869,,100,10623,29TPG88,,25810,990,entre Casaio y Romiña,ES,ATL_COAST,N_DUNES,100,,NA,2,"7846b,,,,,OS01",,,,, V32   ,No forest,-6.787157083,42.33264664,3 - UTM10x10 + Elevation,990,NA,NA,NA,NA,NA,V37 Annual ruderals,V37 Annual ruderals,V37,7
R-P24030,324030,0.030512043,0.034729447,,113,12150,29TPG79,,25811,680,O Trigal,ES,ATL_COAST,N_DUNES,100,,NA,20,"7846b,,,,,OS01",,,,, V32   ,No forest,-6.857728847,42.37531167,3 - UTM10x10 + Elevation,680,NA,NA,NA,NA,NA,V37 Annual ruderals,V37 Annual ruderals,V37,7
R-P24031,324031,-0.041921243,0.002108326,,104,10677,29TPG69,,25812,960,Candeda,ES,ATL_COAST,N_DUNES,90,NW,20,10,"7846b,,,,,OS01",,,,, V32   ,No forest,-7.048942545,42.36510634,3 - UTM10x10 + Elevation,960,NA,NA,NA,NA,NA,V37 Annual ruderals,V37 Annual ruderals,V37,7
R-P24032,324032,7.56E-05,0.029399115,,98,13945,29TPG69,,25813,960,Candeda,ES,ATL_COAST,N_DUNES,100,SE,60,2,"7846b,,,,,OS01",,,,, V32   ,No forest,-7.023439688,42.38401365,3 - UTM10x10 + Elevation,960,NA,NA,NA,NA,NA,V37 Annual ruderals,V37 Annual ruderals,V37,7
R-P24033,324033,0.002246314,0.090657654,,93,11323,29TPG88,,25814,1000,Alrededores de Casaio,ES,ATL_COAST,N_DUNES,90,,NA,2,"7846b,,,,,OS01",,,,, V32   ,No forest,-6.803679291,42.32489553,3 - UTM10x10 + Elevation,1000,NA,NA,NA,NA,NA,V37 Annual ruderals,V37 Annual ruderals,V37,7
R-P24034,324034,0.007758244,0.019274248,,97,11304,29TPG88,,25815,1000,Alrededores de Casaio,ES,ATL_COAST,N_DUNES,100,,NA,1,"7846b,,,,,OS01",,,,, V32   ,No forest,-6.805775828,42.3194233,3 - UTM10x10 + Elevation,1000,NA,NA,NA,NA,NA,V37 Annual ruderals,V37 Annual ruderals,V37,7
R-P24035,324035,0.020816613,0.023547973,,86,11289,29TPG89,,25816,1250,Debajo de Lardeira,ES,ATL_COAST,N_DUNES,100,,NA,2,"7846b,,,,,OS01",,,,, V32   ,No forest,-6.776178187,42.39243749,3 - UTM10x10 + Elevation,1250,NA,NA,NA,NA,NA,V37 Annual ruderals,V37 Annual ruderals,V37,7
R-P24040,324040,0.023904621,0.004103733,Bromo diandri-Carduetum tenuiflori,128,9522,29TPG79,,25817,350,Sobradelo,ES,ATL_COAST,N_DUNES,100,,NA,15,7846c,"Ortiz, S.",1986,Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.,Tesis doctoral. Universidade de Santiago de Compostela., V32   ,No forest,-6.826418776,42.41958264,3 - UTM10x10 + Elevation,350,Yes,ANTHROPOGENIC VEGETATION,Sisymbrietea,Sisymbrietalia sophiae,Sisymbrion officinalis,V37 Annual ruderals,V37 Annual ruderals,V37,7
R-P24041,324041,0.115599914,0.014319916,Bromo diandri-Carduetum tenuiflori,128,10571,29TPG79,,25818,350,Entre O Barco y Sobradelo,ES,ATL_COAST,N_DUNES,100,,NA,15,7846c,"Ortiz, S.",1986,Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.,Tesis doctoral. Universidade de Santiago de Compostela., V33   ,No forest,-6.871727466,42.40545324,3 - UTM10x10 + Elevation,350,Yes,ANTHROPOGENIC VEGETATION,Sisymbrietea,Sisymbrietalia sophiae,Sisymbrion officinalis,V37 Annual ruderals,V37 Annual ruderals,V37,7
R-P24042,324042,0.063447371,0.004861055,Bromo diandri-Carduetum tenuiflori,129,10198,29TPG79,,25819,350,"Sobradelo, vía del tren",ES,ATL_COAST,N_DUNES,100,S,15,10,7846c,"Ortiz, S.",1986,Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.,Tesis doctoral. Universidade de Santiago de Compostela., V33   ,No forest,-6.859602957,42.40586269,3 - UTM10x10 + Elevation,350,Yes,ANTHROPOGENIC VEGETATION,Sisymbrietea,Sisymbrietalia sophiae,Sisymbrion officinalis,V37 Annual ruderals,V37 Annual ruderals,V37,7
R-P24045,324045,0.067725553,0.017881262,Bromo diandri-Carduetum tenuiflori,128,11834,29TPG79,,25820,350,"Sobradelo, huerta abandonada",ES,ATL_COAST,N_DUNES,100,,NA,10,7846c,"Ortiz, S.",1986,Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.,Tesis doctoral. Universidade de Santiago de Compostela., V33   ,No forest,-6.849793121,42.40439221,3 - UTM10x10 + Elevation,350,Yes,ANTHROPOGENIC VEGETATION,Sisymbrietea,Sisymbrietalia sophiae,Sisymbrion officinalis,V37 Annual ruderals,V37 Annual ruderals,V37,7
R-P24046,324046,0.125941859,-0.027523855,Bromo diandri-Carduetum tenuiflori,108,11684,29TPG88,,25821,880,Romiña,ES,ATL_COAST,N_DUNES,100,S,10,4,7846d,"Ortiz, S.",1986,Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.,Tesis doctoral. Universidade de Santiago de Compostela., V38   ,No forest,-6.80201604,42.33755677,3 - UTM10x10 + Elevation,880,Yes,ANTHROPOGENIC VEGETATION,Sisymbrietea,Sisymbrietalia sophiae,Sisymbrion officinalis,V37 Annual ruderals,V37 Annual ruderals,V38,8
R-P24047,324047,0.052220511,-0.002543823,Bromo diandri-Carduetum tenuiflori,111,11011,29TPG79,,25822,680,O Trigal,ES,ATL_COAST,N_DUNES,100,,NA,4,7846d,"Ortiz, S.",1986,Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.,Tesis doctoral. Universidade de Santiago de Compostela., V32   ,No forest,-6.815516372,42.40013733,3 - UTM10x10 + Elevation,680,Yes,ANTHROPOGENIC VEGETATION,Sisymbrietea,Sisymbrietalia sophiae,Sisymbrion officinalis,V37 Annual ruderals,V37 Annual ruderals,V37,7
R-P24048,324048,0.032699259,-0.008236816,Bromo diandri-Carduetum tenuiflori,93,11703,29TPG88,,25823,900,Romiña,ES,ATL_COAST,N_DUNES,100,S,20,2,7846d,"Ortiz, S.",1986,Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.,Tesis doctoral. Universidade de Santiago de Compostela., V37   ,No forest,-6.809750844,42.30488424,3 - UTM10x10 + Elevation,900,Yes,ANTHROPOGENIC VEGETATION,Sisymbrietea,Sisymbrietalia sophiae,Sisymbrion officinalis,V37 Annual ruderals,V37 Annual ruderals,V37,7
R-P24049,324049,0.024212046,0.149306733,Bromo diandri-Carduetum tenuiflori,94,12478,29TPG88,,25824,1000,Casaio,ES,ATL_COAST,N_DUNES,100,W,10,3,7846d,"Ortiz, S.",1986,Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.,Tesis doctoral. Universidade de Santiago de Compostela., V32   ,No forest,-6.797320285,42.29989455,3 - UTM10x10 + Elevation,1000,Yes,ANTHROPOGENIC VEGETATION,Sisymbrietea,Sisymbrietalia sophiae,Sisymbrion officinalis,V37 Annual ruderals,V37 Annual ruderals,V37,7
R-P24335,324335,-0.185138971,-0.104731507,Bidenti tripartitae-Polygonetum lapathifolii,129,11774,29TPG89,29TPG8298,11877,401,Las Vegas de Yeres,ES,ATL_COAST,N_DUNES,100,SW,2,20,2151,"González de Paz, L.",2012,Flora y vegetación de la Cabrera Baja (León): valoración del estado de conservación.,Tesis Doctoral. Departamento de Biodiversidad y Gestión Ambiental. Universidad de León. 556, C35a  ,No forest,-6.784966481,42.41735911,1 - UTM1x1 + Elevation,401,Yes,ANTHROPOGENIC VEGETATION,Bidentetea,Bidentetalia,Bidention tripartitae,V15 Weeds of rich soils,V15 Summer weeds of rich soils,R55,0
R-P24336,324336,0.051530939,-0.055437461,Bidenti tripartitae-Polygonetum lapathifolii,104,9928,29TPG99,29TPG9293,11863,948,Sigüeya,ES,ATL_COAST,N_DUNES,80,,NA,10,2151,"González de Paz, L.",2012,Flora y vegetación de la Cabrera Baja (León): valoración del estado de conservación.,Tesis Doctoral. Departamento de Biodiversidad y Gestión Ambiental. Universidad de León. 556, V15   ,No forest,-6.665383717,42.3672244,1 - UTM1x1 + Elevation,948,Yes,ANTHROPOGENIC VEGETATION,Bidentetea,Bidentetalia,Bidention tripartitae,V15 Weeds of rich soils,V15 Summer weeds of rich soils,V15,4
R-P24468,324468,0.338891068,-0.049255424,Parietarietum judaicae,128,9162,29TPH70,29TPH7900,12010,376,Salas de la Ribera,ES,ATL_COAST,N_DUNES,40,NW,100,8,771,"González de Paz, L.",2012,Flora y vegetación de la Cabrera Baja (León): valoración del estado de conservación.,Tesis Doctoral. Departamento de Biodiversidad y Gestión Ambiental. Universidad de León. 556, V     ,No forest,-6.815273097,42.43616221,1 - UTM1x1 + Elevation,376,?,VEGETATION OF ROCK CREVICES AND SCREES,Cymbalario-Parietarietea diffusae,Tortulo-Cymbalarietalia,Galio valantiae-Parietarion judaicae,U37 Walls,U37 Walls,U37,3
R-P24469,324469,0.251409413,0.015990474,Parietarietum judaicae,129,9793,29TPH70,29TPH7900,12011,376,Salas de la Ribera,ES,ATL_COAST,N_DUNES,90,W,90,10,771,"González de Paz, L.",2012,Flora y vegetación de la Cabrera Baja (León): valoración del estado de conservación.,Tesis Doctoral. Departamento de Biodiversidad y Gestión Ambiental. Universidad de León. 556, V     ,No forest,-6.812628673,42.43264865,1 - UTM1x1 + Elevation,376,?,VEGETATION OF ROCK CREVICES AND SCREES,Cymbalario-Parietarietea diffusae,Tortulo-Cymbalarietalia,Galio valantiae-Parietarion judaicae,V39 Mesic ruderals,V39 Western mesic ruderals,,0
R-P24470,324470,0.206256827,-0.011701109,Parietarietum judaicae,104,10377,29TPG99,29TPG9293,12012,940,Sigüeya,ES,ATL_COAST,N_DUNES,50,S,100,30,771,"González de Paz, L.",2012,Flora y vegetación de la Cabrera Baja (León): valoración del estado de conservación.,Tesis Doctoral. Departamento de Biodiversidad y Gestión Ambiental. Universidad de León. 556, V     ,No forest,-6.663168896,42.37089703,1 - UTM1x1 + Elevation,940,?,VEGETATION OF ROCK CREVICES AND SCREES,Cymbalario-Parietarietea diffusae,Tortulo-Cymbalarietalia,Galio valantiae-Parietarion judaicae,V39 Mesic ruderals,V39 Western mesic ruderals,,0
R-P24471,324471,0.273951933,0.019934878,Parietarietum judaicae,119,11267,29TPG89,29TPG8899,12013,470,Pombriego,ES,ATL_COAST,N_DUNES,100,S,90,20,771,"González de Paz, L.",2012,Flora y vegetación de la Cabrera Baja (León): valoración del estado de conservación.,Tesis Doctoral. Departamento de Biodiversidad y Gestión Ambiental. Universidad de León. 556, V     ,No forest,-6.714726725,42.42146086,1 - UTM1x1 + Elevation,470,?,VEGETATION OF ROCK CREVICES AND SCREES,Cymbalario-Parietarietea diffusae,Tortulo-Cymbalarietalia,Galio valantiae-Parietarion judaicae,U37 Walls,U37 Walls,U37,3
R-P24472,324472,0.158678699,-0.213088523,Parietarietum judaicae,106,9078,29TPG99,29TPG9597,12014,876,Llamas de Cabrera,ES,ATL_COAST,N_DUNES,30,,100,4,771,"González de Paz, L.",2012,Flora y vegetación de la Cabrera Baja (León): valoración del estado de conservación.,Tesis Doctoral. Departamento de Biodiversidad y Gestión Ambiental. Universidad de León. 556, H32d  ,No forest,-6.628567767,42.40261375,1 - UTM1x1 + Elevation,876,?,VEGETATION OF ROCK CREVICES AND SCREES,Cymbalario-Parietarietea diffusae,Tortulo-Cymbalarietalia,Galio valantiae-Parietarion judaicae,U37 Walls,U37 Walls,U37,3
R-P24473,324473,0.165525721,-0.077305987,Parietarietum judaicae,124,9322,29TPG89,29TPG8999,12015,522,Pombriego,ES,ATL_COAST,N_DUNES,60,SW,100,6,771,"González de Paz, L.",2012,Flora y vegetación de la Cabrera Baja (León): valoración del estado de conservación.,Tesis Doctoral. Departamento de Biodiversidad y Gestión Ambiental. Universidad de León. 556, H32d  ,No forest,-6.700276782,42.4237297,1 - UTM1x1 + Elevation,522,?,VEGETATION OF ROCK CREVICES AND SCREES,Cymbalario-Parietarietea diffusae,Tortulo-Cymbalarietalia,Galio valantiae-Parietarion judaicae,U37 Walls,U37 Walls,U37,3
R-P24474,324474,0.203737295,-0.076631191,Cymbalarietum muralis,125,9877,29TPG89,29TPG8999,12016,477,Pombriego,ES,ATL_COAST,N_DUNES,70,SW,100,4,770,"González de Paz, L.",2012,Flora y vegetación de la Cabrera Baja (León): valoración del estado de conservación.,Tesis Doctoral. Departamento de Biodiversidad y Gestión Ambiental. Universidad de León. 556,      ?,No forest,-6.695318936,42.42208899,1 - UTM1x1 + Elevation,477,?,VEGETATION OF ROCK CREVICES AND SCREES,Cymbalario-Parietarietea diffusae,Tortulo-Cymbalarietalia,Cymbalario-Asplenion,U37 Walls,U37 Walls,U37,3
R-P24572,324572,0.043763168,0.237025158,Chenopodio boni-henrici-Senecionetum nebrodensis,60,6338,29TPH90,29TPH9701,12114,1840,La Guiana,ES,ATL_COAST,N_DUNES,100,SW,5,30,4181,"González de Paz, L.",2012,Flora y vegetación de la Cabrera Baja (León): valoración del estado de conservación.,Tesis Doctoral. Departamento de Biodiversidad y Gestión Ambiental. Universidad de León. 556, R57   ,No forest,-6.599197585,42.44128291,2 - UTM1x1 + Centroid,1840,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,V39 Mesic ruderals,V39 Eastern mesic ruderals,V39,9
R-P24573,324573,-0.061021568,0.074131483,Carduo carpetani-Onopordetum acanthii,99,9797,29TPG98,29TPG9882,12115,1000,"Encinedo, cerca del Haro de las Peñas",ES,ATL_COAST,N_DUNES,95,NE,15,50,2165,"González de Paz, L.",2012,Flora y vegetación de la Cabrera Baja (León): valoración del estado de conservación.,Tesis Doctoral. Departamento de Biodiversidad y Gestión Ambiental. Universidad de León. 556, V38   ,No forest,-6.594293849,42.27042867,1 - UTM1x1 + Elevation,1000,Yes,ANTHROPOGENIC VEGETATION,Artemisietea vulgaris,Carthametalia lanati,Carduo carpetani-Cirsion odontolepidis,V37 Annual ruderals,V37 Annual ruderals,V38,8
R-P24574,324574,0.005842789,0.198659157,Carduo carpetani-Onopordetum acanthii,102,8529,29TPG99,29TPG9891,12116,730,Odollo,ES,ATL_COAST,N_DUNES,100,,NA,40,2165,"González de Paz, L.",2012,Flora y vegetación de la Cabrera Baja (León): valoración del estado de conservación.,Tesis Doctoral. Departamento de Biodiversidad y Gestión Ambiental. Universidad de León. 556, V38   ,No forest,-6.589108695,42.3498309,2 - UTM1x1 + Centroid,730,Yes,ANTHROPOGENIC VEGETATION,Artemisietea vulgaris,Carthametalia lanati,Carduo carpetani-Cirsion odontolepidis,V37 Annual ruderals,V37 Annual ruderals,V38,8
R-P24575,324575,0.016841785,0.078246772,Carduo carpetani-Onopordetum acanthii,106,9775,29TQG08,29TQG0183,12117,869,Quintanilla de Losada,ES,ATL_COAST,N_DUNES,100,,NA,15,2165,"González de Paz, L.",2012,Flora y vegetación de la Cabrera Baja (León): valoración del estado de conservación.,Tesis Doctoral. Departamento de Biodiversidad y Gestión Ambiental. Universidad de León. 556, V37   ,No forest,-6.553448027,42.27710588,1 - UTM1x1 + Elevation,869,Yes,ANTHROPOGENIC VEGETATION,Artemisietea vulgaris,Carthametalia lanati,Carduo carpetani-Cirsion odontolepidis,V38 Dry ruderals,V38 Dry thistle ruderals,V38,8
