SIVIMID,Relevé.number,Sintaxon,Temp,Precip,UTM10X10,UTM1X1,JuiceID,OriginalElevation,Locality,Country,ECOREG_WWF,DUNES_BOHN,Plant.Cover,Aspect,Slope,Area,SintaxonID,Authors,Year,Title,Publication,Type,DEG_LON,DEG_LAT,Accuracy,Elevation,ANTHROPIC,Vegetation,Class,Order,Alliance,EUNIS2020,EUNIS_REVISED,PCluster
S-P12117,412117,Galactito tomentosae-Digitaletum purpureae,133,11620,29TPJ62,,674,30,Escombreras cerca de Tapia de Casariego,ES,ATL_COAST,N_DUNES,90,,NA,20,3159,"Díaz González, T.E.",1975,La vegetación del litoral occidental asturiano., Revista de la Facultad de Ciencias de Oviedo. Vol. 15-16 (2):,No forest,-6.940918116,43.53574652,3 - UTM10x10 + Elevation,30,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae, V38   ,V38,0
S-P12118,412118,Galactito tomentosae-Digitaletum purpureae,137,NA,29TPJ62,,675,20,Escombreras cerca de Tapia de Casariego,ES,ATL_COAST,N_DUNES,70,,NA,20,3159,"Díaz González, T.E.",1975,La vegetación del litoral occidental asturiano., Revista de la Facultad de Ciencias de Oviedo. Vol. 15-16 (2):,No forest,-6.999259579,43.55712554,3 - UTM10x10 + Elevation,20,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae, V38   ,V38,0
S-P12119,412119,Galactito tomentosae-Digitaletum purpureae,NA,NA,29TPJ82,,676,5,Escombreras cerca de Navia,ES,ATL_COAST,N_DUNES,60,SE,15,20,3159,"Díaz González, T.E.",1975,La vegetación del litoral occidental asturiano., Revista de la Facultad de Ciencias de Oviedo. Vol. 15-16 (2):,No forest,-6.663215521,43.5684033,3 - UTM10x10 + Elevation,5,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae, V38   ,V39,0
S-P12120,412120,Galactito tomentosae-Digitaletum purpureae,NA,NA,29TQJ32,,677,10,"Escombreras entre Ranón y Canero, Luarca",ES,ATL_COAST,N_DUNES,70,N,15,15,3159,"Díaz González, T.E.",1975,La vegetación del litoral occidental asturiano., Revista de la Facultad de Ciencias de Oviedo. Vol. 15-16 (2):,No forest,-6.145593991,43.56762876,3 - UTM10x10 + Elevation,10,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae, V38   ,V38,0
S-P12121,412121,Galactito tomentosae-Digitaletum purpureae,136,NA,29TQJ32,,678,10,"Escombreras entre Ranón y Canero, Luarca",ES,ATL_COAST,N_DUNES,80,,NA,15,3159,"Díaz González, T.E.",1975,La vegetación del litoral occidental asturiano., Revista de la Facultad de Ciencias de Oviedo. Vol. 15-16 (2):,No forest,-6.034755943,43.57963101,3 - UTM10x10 + Elevation,10,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae, V38   ,V39,0
S-P12122,412122,Galactito tomentosae-Digitaletum purpureae,133,10444,29TPJ52,,679,30,Taludes de la carretera en Castropol,ES,ATL_COAST,N_DUNES,90,E,10,15,3159,"Díaz González, T.E.",1975,La vegetación del litoral occidental asturiano., Revista de la Facultad de Ciencias de Oviedo. Vol. 15-16 (2):,No forest,-7.054020897,43.52458326,3 - UTM10x10 + Elevation,30,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae, V38   ,V39,0
S-P12123,412123,Galactito tomentosae-Digitaletum purpureae,137,10907,29TPJ62,,680,10,"Taludes cerca de la playa de La Paloma, Tapia de Casariego",ES,ATL_COAST,N_DUNES,80,SE,20,15,3159,"Díaz González, T.E.",1975,La vegetación del litoral occidental asturiano., Revista de la Facultad de Ciencias de Oviedo. Vol. 15-16 (2):,No forest,-7.003961648,43.55335946,3 - UTM10x10 + Elevation,10,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae, V38   ,V38,0
S-P12124,412124,Galactito tomentosae-Digitaletum purpureae,137,NA,29TPJ62,,681,15,Escombreras cerca de Tapia de Casariego,ES,ATL_COAST,N_DUNES,80,N,15,20,3159,"Díaz González, T.E.",1975,La vegetación del litoral occidental asturiano., Revista de la Facultad de Ciencias de Oviedo. Vol. 15-16 (2):,No forest,-6.945734907,43.57159262,3 - UTM10x10 + Elevation,15,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae, V38   ,V38,0
S-P12125,412125,Galactito tomentosae-Digitaletum purpureae,136,11441,29TPJ62,,682,15,Taludes en las proximidades de Tapia de Casariego,ES,ATL_COAST,N_DUNES,90,,NA,10,3159,"Díaz González, T.E.",1975,La vegetación del litoral occidental asturiano., Revista de la Facultad de Ciencias de Oviedo. Vol. 15-16 (2):,No forest,-6.962087663,43.55662122,3 - UTM10x10 + Elevation,15,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae, V38   ,V38,0
S-P12126,412126,Galactito tomentosae-Digitaletum purpureae,138,NA,29TPJ52,,683,20,"Escombreras cerca de la playa de Arnao, Castropol",ES,ATL_COAST,N_DUNES,80,NE,5,15,3159,"Díaz González, T.E.",1975,La vegetación del litoral occidental asturiano., Revista de la Facultad de Ciencias de Oviedo. Vol. 15-16 (2):,No forest,-7.019259908,43.56002427,3 - UTM10x10 + Elevation,20,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae, V38   ,V38,0
S-P15131,415131,Urtico dioicae-Sambucetum ebuli,137,15080,30TWN58,30TWN5780,1661,100,Azpeitia-Azkoitia,ES,ATL_COAST,N_DUNES,100,,NA,20,0856d,"Braun-Blanquet, J.",1967,Vegetationsskizzen aus dem Baskenland mit Ausblicken auf das weitere Ibero-Atlantikum. II Teil.,Vegetatio 14(1-4):,No forest,-2.29159175,43.17831819,1 - UTM1x1 + Elevation,100,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, V     ,V39,0
S-P15132,415132,Urtico dioicae-Sambucetum ebuli,143,NA,30TWN69,30TWN6594,1662,20,"Zarauz, hacia Zumaia",ES,ATL_COAST,N_DUNES,100,,2,50,0856d,"Braun-Blanquet, J.",1967,Vegetationsskizzen aus dem Baskenland mit Ausblicken auf das weitere Ibero-Atlantikum. II Teil.,Vegetatio 14(1-4):,No forest,-2.189131221,43.29649937,1 - UTM1x1 + Elevation,20,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, V     ,V39,0
S-P15133,415133,Urtico dioicae-Sambucetum ebuli,137,15535,30TWN69,30TWN6093,1663,25,"Zumaia, Calle principal",ES,ATL_COAST,N_DUNES,100,,5,20,0856d,"Braun-Blanquet, J.",1967,Vegetationsskizzen aus dem Baskenland mit Ausblicken auf das weitere Ibero-Atlantikum. II Teil.,Vegetatio 14(1-4):,No forest,-2.25087686,43.28791586,1 - UTM1x1 + Elevation,25,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, R     ,V39,0
S-P15134,415134,Urtico dioicae-Sambucetum ebuli,132,18573,30TWN89,30TWN8996,1664,80,Gipuzkoa,ES,ATL_COAST,N_DUNES,100,,NA,10,0856d,"Braun-Blanquet, J.",1967,Vegetationsskizzen aus dem Baskenland mit Ausblicken auf das weitere Ibero-Atlantikum. II Teil.,Vegetatio 14(1-4):,No forest,-1.895377618,43.31565038,2 - UTM1x1 + Centroid,80,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, R57   ,V39,0
S-P15135,415135,Urtico dioicae-Sambucetum ebuli,139,17659,30TWN89,30TWN8391,1665,20,"Hernani, cerca del pueblo",ES,ATL_COAST,N_DUNES,100,,20,50,0856d,"Braun-Blanquet, J.",1967,Vegetationsskizzen aus dem Baskenland mit Ausblicken auf das weitere Ibero-Atlantikum. II Teil.,Vegetatio 14(1-4):,No forest,-1.965249735,43.26767938,1 - UTM1x1 + Elevation,20,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, R57   ,V39,0
S-P15136,415136,Urtico dioicae-Sambucetum ebuli,136,16285,30TWN77,30TWN7577,1638,100,"Tolosa, cerca del pueblo",ES,ATL_COAST,N_DUNES,100,,NA,100,0856d,"Braun-Blanquet, J.",1967,Vegetationsskizzen aus dem Baskenland mit Ausblicken auf das weitere Ibero-Atlantikum. II Teil.,Vegetatio 14(1-4):,No forest,-2.073035698,43.14794089,1 - UTM1x1 + Elevation,100,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, R57   ,V39,0
S-P15137,415137,Urtico dioicae-Sambucetum ebuli,135,14983,30TWN47,30TWN4774,1667,150,"Bergara, cerca del pueblo",ES,ATL_COAST,N_DUNES,100,,15,20,0856d,"Braun-Blanquet, J.",1967,Vegetationsskizzen aus dem Baskenland mit Ausblicken auf das weitere Ibero-Atlantikum. II Teil.,Vegetatio 14(1-4):,No forest,-2.417635987,43.12139835,1 - UTM1x1 + Elevation,150,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,      ?,V39,0
S-P15138,415138,Urtico dioicae-Sambucetum ebuli,138,15969,30TXN07,30TXN0876,1668,190,"Santesteban, cerca del pueblo",ES,ATL_COAST,N_DUNES,100,,NA,20,0856d,"Braun-Blanquet, J.",1967,Vegetationsskizzen aus dem Baskenland mit Ausblicken auf das weitere Ibero-Atlantikum. II Teil.,Vegetatio 14(1-4):,No forest,-1.66010672,43.13484527,1 - UTM1x1 + Elevation,190,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, R     ,V39,0
S-P15139,415139,Urtico dioicae-Sambucetum ebuli,134,20595,30TWN99,30TWN9396,1669,120,"Oiartzun, Gurutze, al pie de un muro",ES,ATL_COAST,N_DUNES,100,,NA,20,0856d,"Braun-Blanquet, J.",1967,Vegetationsskizzen aus dem Baskenland mit Ausblicken auf das weitere Ibero-Atlantikum. II Teil.,Vegetatio 14(1-4):,No forest,-1.843525255,43.3187396,1 - UTM1x1 + Elevation,120,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, R57   ,V39,0
S-P15140,415140,Urtico dioicae-Sambucetum ebuli,138,17321,30TXN17,30TXN1377,1670,120,"Baztan: puente sobre el Bidasoa, cerca del Señorío de Bertiz, escombrera",ES,ATL_COAST,N_DUNES,100,,NA,20,0856d,"Braun-Blanquet, J.",1967,Vegetationsskizzen aus dem Baskenland mit Ausblicken auf das weitere Ibero-Atlantikum. II Teil.,Vegetatio 14(1-4):,No forest,-1.603399487,43.14137081,2 - UTM1x1 + Centroid,120,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, R57   ,V39,0
S-P15141,415141,Urtico dioicae-Sambucetum ebuli,140,17763,30TWN68,30TWN6083,1671,50,Entre Azpeitia y Lasao,ES,ATL_COAST,N_DUNES,100,,20,50,0856d,"Braun-Blanquet, J.",1967,Vegetationsskizzen aus dem Baskenland mit Ausblicken auf das weitere Ibero-Atlantikum. II Teil.,Vegetatio 14(1-4):,No forest,-2.254396908,43.20149416,2 - UTM1x1 + Centroid,50,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,      ?,V39,0
S-P15142,415142,Urtico dioicae-Sambucetum ebuli,134,17400,30TWN89,30TWN8295,1672,20,San Sebastian,ES,ATL_COAST,N_DUNES,100,,NA,50,0856d,"Braun-Blanquet, J.",1967,Vegetationsskizzen aus dem Baskenland mit Ausblicken auf das weitere Ibero-Atlantikum. II Teil.,Vegetatio 14(1-4):,No forest,-1.979371956,43.30742628,1 - UTM1x1 + Elevation,20,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, R     ,V39,0
S-P15143,415143,Urtico dioicae-Sambucetum ebuli,142,18559,30TWP90,30TWP9800,1673,15,"Irún, hacia Hendaia",ES,ATL_COAST,N_DUNES,100,,5,200,0856d,"Braun-Blanquet, J.",1967,Vegetationsskizzen aus dem Baskenland mit Ausblicken auf das weitere Ibero-Atlantikum. II Teil.,Vegetatio 14(1-4):,No forest,-1.78376686,43.34693392,1 - UTM1x1 + Elevation,15,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, R55   ,V39,0
S-P15144,415144,Urtico dioicae-Sambucetum ebuli,131,NA,30TXN09,30TXN0297,1674,8,"Behobia: río Bidasoa, hacia Endarlaza, orilla del río",ES,ATL_COAST,N_DUNES,100,,25,50,0856g,"Braun-Blanquet, J.",1967,Vegetationsskizzen aus dem Baskenland mit Ausblicken auf das weitere Ibero-Atlantikum. II Teil.,Vegetatio 14(1-4):,No forest,-1.734874045,43.32479284,1 - UTM1x1 + Elevation,8,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, R     ,V39,0
S-P15145,415145,Urtico dioicae-Sambucetum ebuli,133,16171,30TWN86,30TWN8364,1675,310,"Betelu, tras una casa del pueblo, redil de ovejas",ES,ATL_COAST,N_DUNES,100,,NA,20,0856g,"Braun-Blanquet, J.",1967,Vegetationsskizzen aus dem Baskenland mit Ausblicken auf das weitere Ibero-Atlantikum. II Teil.,Vegetatio 14(1-4):,No forest,-1.974220923,43.02643256,1 - UTM1x1 + Elevation,310,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, R57   ,V39,0
S-P15146,415146,Urtico dioicae-Sambucetum ebuli,128,16593,30TWN86,30TWN8364,1676,490,"Betelu, más arriba del pueblo",ES,ATL_COAST,N_DUNES,100,,NA,100,0856d,"Braun-Blanquet, J.",1967,Vegetationsskizzen aus dem Baskenland mit Ausblicken auf das weitere Ibero-Atlantikum. II Teil.,Vegetatio 14(1-4):,No forest,-1.969251875,43.02998989,1 - UTM1x1 + Elevation,490,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, R     ,V39,0
S-P15147,415147,Urtico dioicae-Sambucetum ebuli,135,18602,30TXN27,30TXN2178,1677,100,"cerca de Elbetea, rio Bidasoa, orillas del río",ES,ATL_COAST,N_DUNES,100,,NA,50,0856g,"Braun-Blanquet, J.",1967,Vegetationsskizzen aus dem Baskenland mit Ausblicken auf das weitere Ibero-Atlantikum. II Teil.,Vegetatio 14(1-4):,No forest,-1.504837161,43.14912973,2 - UTM1x1 + Centroid,100,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, R57   ,V39,0
S-P15148,415148,Urtico dioicae-Sambucetum ebuli,116,17542,30TWN75,30TWN7356,1678,650,Puerto de Lizarrusti,ES,ATL_COAST,N_DUNES,100,,NA,50,0856d,"Braun-Blanquet, J.",1967,Vegetationsskizzen aus dem Baskenland mit Ausblicken auf das weitere Ibero-Atlantikum. II Teil.,Vegetatio 14(1-4):,No forest,-2.100370981,42.96085661,1 - UTM1x1 + Elevation,650,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, V38   ,V39,0
S-P15149,415149,Galio aparines-Anthriscetum sylvestris,108,15197,30TXN25,30TXN2159,1679,640,Eugi,ES,ATL_COAST,N_DUNES,100,,5,100,2392,"Braun-Blanquet, J.",1967,Vegetationsskizzen aus dem Baskenland mit Ausblicken auf das weitere Ibero-Atlantikum. II Teil.,Vegetatio 14(1-4):,No forest,-1.508988744,42.97809312,1 - UTM1x1 + Elevation,640,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Circaeo lutetianae-Stachyetalia sylvaticae,Aegopodion podagrariae, R57   ,V39,0
S-P15150,415150,Balloto-Conion maculati,117,12827,30TXN05,30TXN0555,1680,530,Erize,ES,ATL_COAST,N_DUNES,100,,NA,20,L590,"Braun-Blanquet, J.",1967,Vegetationsskizzen aus dem Baskenland mit Ausblicken auf das weitere Ibero-Atlantikum. II Teil.,Vegetatio 14(1-4):,No forest,-1.710895694,42.94092363,1 - UTM1x1 + Elevation,530,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis, V38   ,V39,0
S-P15151,415151,Balloto-Conion maculati,128,16593,30TWN86,30TWN8364,1681,480,Betelu,ES,ATL_COAST,N_DUNES,100,,NA,20,L590,"Braun-Blanquet, J.",1967,Vegetationsskizzen aus dem Baskenland mit Ausblicken auf das weitere Ibero-Atlantikum. II Teil.,Vegetatio 14(1-4):,No forest,-1.969251875,43.02998989,1 - UTM1x1 + Elevation,480,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis, R55   ,V39,0
S-P15152,415152,Urtico dioicae-Sambucetum ebuli,115,15855,30TXN06,30TXN0061,1682,920,"Erviti, paso sobre el pueblo",ES,ATL_COAST,N_DUNES,100,,NA,50,0856d,"Braun-Blanquet, J.",1967,Vegetationsskizzen aus dem Baskenland mit Ausblicken auf das weitere Ibero-Atlantikum. II Teil.,Vegetatio 14(1-4):,No forest,-1.766112841,42.99916413,2 - UTM1x1 + Centroid,920,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, V     ,V39,0
S-P15153,415153,Geranietum robertiano-lucidi,139,15452,30TWN58,30TWN5981,1683,120,"Azpeitia, sobre el pueblo, establo en ruinas",ES,ATL_COAST,N_DUNES,100,,5,20,2391,"Braun-Blanquet, J.",1967,Vegetationsskizzen aus dem Baskenland mit Ausblicken auf das weitere Ibero-Atlantikum. II Teil.,Vegetatio 14(1-4):,No forest,-2.269424273,43.17997973,1 - UTM1x1 + Elevation,120,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis, R55   ,V39,0
S-P15154,415154,Urtico dioicae-Sambucetum ebuli,139,15392,30TWN58,30TWN5981,1684,120,"Azpeitia, sobre el pueblo",ES,ATL_COAST,N_DUNES,100,,5,20,0856d,"Braun-Blanquet, J.",1967,Vegetationsskizzen aus dem Baskenland mit Ausblicken auf das weitere Ibero-Atlantikum. II Teil.,Vegetatio 14(1-4):,No forest,-2.262020399,43.18173316,1 - UTM1x1 + Elevation,120,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, R55   ,V39,0
S-P15155,415155,Urtico dioicae-Sambucetum ebuli,137,15149,30TWN58,30TWN5981,1685,190,"Azpeitia, ladera sobre el pueblo",ES,ATL_COAST,N_DUNES,100,,5,50,0856d,"Braun-Blanquet, J.",1967,Vegetationsskizzen aus dem Baskenland mit Ausblicken auf das weitere Ibero-Atlantikum. II Teil.,Vegetatio 14(1-4):,No forest,-2.269359848,43.18538217,1 - UTM1x1 + Elevation,190,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, R55   ,V39,0
S-P15156,415156,Urtico dioicae-Sambucetum ebuli,135,14608,30TWN47,30TWN4774,1686,180,"Bergara, sobre el pueblo, al pie de un muro",ES,ATL_COAST,N_DUNES,100,,5,20,0856d,"Braun-Blanquet, J.",1967,Vegetationsskizzen aus dem Baskenland mit Ausblicken auf das weitere Ibero-Atlantikum. II Teil.,Vegetatio 14(1-4):,No forest,-2.41271908,43.12137322,1 - UTM1x1 + Elevation,180,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, R55   ,V39,0
S-P15157,415157,Geranietum robertiano-lucidi,133,17728,30TWN68,30TWN6381,1687,180,"Gatzume, alrededor de caseríos, entorno ruderal",ES,ATL_COAST,N_DUNES,90,,NA,20,2391,"Braun-Blanquet, J.",1967,Vegetationsskizzen aus dem Baskenland mit Ausblicken auf das weitere Ibero-Atlantikum. II Teil.,Vegetatio 14(1-4):,No forest,-2.217657394,43.18684124,1 - UTM1x1 + Elevation,180,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis, V     ,V39,0
S-P16228,416228,Geranio robertiani-Cariolophetum sempervirentis,95,6950,30TTN62,,1986,900,Secarejo,ES,ATL_COAST,N_DUNES,100,,NA,20,3907a,"Díaz, T.E.; Andrés, J.; Llamas, F.; Herrero, L. & Fernández, M.D.",1987,Datos sobre la vegetación de las olmedas y alisedas mediterráneas de la provincia de León (NW de España).,Publicaciones de la Universidad de La Laguna. Serie Informes 22:,No forest,-5.853391817,42.66948427,3 - UTM10x10 + Elevation,900,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis, V39   ,V39,7
S-P16229,416229,Geranio robertiani-Cariolophetum sempervirentis,90,6681,30TTN73,,1987,990,Selga de Ordás,ES,ATL_COAST,N_DUNES,100,,NA,4,3907a,"Díaz, T.E.; Andrés, J.; Llamas, F.; Herrero, L. & Fernández, M.D.",1987,Datos sobre la vegetación de las olmedas y alisedas mediterráneas de la provincia de León (NW de España).,Publicaciones de la Universidad de La Laguna. Serie Informes 22:,No forest,-5.784118781,42.75763513,3 - UTM10x10 + Elevation,990,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis, V39   ,V39,7
S-P16230,416230,Geranio robertiani-Cariolophetum sempervirentis,86,7528,30TTN64,,1988,1050,Barrios de Luna,ES,ATL_COAST,N_DUNES,100,,NA,20,3907a,"Díaz, T.E.; Andrés, J.; Llamas, F.; Herrero, L. & Fernández, M.D.",1987,Datos sobre la vegetación de las olmedas y alisedas mediterráneas de la provincia de León (NW de España).,Publicaciones de la Universidad de La Laguna. Serie Informes 22:,No forest,-5.868498864,42.83839277,3 - UTM10x10 + Elevation,1050,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis, V39   ,V39,7
S-P16231,416231,Geranio robertiani-Cariolophetum sempervirentis,103,11104,29TQH23,,1989,860,Pobladura de las Regueras,ES,ATL_COAST,N_DUNES,100,,NA,5,3907a,"Díaz, T.E.; Andrés, J.; Llamas, F.; Herrero, L. & Fernández, M.D.",1987,Datos sobre la vegetación de las olmedas y alisedas mediterráneas de la provincia de León (NW de España).,Publicaciones de la Universidad de La Laguna. Serie Informes 22:,No forest,-6.28897324,42.69201194,3 - UTM10x10 + Elevation,860,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis, V39   ,V39,7
S-P16232,416232,Geranio robertiani-Cariolophetum sempervirentis,109,10565,29TQH22,,1990,800,Entre Boeza y Folgoso de la Ribera,ES,ATL_COAST,N_DUNES,100,,NA,20,3907a,"Díaz, T.E.; Andrés, J.; Llamas, F.; Herrero, L. & Fernández, M.D.",1987,Datos sobre la vegetación de las olmedas y alisedas mediterráneas de la provincia de León (NW de España).,Publicaciones de la Universidad de La Laguna. Serie Informes 22:,No forest,-6.276102577,42.63295209,3 - UTM10x10 + Elevation,800,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis, V39   ,V39,7
