"","Relevé.number","SIVIMID","Original.Taxon","Analysis.Names","Cover","Cover.percent"
"5049",412026,"S-P12026","Anthyllis vulneraria subsp. iberica","Anthyllis vulneraria","a",5
"5050",412026,"S-P12026","Blackstonia perfoliata","Blackstonia perfoliata","+",1
"5051",412026,"S-P12026","Koeleria albescens","Koeleria macrantha","2",15
"5052",412026,"S-P12026","Lagurus ovatus subsp. communis","Lagurus ovatus","a",5
"5053",412026,"S-P12026","Matthiola incana subsp. incana","Matthiola incana","1",5
"5054",412026,"S-P12026","Medicago lupulina","Medicago lupulina","1",5
"5055",412026,"S-P12026","Ononis reclinata","Ononis reclinata","*",1
"5056",412026,"S-P12026","Petrorhagia prolifera","Petrorhagia prolifera","1",5
"5057",412026,"S-P12026","Thymus pulegioides","Thymus pulegioides","a",5
"5058",412026,"S-P12026","Trifolium campestre","Trifolium campestre","+",1
"5059",412026,"S-P12026","Vicia sativa subsp. nigra","Vicia sativa","*",1
"5060",412051,"S-P12051","Anagallis arvensis","Anagallis arvensis","+",1
"5061",412051,"S-P12051","Anthemis nobilis","Chamaemelum nobile","*",1
"5062",412051,"S-P12051","Chelidonium majus","Chelidonium majus","*",1
"5063",412051,"S-P12051","Chenopodium album subsp. album","Chenopodium album","2",15
"5064",412051,"S-P12051","Corrigiola litoralis","Corrigiola litoralis","2",15
"5065",412051,"S-P12051","Cyperus longus subsp. badius","Cyperus longus","+",1
"5066",412051,"S-P12051","Euphorbia helioscopia","Euphorbia helioscopia","*",1
"5067",412051,"S-P12051","Bilderdykia convolvulus","Fallopia convolvulus","1",5
"5068",412051,"S-P12051","Fumaria officinalis","Fumaria officinalis","*",1
"5069",412051,"S-P12051","Geranium dissectum","Geranium dissectum","*",1
"5070",412051,"S-P12051","Geranium robertianum","Geranium robertianum","*",1
"5071",412051,"S-P12051","Chrysanthemum segetum","Glebionis segetum","*",1
"5072",412051,"S-P12051","Kickxia elatine subsp. elatine","Kickxia elatine","*",1
"5073",412051,"S-P12051","Lamium maculatum","Lamium maculatum","+",1
"5074",412051,"S-P12051","Leontodon saxatile subsp. saxatile","Leontodon saxatilis","+",1
"5075",412051,"S-P12051","Coronopus didymus","Lepidium didymum","*",1
"5076",412051,"S-P12051","Chenopodium polyspermum","Lipandra polysperma","1",5
"5077",412051,"S-P12051","Misopates orontium","Misopates orontium","*",1
"5078",412051,"S-P12051","Polygonum persicaria","Persicaria maculosa","*",1
"5079",412051,"S-P12051","Plantago lanceolata","Plantago lanceolata","+",1
"5080",412051,"S-P12051","Plantago media","Plantago media","+",1
"5081",412051,"S-P12051","Polygonum aviculare","Polygonum aviculare","*",1
"5082",412051,"S-P12051","Raphanus raphanistrum subsp. raphanistrum","Raphanus raphanistrum","*",1
"5083",412051,"S-P12051","Rumex crispus","Rumex crispus","+",1
"5084",412051,"S-P12051","Senecio vulgaris","Senecio vulgaris","*",1
"5085",412051,"S-P12051","Silene gallica","Silene gallica","*",1
"5086",412051,"S-P12051","Solanum nigrum","Solanum nigrum","*",1
"5087",412051,"S-P12051","Sonchus oleraceus","Sonchus oleraceus","*",1
"5088",412051,"S-P12051","Stachys arvensis","Stachys arvensis","+",1
"5089",412051,"S-P12051","Stellaria media","Stellaria media","2",15
"5090",412051,"S-P12051","Urtica dioica","Urtica dioica","1",5
"5091",412051,"S-P12051","Veronica arvensis","Veronica arvensis","*",1
"5092",412051,"S-P12051","Veronica persica","Veronica persica","*",1
"5093",412084,"S-P12084","Bromus hordeaceus subsp. mollis","Bromus hordeaceus","*",1
"5094",412084,"S-P12084","Cynosurus cristatus","Cynosurus cristatus","*",1
"5095",412084,"S-P12084","Lolium perenne","Lolium perenne","2",15
"5096",412084,"S-P12084","Plantago coronopus","Plantago coronopus","*",1
"5097",412084,"S-P12084","Plantago lanceolata","Plantago lanceolata","+",1
"5098",412084,"S-P12084","Plantago major","Plantago major","2",15
"5099",412084,"S-P12084","Polygonum aviculare","Polygonum aviculare","*",1
"5100",412084,"S-P12084","Potentilla reptans","Potentilla reptans","*",1
"5101",412084,"S-P12084","Rumex crispus","Rumex crispus","a",5
"5102",412084,"S-P12084","Trifolium pratense","Trifolium pratense","*",1
"5103",412084,"S-P12084","Trifolium repens","Trifolium repens","*",1
"5104",412088,"S-P12088","Arctotheca calendula","Arctotheca calendula","a",5
"5105",412088,"S-P12088","Catapodium marinum","Catapodium marinum","*",1
"5106",412088,"S-P12088","Dactylis glomerata","Dactylis glomerata","*",1
"5107",412088,"S-P12088","Euphorbia helioscopia","Euphorbia helioscopia","+",1
"5108",412088,"S-P12088","Bilderdykia convolvulus","Fallopia convolvulus","*",1
"5109",412088,"S-P12088","Hirschfeldia incana","Hirschfeldia incana","*",1
"5110",412088,"S-P12088","Coronopus didymus","Lepidium didymum","*",1
"5111",412088,"S-P12088","Lolium perenne","Lolium perenne","a",5
"5112",412088,"S-P12088","Paspalum vaginatum","Paspalum vaginatum","*",1
"5113",412088,"S-P12088","Plantago coronopus","Plantago coronopus","1",5
"5114",412088,"S-P12088","Plantago major","Plantago major","*",1
"5115",412088,"S-P12088","Polygonum aviculare","Polygonum aviculare","&",1
"5116",412088,"S-P12088","Rumex crispus","Rumex crispus","*",1
"5117",412088,"S-P12088","Senecio vulgaris","Senecio vulgaris","+",1
"5118",412090,"S-P12090","Anagallis arvensis","Anagallis arvensis","2",15
"5119",412090,"S-P12090","Cerastium glomeratum","Cerastium glomeratum","+",1
"5120",412090,"S-P12090","Anthemis nobilis","Chamaemelum nobile","f",15
"5121",412090,"S-P12090","Juncus bufonius","Juncus bufonius","*",1
"5122",412090,"S-P12090","Lolium perenne","Lolium perenne","2",15
"5123",412090,"S-P12090","Lotus corniculatus","Lotus corniculatus","*",1
"5124",412090,"S-P12090","Polygonum persicaria","Persicaria maculosa","*",1
"5125",412090,"S-P12090","Plantago coronopus","Plantago coronopus","*",1
"5126",412090,"S-P12090","Plantago lanceolata","Plantago lanceolata","1",5
"5127",412090,"S-P12090","Plantago major","Plantago major","2",15
"5128",412090,"S-P12090","Polycarpon tetraphyllum subsp. diphyllum","Polycarpon tetraphyllum","+",1
"5129",412090,"S-P12090","Polygonum aviculare","Polygonum aviculare","*",1
"5130",412090,"S-P12090","Raphanus raphanistrum","Raphanus raphanistrum","a",5
"5131",412090,"S-P12090","Rumex crispus","Rumex crispus","2",15
"5132",412090,"S-P12090","Sonchus oleraceus","Sonchus oleraceus","*",1
"5133",412090,"S-P12090","Spergula arvensis","Spergula arvensis","*",1
"5134",412090,"S-P12090","Stenotaphrum secundatum","Stenotaphrum secundatum","2",15
"5135",412090,"S-P12090","Urtica dioica","Urtica dioica","+",1
"5136",412108,"S-P12108","Agrostis stolonifera","Agrostis stolonifera","a",5
"5137",412108,"S-P12108","Cynodon dactylon","Cynodon dactylon","a",5
"5138",412108,"S-P12108","Chenopodium ambrosioides","Dysphania ambrosioides","*",1
"5139",412108,"S-P12108","Agropyron pungens","Elytrigia campestris","2",15
"5140",412108,"S-P12108","Frankenia laevis","Frankenia laevis","a",5
"5141",412108,"S-P12108","Juncus inflexus","Juncus inflexus","2",15
"5142",412108,"S-P12108","Lepidium heterophyllum","Lepidium heterophyllum","*",1
"5143",412108,"S-P12108","Lolium perenne","Lolium perenne","2",15
"5144",412108,"S-P12108","Mentha suaveolens","Mentha suaveolens","a",5
"5145",412108,"S-P12108","Plantago coronopus","Plantago coronopus","1",5
"5146",412108,"S-P12108","Plantago maritima","Plantago maritima","*",1
"5147",412108,"S-P12108","Polycarpon tetraphyllum subsp. diphyllum","Polycarpon tetraphyllum","*",1
"5148",412108,"S-P12108","Polygonum aviculare","Polygonum aviculare","+",1
"5149",412108,"S-P12108","Rumex crispus","Rumex crispus","f",15
"5150",412108,"S-P12108","Festuca elatior subsp. arundinacea","Schedonorus arundinaceus","2",15
"5151",412108,"S-P12108","Leontodon autumnalis","Scorzoneroides autumnalis","a",5
"5152",412108,"S-P12108","Sonchus oleraceus","Sonchus oleraceus","1",5
"5153",412109,"S-P12109","Holcus lanatus","Holcus lanatus","*",1
"5154",412109,"S-P12109","Juncus inflexus","Juncus inflexus","f",15
"5155",412109,"S-P12109","Lolium perenne","Lolium perenne","*",1
"5156",412109,"S-P12109","Lotus corniculatus","Lotus corniculatus","*",1
"5157",412109,"S-P12109","Malva neglecta","Malva neglecta","+",1
"5158",412109,"S-P12109","Mentha suaveolens","Mentha suaveolens","1",5
"5159",412109,"S-P12109","Polygonum persicaria","Persicaria maculosa","*",1
"5160",412109,"S-P12109","Plantago major","Plantago major","+",1
"5161",412109,"S-P12109","Polycarpon tetraphyllum subsp. diphyllum","Polycarpon tetraphyllum","1",5
"5162",412109,"S-P12109","Potentilla reptans","Potentilla reptans","*",1
"5163",412109,"S-P12109","Rumex crispus","Rumex crispus","a",5
"5164",412109,"S-P12109","Sonchus oleraceus","Sonchus oleraceus","1",5
"5165",412109,"S-P12109","Taraxacum officinale","Taraxacum","+",1
"5166",412110,"S-P12110","Agrostis stolonifera","Agrostis stolonifera","2",15
"5167",412110,"S-P12110","Cirsium vulgare","Cirsium vulgare","+",1
"5168",412110,"S-P12110","Juncus inflexus","Juncus inflexus","2",15
"5169",412110,"S-P12110","Lolium perenne","Lolium perenne","+",1
"5170",412110,"S-P12110","Mentha suaveolens","Mentha suaveolens","1",5
"5171",412110,"S-P12110","Rumex crispus","Rumex crispus","3",37.5
"5172",412110,"S-P12110","Sonchus oleraceus","Sonchus oleraceus","+",1
"5173",412110,"S-P12110","Urtica dioica","Urtica dioica","+",1
"5174",412111,"S-P12111","Agrostis stolonifera","Agrostis stolonifera","1",5
"5175",412111,"S-P12111","Anagallis arvensis","Anagallis arvensis","*",1
"5176",412111,"S-P12111","Bellis perennis","Bellis perennis","+",1
"5177",412111,"S-P12111","Picris echioides","Helminthotheca echioides","*",1
"5178",412111,"S-P12111","Juncus inflexus","Juncus inflexus","a",5
"5179",412111,"S-P12111","Lapsana communis","Lapsana communis","+",1
"5180",412111,"S-P12111","Coronopus squamatus","Lepidium coronopus","2",15
"5181",412111,"S-P12111","Lolium perenne","Lolium perenne","*",1
"5182",412111,"S-P12111","Mentha suaveolens","Mentha suaveolens","*",1
"5183",412111,"S-P12111","Poa annua","Ochlopoa annua","*",1
"5184",412111,"S-P12111","Polycarpon tetraphyllum subsp. diphyllum","Polycarpon tetraphyllum","+",1
"5185",412111,"S-P12111","Rumex crispus","Rumex crispus","*",1
"5186",412111,"S-P12111","Sonchus oleraceus","Sonchus oleraceus","+",1
"5187",412111,"S-P12111","Trifolium repens","Trifolium repens","*",1
"5188",412111,"S-P12111","Urtica dioica","Urtica dioica","+",1
"5189",412111,"S-P12111","Verbena officinalis","Verbena officinalis","*",1
"5190",412112,"S-P12112","Cirsium vulgare","Cirsium vulgare","a",5
"5191",412112,"S-P12112","Erigeron canadensis","Erigeron canadensis","1",5
"5192",412112,"S-P12112","Picris echioides","Helminthotheca echioides","*",1
"5193",412112,"S-P12112","Lactuca serriola","Lactuca serriola","a",5
"5194",412112,"S-P12112","Mentha suaveolens","Mentha suaveolens","a",5
"5195",412112,"S-P12112","Poa annua","Ochlopoa annua","1",5
"5196",412112,"S-P12112","Polygonum aviculare","Polygonum aviculare","1",5
"5197",412112,"S-P12112","Rumex crispus","Rumex crispus","1",5
"5198",412112,"S-P12112","Urtica dioica","Urtica dioica","2",15
"5199",412112,"S-P12112","Verbena officinalis","Verbena officinalis","*",1
"5200",414557,"S-P14557","Angelica heterocarpa","Angelica heterocarpa","1",5
"5201",414557,"S-P14557","Carex acutiformis","Carex acutiformis","+",1
"5202",414557,"S-P14557","Cyperus longus","Cyperus longus","+",1
"5203",414557,"S-P14557","Iris pseudacorus","Iris pseudacorus","+",1
"5204",414557,"S-P14557","Senecio aquaticus","Jacobaea aquatica","2",15
"5205",414557,"S-P14557","Juncus inflexus","Juncus inflexus","+",1
"5206",414557,"S-P14557","Lysimachia vulgaris","Lysimachia vulgaris","+",1
"5207",414557,"S-P14557","Lythrum salicaria","Lythrum salicaria","1",5
"5208",414557,"S-P14557","Oenanthe crocata","Oenanthe crocata","3",37.5
"5209",414557,"S-P14557","Phalaris arundinacea","Phalaroides arundinacea","2",15
"5210",414557,"S-P14557","Ranunculus repens","Ranunculus repens","+",1
"5211",414558,"S-P14558","Cyperus longus","Cyperus longus","+",1
"5212",414558,"S-P14558","Galium aparine","Galium aparine","+",1
"5213",414558,"S-P14558","Iris pseudacorus","Iris pseudacorus","+",1
"5214",414558,"S-P14558","Senecio aquaticus","Jacobaea aquatica","2",15
"5215",414558,"S-P14558","Lysimachia vulgaris","Lysimachia vulgaris","+",1
"5216",414558,"S-P14558","Lythrum salicaria","Lythrum salicaria","1",5
"5217",414558,"S-P14558","Oenanthe crocata","Oenanthe crocata","3",37.5
"5218",414558,"S-P14558","Phalaris arundinacea","Phalaroides arundinacea","1",5
"5219",414558,"S-P14558","Urtica dioica","Urtica dioica","+",1
"5220",414561,"S-P14561","Angelica heterocarpa","Angelica heterocarpa","1",5
"5221",414561,"S-P14561","Apium nodiflorum","Helosciadium nodiflorum","+",1
"5222",414561,"S-P14561","Senecio aquaticus","Jacobaea aquatica","2",15
"5223",414561,"S-P14561","Lythrum salicaria","Lythrum salicaria","1",5
"5224",414561,"S-P14561","Oenanthe crocata","Oenanthe crocata","3",37.5
"5225",414561,"S-P14561","Phalaris arundinacea","Phalaroides arundinacea","2",15
"5226",415083,"S-P15083","Scolopendrium vulgare","Asplenium scolopendrium","a",5
"5227",415083,"S-P15083","Brachypodium silvaticum","Brachypodium sylvaticum","1",5
"5228",415083,"S-P15083","Campanula patula","Campanula patula","+",1
"5229",415083,"S-P15083","Epilobium lanceolatum","Epilobium lanceolatum","+",1
"5230",415083,"S-P15083","Geranium robertianum","Geranium robertianum","1",5
"5231",415083,"S-P15083","Hedera helix","Hedera helix s.l.","j",37.5
"5232",415083,"S-P15083","Holcus lanatus","Holcus lanatus","1",5
"5233",415083,"S-P15083","Hypericum androsaemum","Hypericum androsaemum","a",5
"5234",415083,"S-P15083","Hypericum tetrapterum","Hypericum tetrapterum","+",1
"5235",415083,"S-P15083","Lamium maculatum","Lamium maculatum","1",5
"5236",415083,"S-P15083","Leptobryum pyriforme","Leptobryum pyriforme","+",1
"5237",415083,"S-P15083","Marchantia polymorpha","Marchantia polymorpha","2",15
"5238",415083,"S-P15083","Osmunda regalis","Osmunda regalis","z",1
"5239",415083,"S-P15083","Oxalis corniculata","Oxalis corniculata","+",1
"5240",415083,"S-P15083","Pachyfissidens grandifrons","Pachyfissidens grandifrons","+",1
"5241",415083,"S-P15083","Cratoneuron commutatum","Palustriella commutata","+",1
"5242",415083,"S-P15083","Pellia fabbroniana","Pellia endiviifolia","2",15
"5243",415083,"S-P15083","Picris hieracioides","Picris hieracioides","+",1
"5244",415083,"S-P15083","Potentilla sterilis","Potentilla sterilis","2",15
"5245",415083,"S-P15083","Rubia peregrina","Rubia peregrina","+",1
"5246",415084,"S-P15084","Scolopendrium vulgare","Asplenium scolopendrium","1",5
"5247",415084,"S-P15084","Brachypodium silvaticum","Brachypodium sylvaticum","1",5
"5248",415084,"S-P15084","Campanula patula","Campanula patula","+",1
"5249",415084,"S-P15084","Erica vagans","Erica vagans","y",0.1
"5250",415084,"S-P15084","Geranium robertianum","Geranium robertianum","+",1
"5251",415084,"S-P15084","Hedera helix","Hedera helix s.l.","3",37.5
"5252",415084,"S-P15084","Holcus lanatus","Holcus lanatus","1",5
"5253",415084,"S-P15084","Hypericum androsaemum","Hypericum androsaemum","+",1
"5254",415084,"S-P15084","Hypericum tetrapterum","Hypericum tetrapterum","+",1
"5255",415084,"S-P15084","Marchantia polymorpha","Marchantia polymorpha","3",37.5
"5256",415084,"S-P15084","Osmunda regalis","Osmunda regalis","+",1
"5257",415084,"S-P15084","Pachyfissidens grandifrons","Pachyfissidens grandifrons","1",5
"5258",415084,"S-P15084","Cratoneuron commutatum","Palustriella commutata","+",1
"5259",415084,"S-P15084","Pellia fabbroniana","Pellia endiviifolia","2",15
"5260",415084,"S-P15084","Potentilla sterilis","Potentilla sterilis","2",15
"5261",415084,"S-P15084","Sagina saginoides","Sagina saginoides","+",1
"5262",415084,"S-P15084","Salix atrocinerea","Salix cinerea subsp. oleifolia","+",1
"5263",415087,"S-P15087","Scolopendrium vulgare","Asplenium scolopendrium","+",1
"5264",415087,"S-P15087","Carex flacca","Carex flacca","+",1
"5265",415087,"S-P15087","Hedera helix","Hedera helix s.l.","+",1
"5266",415087,"S-P15087","Hypericum androsaemum","Hypericum androsaemum","+",1
"5267",415087,"S-P15087","Hypericum tetrapterum","Hypericum tetrapterum","+",1
"5268",415087,"S-P15087","Marchantia polymorpha","Marchantia polymorpha","1",5
"5269",415087,"S-P15087","Pachyfissidens grandifrons","Pachyfissidens grandifrons","+",1
"5270",415087,"S-P15087","Cratoneuron commutatum","Palustriella commutata","5",87.5
"5271",415087,"S-P15087","Pellia fabbroniana","Pellia endiviifolia","2",15
"5272",415087,"S-P15087","Saxifraga hirsuta","Saxifraga hirsuta","+",1
"5273",415088,"S-P15088","Agrostis alba","Agrostis stolonifera","+",1
"5274",415088,"S-P15088","Conocephalum conicum","Conocephalum conicum","1",5
"5275",415088,"S-P15088","Geranium robertianum","Geranium robertianum","+",1
"5276",415088,"S-P15088","Hypericum androsaemum","Hypericum androsaemum","+",1
"5277",415088,"S-P15088","Marchantia polymorpha","Marchantia polymorpha","1",5
"5278",415088,"S-P15088","Pachyfissidens grandifrons","Pachyfissidens grandifrons","3",37.5
"5279",415088,"S-P15088","Cratoneuron commutatum","Palustriella commutata","1",5
"5280",415088,"S-P15088","Pellia fabbroniana","Pellia endiviifolia","1",5
"5281",415161,"S-P15161","Agrostis vulgaris","Agrostis capillaris","+",1
"5282",415161,"S-P15161","Anthemis nobilis","Chamaemelum nobile","+",1
"5283",415161,"S-P15161","Erigeron canadensis","Erigeron canadensis","y",0.1
"5284",415161,"S-P15161","Juncus articulatus","Juncus articulatus","z",1
"5285",415161,"S-P15161","Juncus inflexus","Juncus inflexus","z",1
"5286",415161,"S-P15161","Lolium perenne","Lolium perenne","4",62.5
"5287",415161,"S-P15161","Medicago lupulina","Medicago lupulina","+",1
"5288",415161,"S-P15161","Mentha rotundifolia","Mentha suaveolens","+",1
"5289",415161,"S-P15161","Poa annua","Ochlopoa annua","1",5
"5290",415161,"S-P15161","Plantago coronopus","Plantago coronopus","3",37.5
"5291",415161,"S-P15161","Plantago major","Plantago major","+",1
"5292",415161,"S-P15161","Sagina procumbens","Sagina procumbens","+",1
"5293",415161,"S-P15161","Sporobolus tenacissimus","Sporobolus indicus","+",1
"5294",415161,"S-P15161","Trifolium dubium","Trifolium dubium","z",1
