"","Relevé.number","Temp","Precip","UTM10X10","UTM1X1","SIVIMID","JuiceID","OriginalElevation","Locality","Country","ECOREG_WWF","DUNES_BOHN","Plant.Cover","Aspect","Slope","Area","SintaxonID","Sintaxon","Authors","Year","Title","Publication","EUNIS2020","Type","DEG_LON","DEG_LAT","Accuracy","Elevation"
"226",320753,139,18357,"29TNH01","","R-P20753",11148,NA,"Cabo de Cruz","ES","ATL_COAST","Y_DUNES",65,"",NA,50,"2023","Honkenyo-Euphorbietum peplis","Guitián, P.","1989","Ecosistemas litorales del noroeste de la Península Ibérica: Complejos de vegetación psamífila e higrófila.","Memoria Doctoral, Fac. Biología Univ. Santiago de Compostela, 273","V12","No forest",-8.968067165,42.60139968,"4 - UTM10x10 + Centroid",62
"227",320754,132,15423,"29TNH29","","R-P20754",11149,NA,"Baldaio","ES","ATL_COAST","Y_DUNES",35,"",NA,100,"2023","Honkenyo-Euphorbietum peplis","Guitián, P.","1989","Ecosistemas litorales del noroeste de la Península Ibérica: Complejos de vegetación psamífila e higrófila.","Memoria Doctoral, Fac. Biología Univ. Santiago de Compostela, 273","V","No forest",-8.682926086,43.28009506,"4 - UTM10x10 + Centroid",101.5
"228",320755,120,14997,"29TNH47","","R-P20755",11150,NA,"Abelleira","ES","ATL_COAST","Y_DUNES",100,"",NA,20,"2023","Honkenyo-Euphorbietum peplis","Guitián, P.","1989","Ecosistemas litorales del noroeste de la Península Ibérica: Complejos de vegetación psamífila e higrófila.","Memoria Doctoral, Fac. Biología Univ. Santiago de Compostela, 273","V","No forest",-8.446747075,43.1263915,"4 - UTM10x10 + Centroid",349
"229",320756,140,17343,"29TMH85","","R-P20756",11151,NA,"Sardiñeiro","ES","ATL_COAST","Y_DUNES",70,"",NA,50,"2023","Honkenyo-Euphorbietum peplis","Guitián, P.","1989","Ecosistemas litorales del noroeste de la Península Ibérica: Complejos de vegetación psamífila e higrófila.","Memoria Doctoral, Fac. Biología Univ. Santiago de Compostela, 273","V","No forest",-9.181826792,42.95737157,"4 - UTM10x10 + Centroid",147
"230",320757,120,19814,"29TNH02","","R-P20757",11152,NA,"Barraña","ES","ATL_COAST","Y_DUNES",40,"",NA,10,"2023","Honkenyo-Euphorbietum peplis","Guitián, P.","1989","Ecosistemas litorales del noroeste de la Península Ibérica: Complejos de vegetación psamífila e higrófila.","Memoria Doctoral, Fac. Biología Univ. Santiago de Compostela, 273","V","No forest",-8.939425019,42.6777884,"4 - UTM10x10 + Centroid",332
"231",320758,120,19814,"29TNH02","","R-P20758",11153,NA,"Barraña","ES","ATL_COAST","Y_DUNES",50,"",NA,25,"2023","Honkenyo-Euphorbietum peplis","Guitián, P.","1989","Ecosistemas litorales del noroeste de la Península Ibérica: Complejos de vegetación psamífila e higrófila.","Memoria Doctoral, Fac. Biología Univ. Santiago de Compostela, 273","V","No forest",-8.939425019,42.6777884,"4 - UTM10x10 + Centroid",332
"232",320760,144,17097,"29TNH10","","R-P20760",11155,NA,"Meloxo","ES","ATL_COAST","Y_DUNES",100,"",NA,100,"2023","Honkenyo-Euphorbietum peplis","Guitián, P.","1989","Ecosistemas litorales del noroeste de la Península Ibérica: Complejos de vegetación psamífila e higrófila.","Memoria Doctoral, Fac. Biología Univ. Santiago de Compostela, 273","V15","No forest",-8.793821713,42.48911863,"4 - UTM10x10 + Centroid",27
"233",320763,143,16091,"29TNG18","","R-P20763",11158,NA,"Cabo Udra","ES","ATL_COAST","Y_DUNES",20,"",NA,20,"2023a","Honkenyo-Euphorbietum peplis","Guitián, P.","1989","Ecosistemas litorales del noroeste de la Península Ibérica: Complejos de vegetación psamífila e higrófila.","Memoria Doctoral, Fac. Biología Univ. Santiago de Compostela, 273","V","No forest",-8.796055195,42.2996797,"4 - UTM10x10 + Centroid",90
"234",320764,132,15423,"29TNH29","","R-P20764",11159,NA,"Baldaio","ES","ATL_COAST","Y_DUNES",65,"",NA,50,"2023a","Honkenyo-Euphorbietum peplis","Guitián, P.","1989","Ecosistemas litorales del noroeste de la Península Ibérica: Complejos de vegetación psamífila e higrófila.","Memoria Doctoral, Fac. Biología Univ. Santiago de Compostela, 273","V","No forest",-8.682926086,43.28009506,"4 - UTM10x10 + Centroid",101.5
"235",320766,141,18428,"29TNH11","","R-P20766",11161,NA,"Illa Arousa","ES","ATL_COAST","Y_DUNES",60,"",NA,40,"2023a","Honkenyo-Euphorbietum peplis","Guitián, P.","1989","Ecosistemas litorales del noroeste de la Península Ibérica: Complejos de vegetación psamífila e higrófila.","Memoria Doctoral, Fac. Biología Univ. Santiago de Compostela, 273","V","No forest",-8.7863575,42.57159999,"4 - UTM10x10 + Centroid",30
"236",320767,144,17097,"29TNH10","","R-P20767",11162,NA,"San Vicente","ES","ATL_COAST","Y_DUNES",40,"",NA,30,"2023a","Honkenyo-Euphorbietum peplis","Guitián, P.","1989","Ecosistemas litorales del noroeste de la Península Ibérica: Complejos de vegetación psamífila e higrófila.","Memoria Doctoral, Fac. Biología Univ. Santiago de Compostela, 273","V","No forest",-8.793821713,42.48911863,"4 - UTM10x10 + Centroid",27
"237",320799,120,14997,"29TNH47","","R-P20799",11191,NA,"Abelleira","ES","ATL_COAST","Y_DUNES",100,"",NA,100,"2024i","Euphorbio-Agropyretum junceiformis","Guitián, P.","1989","Ecosistemas litorales del noroeste de la Península Ibérica: Complejos de vegetación psamífila e higrófila.","Memoria Doctoral, Fac. Biología Univ. Santiago de Compostela, 273","V","No forest",-8.446747075,43.1263915,"4 - UTM10x10 + Centroid",349
"238",320803,123,13040,"29TPJ33","","R-P20803",11195,NA,"Burela","ES","ATL_COAST","Y_DUNES",80,"",NA,30,"2024g","Euphorbio-Agropyretum junceiformis","Guitián, P.","1989","Ecosistemas litorales del noroeste de la Península Ibérica: Complejos de vegetación psamífila e higrófila.","Memoria Doctoral, Fac. Biología Univ. Santiago de Compostela, 273","V","No forest",-7.358996827,43.63781364,"4 - UTM10x10 + Centroid",83
"239",320805,113,14203,"29TNG09","","R-P20805",11197,NA,"Ons","ES","ATL_COAST","Y_DUNES",50,"",NA,25,"2024g","Euphorbio-Agropyretum junceiformis","Guitián, P.","1989","Ecosistemas litorales del noroeste de la Península Ibérica: Complejos de vegetación psamífila e higrófila.","Memoria Doctoral, Fac. Biología Univ. Santiago de Compostela, 273","V","No forest",-7,43,"5 - UTMs missing from DEM",NA
"240",320807,131,12027,"29TPJ42","","R-P20807",11199,NA,"Remior","ES","ATL_COAST","Y_DUNES",85,"",NA,20,"2024g","Euphorbio-Agropyretum junceiformis","Guitián, P.","1989","Ecosistemas litorales del noroeste de la Península Ibérica: Complejos de vegetación psamífila e higrófila.","Memoria Doctoral, Fac. Biología Univ. Santiago de Compostela, 273","V","No forest",-7.207137109,43.54212824,"4 - UTM10x10 + Centroid",45
"241",320811,125,14276,"29TNJ51","","R-P20811",11203,NA,"Doniños","ES","ATL_COAST","Y_DUNES",30,"",NA,40,"2024h","Euphorbio-Agropyretum junceiformis","Guitián, P.","1989","Ecosistemas litorales del noroeste de la Península Ibérica: Complejos de vegetación psamífila e higrófila.","Memoria Doctoral, Fac. Biología Univ. Santiago de Compostela, 273","V","No forest",-8.288224484,43.48981062,"4 - UTM10x10 + Centroid",113
"242",320814,146,17005,"29TNH00","","R-P20814",11205,NA,"Area Grande","ES","ATL_COAST","Y_DUNES",70,"",NA,40,"2024h","Euphorbio-Agropyretum junceiformis","Guitián, P.","1989","Ecosistemas litorales del noroeste de la Península Ibérica: Complejos de vegetación psamífila e higrófila.","Memoria Doctoral, Fac. Biología Univ. Santiago de Compostela, 273","V","No forest",-8.906344767,42.47094377,"4 - UTM10x10 + Centroid",26
"243",320818,144,17097,"29TNH10","","R-P20818",11209,NA,"A Toxa","ES","ATL_COAST","Y_DUNES",70,"",NA,20,"2024h","Euphorbio-Agropyretum junceiformis","Guitián, P.","1989","Ecosistemas litorales del noroeste de la Península Ibérica: Complejos de vegetación psamífila e higrófila.","Memoria Doctoral, Fac. Biología Univ. Santiago de Compostela, 273","V","No forest",-8.793821713,42.48911863,"4 - UTM10x10 + Centroid",27
"244",320826,144,17097,"29TNH10","","R-P20826",11216,NA,"A Toxa","ES","ATL_COAST","Y_DUNES",70,"",NA,20,"2024h","Euphorbio-Agropyretum junceiformis","Guitián, P.","1989","Ecosistemas litorales del noroeste de la Península Ibérica: Complejos de vegetación psamífila e higrófila.","Memoria Doctoral, Fac. Biología Univ. Santiago de Compostela, 273","V","No forest",-8.793821713,42.48911863,"4 - UTM10x10 + Centroid",27
"245",320837,138,19750,"29TMH93","","R-P20837",11226,NA,"Louro","ES","ATL_COAST","Y_DUNES",85,"",NA,50,"7833a,,,,,GP04","","","","","","V","No forest",-9.076223063,42.78970726,"4 - UTM10x10 + Centroid",103.5
"246",320850,141,18011,"29TMH91","","R-P20850",11237,NA,"Corrubedo","ES","ATL_COAST","Y_DUNES",90,"",NA,25,"7833b","Otantho-Ammophiletum arundinaceae","Guitián, P.","1989","Ecosistemas litorales del noroeste de la Península Ibérica: Complejos de vegetación psamífila e higrófila.","Memoria Doctoral, Fac. Biología Univ. Santiago de Compostela, 273","V","No forest",-9.025752336,42.59067368,"4 - UTM10x10 + Centroid",36
"247",320917,141,18011,"29TMH91","","R-P20917",11298,NA,"Muro","ES","ATL_COAST","N_DUNES",20,"",NA,5,"3055","Violo henriquesii-Silenetum littoreae","Guitián, P.","1989","Ecosistemas litorales del noroeste de la Península Ibérica: Complejos de vegetación psamífila e higrófila.","Memoria Doctoral, Fac. Biología Univ. Santiago de Compostela, 273","V","No forest",-9.025752336,42.59067368,"4 - UTM10x10 + Centroid",36
"248",320919,138,19750,"29TMH93","","R-P20919",11300,NA,"Louro","ES","ATL_COAST","N_DUNES",30,"",NA,2,"3055","Violo henriquesii-Silenetum littoreae","Guitián, P.","1989","Ecosistemas litorales del noroeste de la Península Ibérica: Complejos de vegetación psamífila e higrófila.","Memoria Doctoral, Fac. Biología Univ. Santiago de Compostela, 273","V","No forest",-9.076223063,42.78970726,"4 - UTM10x10 + Centroid",103.5
"249",320920,143,16783,"29TNG19","","R-P20920",11276,NA,"San Xenxo","ES","ATL_COAST","N_DUNES",35,"",NA,5,"3055","Violo henriquesii-Silenetum littoreae","Guitián, P.","1989","Ecosistemas litorales del noroeste de la Península Ibérica: Complejos de vegetación psamífila e higrófila.","Memoria Doctoral, Fac. Biología Univ. Santiago de Compostela, 273","V","No forest",-8.813397421,42.42583505,"4 - UTM10x10 + Centroid",55
"250",320923,144,17097,"29TNH10","","R-P20923",11303,NA,"O Grove","ES","ATL_COAST","N_DUNES",25,"",NA,10,"3055","Violo henriquesii-Silenetum littoreae","Guitián, P.","1989","Ecosistemas litorales del noroeste de la Península Ibérica: Complejos de vegetación psamífila e higrófila.","Memoria Doctoral, Fac. Biología Univ. Santiago de Compostela, 273","V15","No forest",-8.793821713,42.48911863,"4 - UTM10x10 + Centroid",27
"251",320924,141,18011,"29TMH91","","R-P20924",11304,NA,"Serans","ES","ATL_COAST","N_DUNES",25,"",NA,5,"3055","Violo henriquesii-Silenetum littoreae","Guitián, P.","1989","Ecosistemas litorales del noroeste de la Península Ibérica: Complejos de vegetación psamífila e higrófila.","Memoria Doctoral, Fac. Biología Univ. Santiago de Compostela, 273","V","No forest",-9.025752336,42.59067368,"4 - UTM10x10 + Centroid",36
"252",320925,130,16371,"29TMH92","","R-P20925",11305,NA,"Xuno","ES","ATL_COAST","N_DUNES",20,"",NA,4,"3055","Violo henriquesii-Silenetum littoreae","Guitián, P.","1989","Ecosistemas litorales del noroeste de la Península Ibérica: Complejos de vegetación psamífila e higrófila.","Memoria Doctoral, Fac. Biología Univ. Santiago de Compostela, 273","V","No forest",-9.014836828,42.66500923,"4 - UTM10x10 + Centroid",83
"253",320928,144,17097,"29TNH10","","R-P20928",11307,NA,"O Grove","ES","ATL_COAST","N_DUNES",35,"",NA,3,"3055","Violo henriquesii-Silenetum littoreae","Guitián, P.","1989","Ecosistemas litorales del noroeste de la Península Ibérica: Complejos de vegetación psamífila e higrófila.","Memoria Doctoral, Fac. Biología Univ. Santiago de Compostela, 273","V","No forest",-8.793821713,42.48911863,"4 - UTM10x10 + Centroid",27
"254",320929,130,16371,"29TMH92","","R-P20929",11308,NA,"Xuno","ES","ATL_COAST","N_DUNES",20,"",NA,2,"3055","Violo henriquesii-Silenetum littoreae","Guitián, P.","1989","Ecosistemas litorales del noroeste de la Península Ibérica: Complejos de vegetación psamífila e higrófila.","Memoria Doctoral, Fac. Biología Univ. Santiago de Compostela, 273","V","No forest",-9.014836828,42.66500923,"4 - UTM10x10 + Centroid",83
"255",320930,141,18011,"29TMH91","","R-P20930",11309,NA,"Balieiros","ES","ATL_COAST","N_DUNES",20,"",NA,2,"3055","Violo henriquesii-Silenetum littoreae","Guitián, P.","1989","Ecosistemas litorales del noroeste de la Península Ibérica: Complejos de vegetación psamífila e higrófila.","Memoria Doctoral, Fac. Biología Univ. Santiago de Compostela, 273","V","No forest",-9.025752336,42.59067368,"4 - UTM10x10 + Centroid",36
"256",320932,130,16371,"29TMH92","","R-P20932",11310,NA,"Xuno","ES","ATL_COAST","N_DUNES",35,"",NA,6,"3055","Violo henriquesii-Silenetum littoreae","Guitián, P.","1989","Ecosistemas litorales del noroeste de la Península Ibérica: Complejos de vegetación psamífila e higrófila.","Memoria Doctoral, Fac. Biología Univ. Santiago de Compostela, 273","V","No forest",-9.014836828,42.66500923,"4 - UTM10x10 + Centroid",83
"257",320934,130,16371,"29TMH92","","R-P20934",11312,NA,"Xuno","ES","ATL_COAST","N_DUNES",20,"",NA,4,"3055","Violo henriquesii-Silenetum littoreae","Guitián, P.","1989","Ecosistemas litorales del noroeste de la Península Ibérica: Complejos de vegetación psamífila e higrófila.","Memoria Doctoral, Fac. Biología Univ. Santiago de Compostela, 273","V","No forest",-9.014836828,42.66500923,"4 - UTM10x10 + Centroid",83
"258",320935,113,14203,"29TNG09","","R-P20935",11313,NA,"Ons","ES","ATL_COAST","N_DUNES",15,"",NA,10,"3055","Violo henriquesii-Silenetum littoreae","Guitián, P.","1989","Ecosistemas litorales del noroeste de la Península Ibérica: Complejos de vegetación psamífila e higrófila.","Memoria Doctoral, Fac. Biología Univ. Santiago de Compostela, 273","V","No forest",-7,43,"5 - UTMs missing from DEM",NA
"259",320936,113,14203,"29TNG09","","R-P20936",11314,NA,"Ons","ES","ATL_COAST","N_DUNES",35,"",NA,5,"3055","Violo henriquesii-Silenetum littoreae","Guitián, P.","1989","Ecosistemas litorales del noroeste de la Península Ibérica: Complejos de vegetación psamífila e higrófila.","Memoria Doctoral, Fac. Biología Univ. Santiago de Compostela, 273","V37","No forest",-7,43,"5 - UTMs missing from DEM",NA
"260",320938,130,16371,"29TMH92","","R-P20938",11315,NA,"Xuno","ES","ATL_COAST","N_DUNES",25,"",NA,4,"3055","Violo henriquesii-Silenetum littoreae","Guitián, P.","1989","Ecosistemas litorales del noroeste de la Península Ibérica: Complejos de vegetación psamífila e higrófila.","Memoria Doctoral, Fac. Biología Univ. Santiago de Compostela, 273","V","No forest",-9.014836828,42.66500923,"4 - UTM10x10 + Centroid",83
"261",320939,130,16371,"29TMH92","","R-P20939",11316,NA,"Xuno","ES","ATL_COAST","N_DUNES",15,"",NA,5,"3055","Violo henriquesii-Silenetum littoreae","Guitián, P.","1989","Ecosistemas litorales del noroeste de la Península Ibérica: Complejos de vegetación psamífila e higrófila.","Memoria Doctoral, Fac. Biología Univ. Santiago de Compostela, 273","V","No forest",-9.014836828,42.66500923,"4 - UTM10x10 + Centroid",83
"262",320942,113,14203,"29TNG07","","R-P20942",11318,NA,"Cies","ES","ATL_COAST","Y_DUNES",30,"",NA,10,"3055","Violo henriquesii-Silenetum littoreae","Guitián, P.","1989","Ecosistemas litorales del noroeste de la Península Ibérica: Complejos de vegetación psamífila e higrófila.","Memoria Doctoral, Fac. Biología Univ. Santiago de Compostela, 273","V","No forest",-7,43,"5 - UTMs missing from DEM",NA
"263",320944,113,14203,"29TNG09","","R-P20944",11320,NA,"Ons","ES","ATL_COAST","N_DUNES",40,"",NA,10,"3055","Violo henriquesii-Silenetum littoreae","Guitián, P.","1989","Ecosistemas litorales del noroeste de la Península Ibérica: Complejos de vegetación psamífila e higrófila.","Memoria Doctoral, Fac. Biología Univ. Santiago de Compostela, 273","V","No forest",-7,43,"5 - UTMs missing from DEM",NA
"264",320948,138,19750,"29TMH93","","R-P20948",11323,NA,"Louro","ES","ATL_COAST","N_DUNES",25,"",NA,1,"3055","Violo henriquesii-Silenetum littoreae","Guitián, P.","1989","Ecosistemas litorales del noroeste de la Península Ibérica: Complejos de vegetación psamífila e higrófila.","Memoria Doctoral, Fac. Biología Univ. Santiago de Compostela, 273","V","No forest",-9.076223063,42.78970726,"4 - UTM10x10 + Centroid",103.5
"265",320951,121,14609,"29TNJ93","","R-P20951",11326,NA,"Cabalar","ES","ATL_COAST","Y_DUNES",50,"",NA,2,"3055","Violo henriquesii-Silenetum littoreae","Guitián, P.","1989","Ecosistemas litorales del noroeste de la Península Ibérica: Complejos de vegetación psamífila e higrófila.","Memoria Doctoral, Fac. Biología Univ. Santiago de Compostela, 273","V","No forest",-7.816269054,43.65730685,"4 - UTM10x10 + Centroid",156
"266",320953,113,14203,"29TNG07","","R-P20953",11328,NA,"Cies","ES","ATL_COAST","N_DUNES",40,"",NA,2,"3055","Violo henriquesii-Silenetum littoreae","Guitián, P.","1989","Ecosistemas litorales del noroeste de la Península Ibérica: Complejos de vegetación psamífila e higrófila.","Memoria Doctoral, Fac. Biología Univ. Santiago de Compostela, 273","V32","No forest",-7,43,"5 - UTMs missing from DEM",NA
"267",320954,113,14203,"29TNG07","","R-P20954",11329,NA,"Cies","ES","ATL_COAST","N_DUNES",35,"",NA,1,"3055","Violo henriquesii-Silenetum littoreae","Guitián, P.","1989","Ecosistemas litorales del noroeste de la Península Ibérica: Complejos de vegetación psamífila e higrófila.","Memoria Doctoral, Fac. Biología Univ. Santiago de Compostela, 273","V32","No forest",-7,43,"5 - UTMs missing from DEM",NA
"268",320955,125,14276,"29TNJ51","","R-P20955",11330,NA,"Doniños","ES","ATL_COAST","N_DUNES",40,"",NA,1,"3055","Violo henriquesii-Silenetum littoreae","Guitián, P.","1989","Ecosistemas litorales del noroeste de la Península Ibérica: Complejos de vegetación psamífila e higrófila.","Memoria Doctoral, Fac. Biología Univ. Santiago de Compostela, 273","V32","No forest",-8.288224484,43.48981062,"4 - UTM10x10 + Centroid",113
"269",320958,130,15082,"29TNJ73","","R-P20958",11333,NA,"Cedeira","ES","ATL_COAST","Y_DUNES",50,"",NA,5,"7834","Comunidad de Medicago littoralis y Trifolium occidentale","Guitián, P.","1989","Ecosistemas litorales del noroeste de la Península Ibérica: Complejos de vegetación psamífila e higrófila.","Memoria Doctoral, Fac. Biología Univ. Santiago de Compostela, 273","V","No forest",-8.047242241,43.64975184,"4 - UTM10x10 + Centroid",118
"270",320979,141,18011,"29TMH91","","R-P20979",11353,NA,"Corrubedo","ES","ATL_COAST","Y_DUNES",80,"",NA,1,"7834","Comunidad de Medicago littoralis y Trifolium occidentale","Guitián, P.","1989","Ecosistemas litorales del noroeste de la Península Ibérica: Complejos de vegetación psamífila e higrófila.","Memoria Doctoral, Fac. Biología Univ. Santiago de Compostela, 273","V32","No forest",-9.025752336,42.59067368,"4 - UTM10x10 + Centroid",36
"271",320992,145,17450,"29TMH90","","R-P20992",11366,NA,"Aguiño","ES","ATL_COAST","Y_DUNES",100,"",NA,1,"7834","Comunidad de Medicago littoralis y Trifolium occidentale","Guitián, P.","1989","Ecosistemas litorales del noroeste de la Península Ibérica: Complejos de vegetación psamífila e higrófila.","Memoria Doctoral, Fac. Biología Univ. Santiago de Compostela, 273","V32","No forest",-9.017709156,42.5313731,"4 - UTM10x10 + Centroid",16
"272",321038,113,14203,"29TNG07","","R-P21038",11057,NA,"Cíes sur","ES","ATL_COAST","N_DUNES",45,"",NA,25,"7609a,,,,,GP04","","","","","","V","No forest",-7,43,"5 - UTMs missing from DEM",NA
"273",321043,113,14203,"29TNG07","","R-P21043",11062,NA,"Cíes sur","ES","ATL_COAST","N_DUNES",45,"",NA,8,"7609a,,,,,GP04","","","","","","V","No forest",-7,43,"5 - UTMs missing from DEM",NA
"274",321052,138,17927,"29TMH76","","R-P21052",11071,NA,"Nemiña","ES","ATL_COAST","N_DUNES",20,"",NA,10,"7609c","Crithmo-Armerietum pubigerae","Guitián, P.","1989","Ecosistemas litorales del noroeste de la Península Ibérica: Complejos de vegetación psamífila e higrófila.","Memoria Doctoral, Fac. Biología Univ. Santiago de Compostela, 273","V","No forest",-9.259044955,43.02931565,"4 - UTM10x10 + Centroid",108
