"","SIVIMID","Sintaxon","Relevé.number","Revised.alliance","EUNIS2020","Aspect","Slope","Area","Year","DEG_LON","DEG_LAT","Accuracy","Elevation","Alliance","Class","Semisupervised","Revised.class"
"757","R-P24667","Geranio robertiani-Caryolophetum sempervirentis",289,"Geo urbani-Alliarion officinalis","V39","",5,10,"2012",-6.669707884,42.35808151,"1 - UTM1x1 + Elevation",845,"Geo urbani-Alliarion officinalis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"758","R-P24668","Geranio robertiani-Caryolophetum sempervirentis",290,"Geo urbani-Alliarion officinalis","V39","",NA,5,"2012",-6.516097979,42.34669323,"1 - UTM1x1 + Elevation",1200,"Geo urbani-Alliarion officinalis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"759","R-P24669","Geranio robertiani-Caryolophetum sempervirentis",291,"Geo urbani-Alliarion officinalis","V39","",15,10,"2012",-6.703963652,42.40380101,"1 - UTM1x1 + Elevation",791,"Geo urbani-Alliarion officinalis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"760","R-P24670","Chelidonio maji-Smyrnietum olusatri",292,"Geo urbani-Alliarion officinalis","V39","",NA,10,"2012",-6.658718358,42.41966287,"1 - UTM1x1 + Elevation",610,"Geo urbani-Alliarion officinalis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"761","R-P24671","Galio aparines-Conietum maculati",293,"Geo urbani-Alliarion officinalis","V39","",3,3,"2012",-6.54860636,42.27725598,"1 - UTM1x1 + Elevation",889,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"762","R-P24672","Galio aparines-Conietum maculati",294,"Geo urbani-Alliarion officinalis","V39","W",NA,20,"2012",-6.628567767,42.40261375,"1 - UTM1x1 + Elevation",890,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"763","R-P24673","Galio aparines-Conietum maculati",295,"Geo urbani-Alliarion officinalis","V39","",5,15,"2012",-6.806796313,42.41663522,"1 - UTM1x1 + Elevation",375,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"764","R-P24674","Galio aparines-Conietum maculati",296,"Geranio pusilli-Anthriscion caucalidis","V39","N",10,5,"2012",-6.736346023,42.41715555,"1 - UTM1x1 + Elevation",674,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"765","R-P24675","Galio aparines-Conietum maculati",297,"Balloto-Conion maculati","V39","W",3,6,"2012",-6.704069534,42.40559845,"1 - UTM1x1 + Elevation",700,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"766","R-P24676","Galio aparines-Conietum maculati",298,"Balloto-Conion maculati","V38","",NA,8,"2012",-6.814727332,42.42717622,"1 - UTM1x1 + Elevation",366,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"767","R-P24677","Urtico dioicae-Sambucetum ebuli",299,"Balloto-Conion maculati","R57","",NA,20,"2012",-6.628592361,42.27655082,"1 - UTM1x1 + Elevation",1190,"Balloto-Conion maculati","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"768","R-P24678","Comunidad de Epilobium parviflorum y Eupatorium cannabinum",324678,"Cynancho-Convolvulion sepium","R55","NW",2,20,"2012",-6.781892042,42.40665565,"1 - UTM1x1 + Elevation",569,"Unknown",NA,0,"Epilobietea angustifolii"
"769","R-P24680","Comunidad de Epilobium parviflorum y Eupatorium cannabinum",324680,"Cynancho-Convolvulion sepium","R55","",NA,50,"2012",-6.736666621,42.42254765,"1 - UTM1x1 + Elevation",432,"Unknown",NA,0,"Epilobietea angustifolii"
"770","R-P24681","Comunidad de Epilobium parviflorum y Eupatorium cannabinum",324681,"Cynancho-Convolvulion sepium","R55","E",20,8,"2012",-6.633107102,42.39706716,"1 - UTM1x1 + Elevation",679,"Unknown",NA,0,"Epilobietea angustifolii"
"771","R-P24682","Comunidad de Epilobium parviflorum y Eupatorium cannabinum",324682,"Cynancho-Convolvulion sepium","R55","",NA,10,"2012",-6.515714461,42.29627947,"1 - UTM1x1 + Elevation",843,"Unknown",NA,0,"Epilobietea angustifolii"
"772","R-P24684","Galio aparinellae-Anthriscetum caucalidis",300,"Geranio pusilli-Anthriscion caucalidis","V37","",NA,5,"2012",-6.50622748,42.30017212,"1 - UTM1x1 + Elevation",821,"Geranio pusilli-Anthriscion caucalidis","Chenopodietea",1,"Epilobietea angustifolii"
"773","R-P24685","Galio aparinellae-Anthriscetum caucalidis",301,"Geranio pusilli-Anthriscion caucalidis","V37","",NA,2,"2012",-6.713983213,42.40887898,"1 - UTM1x1 + Elevation",778,"Geranio pusilli-Anthriscion caucalidis","Chenopodietea",1,"Epilobietea angustifolii"
"774","R-P24686","Galio aparinellae-Anthriscetum caucalidis",302,"Geranio pusilli-Anthriscion caucalidis","V37","",NA,5,"2012",-6.501583283,42.30391603,"1 - UTM1x1 + Elevation",815,"Geranio pusilli-Anthriscion caucalidis","Chenopodietea",1,"Epilobietea angustifolii"
"775","R-P24687","Galio aparinellae-Anthriscetum caucalidis",303,"Geranio pusilli-Anthriscion caucalidis","V37","",NA,4,"2012",-6.501583283,42.30391603,"1 - UTM1x1 + Elevation",819,"Geranio pusilli-Anthriscion caucalidis","Chenopodietea",1,"Epilobietea angustifolii"
"776","R-P24688","Galio aparinellae-Anthriscetum caucalidis",304,"Geranio pusilli-Anthriscion caucalidis","V39","",NA,3,"2012",-6.510149403,42.32706571,"1 - UTM1x1 + Elevation",991,"Geranio pusilli-Anthriscion caucalidis","Chenopodietea",1,"Epilobietea angustifolii"
"777","R-P24689","Galio aparinellae-Anthriscetum caucalidis",305,"Geranio pusilli-Anthriscion caucalidis","V39","E",3,1,"2012",-6.774241929,42.44112419,"1 - UTM1x1 + Elevation",655,"Geranio pusilli-Anthriscion caucalidis","Chenopodietea",1,"Epilobietea angustifolii"
"778","R-P24690","Galio aparinellae-Anthriscetum caucalidis",306,"Geranio pusilli-Anthriscion caucalidis","V39","NW",10,3,"2012",-6.730214726,42.39574523,"1 - UTM1x1 + Elevation",949,"Geranio pusilli-Anthriscion caucalidis","Chenopodietea",1,"Epilobietea angustifolii"
"779","R-P24691","Galio aparinellae-Anthriscetum caucalidis",307,"Geranio pusilli-Anthriscion caucalidis","V39","",NA,8,"2012",-6.50622748,42.30017212,"1 - UTM1x1 + Elevation",825,"Geranio pusilli-Anthriscion caucalidis","Chenopodietea",1,"Epilobietea angustifolii"
"780","R-P24692","Galio aparinellae-Anthriscetum caucalidis",308,"Geranio pusilli-Anthriscion caucalidis","V39","",NA,1,"2012",-6.656292335,42.41974038,"1 - UTM1x1 + Elevation",589,"Geranio pusilli-Anthriscion caucalidis","Chenopodietea",1,"Epilobietea angustifolii"
"781","R-P24705","Comunidad de Linaria triornithophora",324705,"Epilobion angustifolii","R57","N",15,5,"2012",-6.668107641,42.41395981,"1 - UTM1x1 + Elevation",508,"Unknown",NA,0,"Epilobietea angustifolii"
"782","R-P25000","Lolietum perennis",325000,"Potentillion anserinae","R36","",NA,2,"2012",-6.501782801,42.30751177,"1 - UTM1x1 + Elevation",831,"Potentillion anserinae","Molinio-Arrhenatheretea",1,"Polygono-Poetea annuae"
"783","R-P25002","Lolietum perennis",325002,"Potentillion anserinae","R36","NE",3,15,"2012",-6.666903433,42.26812708,"1 - UTM1x1 + Elevation",1054,"Potentillion anserinae","Molinio-Arrhenatheretea",1,"Polygono-Poetea annuae"
"784","R-P25003","Lolietum perennis",325003,"Potentillion anserinae","R36","",NA,20,"2012",-6.792026305,42.41352377,"1 - UTM1x1 + Elevation",400,"Potentillion anserinae","Molinio-Arrhenatheretea",1,"Polygono-Poetea annuae"
"785","R-P25008","Mentho suaveolentis-Juncetum inflexi",325008,"Cynancho-Convolvulion sepium","R36","",NA,10,"2012",-6.50622748,42.30017212,"1 - UTM1x1 + Elevation",814,"Mentho longifoliae-Juncion inflexi","Molinio-Arrhenatheretea",0,"Epilobietea angustifolii"
"786","R-P27073","Coleostepho myconis-Galactitetum tomentosae",309,"Dauco-Melilotion","V33","",NA,10,"1985",-5.814756567,43.6140776,"4 - UTM10x10 + Centroid",48,"Echio-Galactition tomentosae","Chenopodietea",0,"Polygono-Poetea annuae"
"787","R-P27074","Coleostepho myconis-Galactitetum tomentosae",310,"Dauco-Melilotion","V","",NA,5,"1985",-6.949739134,43.54130303,"4 - UTM10x10 + Centroid",47,"Echio-Galactition tomentosae","Chenopodietea",0,"Polygono-Poetea annuae"
"788","R-P27075","Coleostepho myconis-Galactitetum tomentosae",311,"Oxalidion europaeae","V32","",0,8,"1985",-8.645063554,42.42890235,"3 - UTM10x10 + Elevation",5,"Echio-Galactition tomentosae","Chenopodietea",0,"Polygono-Poetea annuae"
"789","R-P27076","Coleostepho myconis-Galactitetum tomentosae",312,"Sisymbrion officinalis","V32","",0,8,"1985",-8.68617551,42.39985767,"3 - UTM10x10 + Elevation",5,"Echio-Galactition tomentosae","Chenopodietea",0,"Epilobietea angustifolii"
"790","R-P27078","Coleostepho myconis-Galactitetum tomentosae",313,"Oxalidion europaeae","V32","SW",30,30,"1985",-8.543430035,42.81737201,"3 - UTM10x10 + Elevation",220,"Echio-Galactition tomentosae","Chenopodietea",0,"Polygono-Poetea annuae"
"791","R-P27079","Coleostepho myconis-Galactitetum tomentosae",314,"Dauco-Melilotion","V32","W",NA,8,"1985",-7.616743442,43.66705507,"3 - UTM10x10 + Elevation",40,"Echio-Galactition tomentosae","Chenopodietea",0,"Polygono-Poetea annuae"
"792","R-P27080","Coleostepho myconis-Galactitetum tomentosae",315,"Dauco-Melilotion","V33","NW",NA,20,"1985",-8.084451059,43.65436324,"3 - UTM10x10 + Elevation",5,"Echio-Galactition tomentosae","Chenopodietea",0,"Epilobietea angustifolii"
"793","R-P27081","Coleostepho myconis-Galactitetum tomentosae",316,"Oxalidion europaeae","V32","S",30,12,"1985",-8.788432989,42.25734148,"4 - UTM10x10 + Centroid",35,"Echio-Galactition tomentosae","Chenopodietea",0,"Papaveretea rhoeadis"
"794","R-P27082","Coleostepho myconis-Galactitetum tomentosae",1247,"Oxalidion europaeae","V32","",NA,20,"1985",-8.927698183,42.76504137,"4 - UTM10x10 + Centroid",100,"Echio-Galactition tomentosae","Chenopodietea",0,"Papaveretea rhoeadis"
"795","R-P27084","Coleostepho myconis-Galactitetum tomentosae",1248,"Oxalidion europaeae","V32","",NA,4,"1985",-8.939600765,42.85817381,"4 - UTM10x10 + Centroid",281,"Echio-Galactition tomentosae","Chenopodietea",0,"Papaveretea rhoeadis"
"796","R-P27085","Coleostepho myconis-Galactitetum tomentosae",1249,"Oxalidion europaeae","V33","SE",NA,25,"1985",-8.939600765,42.85817381,"4 - UTM10x10 + Centroid",281,"Echio-Galactition tomentosae","Chenopodietea",0,"Papaveretea rhoeadis"
"797","R-P27086","Coleostepho myconis-Galactitetum tomentosae",1250,"Oxalidion europaeae","V32","SE",NA,30,"1985",-9.076223063,42.78970726,"4 - UTM10x10 + Centroid",103.5,"Echio-Galactition tomentosae","Chenopodietea",0,"Papaveretea rhoeadis"
"798","R-P27087","Coleostepho myconis-Galactitetum tomentosae",1251,"Oxalidion europaeae","R","",5,9,"1985",-8.896225772,42.77268555,"3 - UTM10x10 + Elevation",35,"Echio-Galactition tomentosae","Chenopodietea",0,"Polygono-Poetea annuae"
"799","R-P27088","Coleostepho myconis-Galactitetum tomentosae",1252,"Oxalidion europaeae","V33","",NA,15,"1985",-9.024891352,42.66334622,"3 - UTM10x10 + Elevation",50,"Echio-Galactition tomentosae","Chenopodietea",0,"Papaveretea rhoeadis"
"800","R-P27089","Coleostepho myconis-Galactitetum tomentosae",317,"Oxalidion europaeae","V32","NE",NA,5,"1985",-8.655536799,42.30235536,"3 - UTM10x10 + Elevation",40,"Echio-Galactition tomentosae","Chenopodietea",0,"Polygono-Poetea annuae"
"801","R-P27090","Coleostepho myconis-Galactitetum tomentosae",1253,"Oxalidion europaeae","V32","NW",NA,20,"1985",-8.730383271,42.29862745,"3 - UTM10x10 + Elevation",80,"Echio-Galactition tomentosae","Chenopodietea",0,"Papaveretea rhoeadis"
"802","R-P27091","Coleostepho myconis-Galactitetum tomentosae",318,"Sisymbrion officinalis","V32","",NA,10,"1985",-7.868039742,42.34399505,"3 - UTM10x10 + Elevation",110,"Echio-Galactition tomentosae","Chenopodietea",0,"Polygono-Poetea annuae"
"803","R-P27092","Coleostepho myconis-Galactitetum tomentosae",1254,"Oxalidion europaeae","V32","SW",45,10,"1985",-8.218287074,43.28101945,"3 - UTM10x10 + Elevation",40,"Echio-Galactition tomentosae","Chenopodietea",0,"Polygono-Poetea annuae"
"804","R-P27093","Coleostepho myconis-Galactitetum tomentosae",319,"Dauco-Melilotion","V32","",NA,12,"1985",-8.02739789,43.62448443,"3 - UTM10x10 + Elevation",170,"Echio-Galactition tomentosae","Chenopodietea",0,"Epilobietea angustifolii"
"805","R-P27094","Coleostepho myconis-Galactitetum tomentosae",1255,"Oxalidion europaeae","V32","E",NA,30,"1985",-8.449176467,42.85624262,"4 - UTM10x10 + Centroid",291,"Echio-Galactition tomentosae","Chenopodietea",0,"Papaveretea rhoeadis"
"806","R-P27095","Coleostepho myconis-Galactitetum tomentosae",320,"Dauco-Melilotion","V33","",NA,25,"1985",-7.847236582,42.31138127,"4 - UTM10x10 + Centroid",305,"Echio-Galactition tomentosae","Chenopodietea",0,"Polygono-Poetea annuae"
"807","R-P27096","Coleostepho myconis-Galactitetum tomentosae",321,"Dauco-Melilotion","V33","",NA,10,"1985",-7.492084004,41.94706717,"4 - UTM10x10 + Centroid",515,"Echio-Galactition tomentosae","Chenopodietea",0,"Polygono-Poetea annuae"
"808","R-P27097","Coleostepho myconis-Galactitetum tomentosae",322,"Oxalidion europaeae","V32","",NA,20,"1985",-8.572186673,42.76671167,"4 - UTM10x10 + Centroid",147,"Echio-Galactition tomentosae","Chenopodietea",0,"Papaveretea rhoeadis"
"809","R-P27098","Coleostepho myconis-Galactitetum tomentosae",1256,"Oxalidion europaeae","V32","NE",NA,80,"1985",-8.619651879,42.28071968,"3 - UTM10x10 + Elevation",40,"Echio-Galactition tomentosae","Chenopodietea",0,"Papaveretea rhoeadis"
"810","R-P27099","Coleostepho myconis-Galactitetum tomentosae",323,"Oxalidion europaeae","R","",NA,10,"1985",-8.603893194,42.26708981,"3 - UTM10x10 + Elevation",50,"Echio-Galactition tomentosae","Chenopodietea",0,"Papaveretea rhoeadis"
"811","R-P27100","Coleostepho myconis-Galactitetum tomentosae",1257,"Oxalidion europaeae","V33","S",NA,10,"1985",-8.021703226,42.32294709,"3 - UTM10x10 + Elevation",120,"Echio-Galactition tomentosae","Chenopodietea",0,"Polygono-Poetea annuae"
"812","R-P27101","Coleostepho myconis-Galactitetum tomentosae",324,"Oxalidion europaeae","V32","S",NA,8,"1985",-7.999375323,42.34733288,"3 - UTM10x10 + Elevation",120,"Echio-Galactition tomentosae","Chenopodietea",0,"Polygono-Poetea annuae"
"813","R-P27102","Coleostepho myconis-Galactitetum tomentosae",325,"Dauco-Melilotion","R","",NA,12,"1985",-5.814756567,43.6140776,"4 - UTM10x10 + Centroid",48,"Echio-Galactition tomentosae","Chenopodietea",0,"Polygono-Poetea annuae"
"814","R-P27103","Coleostepho myconis-Galactitetum tomentosae",326,"Dauco-Melilotion","V","",NA,10,"1985",-5.814756567,43.6140776,"4 - UTM10x10 + Centroid",48,"Echio-Galactition tomentosae","Chenopodietea",0,"Polygono-Poetea annuae"
"815","R-P27105","Coleostepho myconis-Galactitetum tomentosae",327,"Dauco-Melilotion","V32","",NA,3,"1985",-6.708298223,43.53800992,"4 - UTM10x10 + Centroid",71,"Echio-Galactition tomentosae","Chenopodietea",0,"Polygono-Poetea annuae"
"816","R-P27106","Coleostepho myconis-Galactitetum tomentosae",328,"Dauco-Melilotion","V33","",NA,20,"1985",-5.982601798,43.44749749,"4 - UTM10x10 + Centroid",325,"Echio-Galactition tomentosae","Chenopodietea",0,"Papaveretea rhoeadis"
"817","R-P27107","Coleostepho myconis-Galactitetum tomentosae",329,"Dauco-Melilotion","V32","",NA,8,"1985",-5.814756567,43.6140776,"4 - UTM10x10 + Centroid",48,"Echio-Galactition tomentosae","Chenopodietea",0,"Epilobietea angustifolii"
"818","R-P28933","Associació-Desconeguda",1258,"Oxalidion europaeae","V32","",NA,40,"1982",-8.56035296,42.76073549,"3 - UTM10x10 + Elevation",30,"Unknown",NA,0,"Papaveretea rhoeadis"
"819","R-P28934","Associació-Desconeguda",1259,"Oxalidion europaeae","V32","",NA,20,"1982",-8.588413838,42.74676233,"3 - UTM10x10 + Elevation",30,"Unknown",NA,0,"Papaveretea rhoeadis"
"820","R-P28987","Matricario-Polygonetum arenastrii",1905,"Saginion procumbentis","V35","",NA,1,"2014",-3.595207484,43.11232738,"2 - UTM1x1 + Centroid",820,"Polygono-Coronopodion","Polygono-Poetea annuae",0,"Polygono-Poetea annuae"
"821","R-P28988","Matricario-Polygonetum arenastrii",1906,"Polygono-Coronopodion","V35","",NA,2,"2014",-3.553095549,43.07651904,"1 - UTM1x1 + Elevation",770,"Polygono-Coronopodion","Polygono-Poetea annuae",1,"Polygono-Poetea annuae"
"822","R-P28989","Matricario-Polygonetum arenastrii",1907,"Saginion procumbentis","V35","",NA,1,"2014",-3.641215612,43.04544235,"1 - UTM1x1 + Elevation",730,"Polygono-Coronopodion","Polygono-Poetea annuae",0,"Polygono-Poetea annuae"
"823","R-P28990","Matricario-Polygonetum arenastrii",1908,"Polygono-Coronopodion","V35","",NA,1,"2014",-3.624155646,43.05814363,"1 - UTM1x1 + Elevation",700,"Polygono-Coronopodion","Polygono-Poetea annuae",1,"Polygono-Poetea annuae"
"824","R-P28991","Matricario-Polygonetum arenastrii",1909,"Polygono-Coronopodion","V35","",NA,1,"2014",-3.680561396,43.05061812,"1 - UTM1x1 + Elevation",750,"Polygono-Coronopodion","Polygono-Poetea annuae",1,"Polygono-Poetea annuae"
"825","R-P28992","Matricario-Polygonetum arenastrii",1910,"Saginion procumbentis","V35","",NA,2,"2014",-3.560449147,43.07468227,"1 - UTM1x1 + Elevation",780,"Polygono-Coronopodion","Polygono-Poetea annuae",0,"Polygono-Poetea annuae"
"826","R-P28993","Sisymbrio officinalis-Hordeetum murini",330,"Sisymbrion officinalis","V37","",NA,2,"2014",-3.660936039,43.05253414,"1 - UTM1x1 + Elevation",730,"Sisymbrion officinalis","Sisymbrietea",1,"Polygono-Poetea annuae"
"827","R-P28994","Sisymbrio officinalis-Hordeetum murini",331,"Sisymbrion officinalis","V37","",NA,10,"2014",-3.558188735,43.09630514,"1 - UTM1x1 + Elevation",830,"Sisymbrion officinalis","Sisymbrietea",1,"Polygono-Poetea annuae"
"828","R-P28995","Chenopodio boni-henrici-Senecionetum nebrodensis",332,"Arction lappae","V38","",NA,4,"2014",-3.681499287,43.1352586,"1 - UTM1x1 + Elevation",1420,"Arction lappae","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"829","R-P28996","Carduo nutantis-Cirsietum richterani",333,"Balloto-Conion maculati","V39","",NA,40,"2014",-3.595207484,43.11232738,"2 - UTM1x1 + Centroid",820,"Cirsion richterano-chodati","Artemisietea vulgaris",0,"Epilobietea angustifolii"
"830","R-P28997","Carduo nutantis-Cirsietum richterani",334,"Cirsion richterano-chodati","V38","",NA,10,"2014",-3.698486559,43.11534549,"1 - UTM1x1 + Elevation",1130,"Cirsion richterano-chodati","Artemisietea vulgaris",1,"Artemisietea vulgaris"
"831","R-P28998","Carduo nutantis-Cirsietum richterani",335,"Cirsion richterano-chodati","V38","",NA,20,"2014",-3.645031218,43.17509115,"2 - UTM1x1 + Centroid",1200,"Cirsion richterano-chodati","Artemisietea vulgaris",1,"Artemisietea vulgaris"
"832","R-P28999","Carduo nutantis-Cirsietum richterani",336,"Cirsion richterano-chodati","V38","",NA,20,"2014",-3.506374025,43.07133235,"1 - UTM1x1 + Elevation",765,"Cirsion richterano-chodati","Artemisietea vulgaris",1,"Artemisietea vulgaris"
"833","R-P29000","Carduo nutantis-Cirsietum richterani",337,"Cirsion richterano-chodati","V38","",NA,15,"2014",-3.553176554,43.08552358,"1 - UTM1x1 + Elevation",780,"Cirsion richterano-chodati","Artemisietea vulgaris",1,"Artemisietea vulgaris"
"834","R-P29001","Galio aparines-Anthriscetum sylvestris",338,"Geo urbani-Alliarion officinalis","V","",NA,100,"2014",-3.553063157,43.07291722,"1 - UTM1x1 + Elevation",770,"Aegopodion podagrariae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"835","R-P29002","Galio aparines-Anthriscetum sylvestris",339,"Geo urbani-Alliarion officinalis","V39","",NA,60,"2014",-3.570626544,43.11245261,"2 - UTM1x1 + Centroid",760,"Aegopodion podagrariae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"836","R-P29004","Galio aparines-Conietum maculati",340,"Balloto-Conion maculati","V39","",NA,80,"2014",-3.4600105,43.11295076,"2 - UTM1x1 + Centroid",750,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"837","R-P29005","Urtico dioicae-Sambucetum ebuli",341,"Balloto-Conion maculati","R57","",NA,100,"2014",-3.597753212,43.12131899,"1 - UTM1x1 + Elevation",840,"Balloto-Conion maculati","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"838","R-P29006","Urtico dioicae-Sambucetum ebuli",342,"Balloto-Conion maculati","R57","",NA,100,"2014",-3.597700622,43.11591634,"1 - UTM1x1 + Elevation",840,"Balloto-Conion maculati","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"839","R-P29007","Urtico dioicae-Sambucetum ebuli",343,"Balloto-Conion maculati","R57","",NA,30,"2014",-3.595207484,43.11232738,"2 - UTM1x1 + Centroid",820,"Balloto-Conion maculati","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"840","R-P29086","Lolietum perennis",329086,"Potentillion anserinae","R36","",NA,2,"2014",-3.578085602,43.12142004,"1 - UTM1x1 + Elevation",850,"Potentillion anserinae","Molinio-Arrhenatheretea",1,"Polygono-Poetea annuae"
