Releve number,SIVIMID,Analysis.Names,Cover.percent
2219,Q-P09968,Torilis africana,5
2219,Q-P09968,Trifolium repens,5
2219,Q-P09968,Vicia sativa aggr.,5
838,Q-P09982,Lolium perenne,15
838,Q-P09982,Matricaria suaveolens,15
838,Q-P09982,Ochlopoa annua,15
838,Q-P09982,Plantago lanceolata,15
838,Q-P09982,Plantago major,15
838,Q-P09982,Polygonum aviculare,37.5
838,Q-P09982,Rumex crispus,1
838,Q-P09982,Trifolium glomeratum,1
784,Q-P09983,Anthemis arvensis,1
784,Q-P09983,Matricaria suaveolens,15
784,Q-P09983,Ochlopoa annua,5
784,Q-P09983,Plantago lanceolata,5
784,Q-P09983,Polygonum aviculare,37.5
784,Q-P09983,Trifolium glomeratum,5
828,Q-P09984,Capsella bursa-pastoris,1
828,Q-P09984,Matricaria suaveolens,15
828,Q-P09984,Medicago arabica,1
828,Q-P09984,Ochlopoa annua,62.5
828,Q-P09984,Plantago coronopus,1
828,Q-P09984,Polygonum aviculare,1
828,Q-P09984,Rumex crispus,1
828,Q-P09984,Sisymbrium officinale,1
828,Q-P09984,Trifolium glomeratum,1
841,Q-P09985,Capsella bursa-pastoris,5
841,Q-P09985,Lolium perenne,5
841,Q-P09985,Matricaria suaveolens,15
841,Q-P09985,Ochlopoa annua,15
841,Q-P09985,Polygonum aviculare,15
841,Q-P09985,Spergularia purpurea,5
730,Q-P09986,Crassula tillaea,1
730,Q-P09986,Ochlopoa annua,5
730,Q-P09986,Plantago coronopus,15
730,Q-P09986,Sagina apetala,15
717,Q-P09987,Crassula tillaea,5
717,Q-P09987,Poa bulbosa,1
717,Q-P09987,Sagina apetala,15
717,Q-P09987,Trifolium glomeratum,5
729,Q-P09988,Crassula tillaea,5
729,Q-P09988,Herniaria lusitanica,5
729,Q-P09988,Juncus bufonius,5
729,Q-P09988,Molineriella laevis,1
729,Q-P09988,Plantago coronopus,5
729,Q-P09988,Poa bulbosa,1
729,Q-P09988,Sagina apetala,5
729,Q-P09988,Scleranthus polycarpos,1
729,Q-P09988,Spergularia rubra,5
729,Q-P09988,Trifolium glomeratum,1
705,Q-P09989,Crassula tillaea,5
705,Q-P09989,Herniaria lusitanica,5
705,Q-P09989,Plantago coronopus,37.5
705,Q-P09989,Poa bulbosa,1
705,Q-P09989,Sagina apetala,5
705,Q-P09989,Spergularia purpurea,15
705,Q-P09989,Trifolium arvense,1
705,Q-P09989,Vulpia myuros,5
708,Q-P09990,Cerastium brachypetalum,5
708,Q-P09990,Chamaemelum nobile,37.5
708,Q-P09990,Crassula tillaea,15
708,Q-P09990,Plantago coronopus,5
708,Q-P09990,Sagina apetala,15
708,Q-P09990,Trifolium glomeratum,15
708,Q-P09990,Vulpia myuros,5
697,Q-P09991,Erodium moschatum,1
697,Q-P09991,Eryngium campestre,1
697,Q-P09991,Leontodon saxatilis aggr.,1
697,Q-P09991,Ochlopoa annua,5
697,Q-P09991,Plantago coronopus,15
697,Q-P09991,Spergularia rubra,37.5
697,Q-P09991,Trifolium glomeratum,15
697,Q-P09991,Vulpia myuros,5
695,Q-P09992,Cerastium brachypetalum,5
695,Q-P09992,Crassula tillaea,5
695,Q-P09992,Juncus bufonius,15
695,Q-P09992,Ochlopoa annua,15
695,Q-P09992,Plantago coronopus,15
695,Q-P09992,Plantago lanceolata,15
695,Q-P09992,Sagina apetala,15
695,Q-P09992,Spergularia rubra,5
739,Q-P09993,Centaurea calcitrapa,1
739,Q-P09993,Ochlopoa annua,15
739,Q-P09993,Plantago coronopus,15
739,Q-P09993,Plantago lanceolata,1
739,Q-P09993,Plantago major,1
739,Q-P09993,Poa bulbosa,1
739,Q-P09993,Polygonum aviculare,5
739,Q-P09993,Spergularia rubra,5
739,Q-P09993,Trifolium glomeratum,5
710,Q-P09994,Hypochaeris radicata,1
710,Q-P09994,Juncus bufonius,1
710,Q-P09994,Ochlopoa annua,5
710,Q-P09994,Plantago coronopus,37.5
710,Q-P09994,Plantago lanceolata,5
710,Q-P09994,Spergularia rubra,15
710,Q-P09994,Trifolium glomeratum,1
710,Q-P09994,Tuberaria guttata,1
710,Q-P09994,Vulpia myuros,5
2114,Q-P09995,Crassula tillaea,1
2114,Q-P09995,Erodium botrys,1
2114,Q-P09995,Hypochaeris radicata,1
2114,Q-P09995,Plantago coronopus,15
2114,Q-P09995,Polygonum aviculare,1
2114,Q-P09995,Spergularia rubra,15
2114,Q-P09995,Vulpia myuros,15
881,Q-P09996,Chamaemelum nobile,1
881,Q-P09996,Ochlopoa annua,15
881,Q-P09996,Plantago lanceolata,37.5
881,Q-P09996,Polygonum aviculare,15
881,Q-P09996,Rumex crispus,1
881,Q-P09996,Spergularia rubra,15
881,Q-P09996,Trifolium glomeratum,15
881,Q-P09996,Trifolium repens,15
855,Q-P09997,Convolvulus arvensis,1
855,Q-P09997,Ochlopoa annua,15
855,Q-P09997,Plantago coronopus,5
855,Q-P09997,Plantago major,1
855,Q-P09997,Polygonum aviculare,37.5
855,Q-P09997,Rumex crispus,1
855,Q-P09997,Sagina apetala,1
855,Q-P09997,Spergularia rubra,15
855,Q-P09997,Trifolium glomeratum,5
854,Q-P09998,Cynodon dactylon,1
854,Q-P09998,Hypochaeris radicata,1
854,Q-P09998,Ochlopoa annua,15
854,Q-P09998,Plantago coronopus,15
854,Q-P09998,Plantago lanceolata,1
854,Q-P09998,Polygonum aviculare,15
854,Q-P09998,Spergularia rubra,15
854,Q-P09998,Trifolium glomeratum,1
854,Q-P09998,Vulpia myuros,5
2118,Q-P09999,Anisantha tectorum,5
2118,Q-P09999,Leontodon saxatilis aggr.,1
2118,Q-P09999,Plantago coronopus,5
2118,Q-P09999,Spergularia purpurea,62.5
2238,Q-P10000,Ochlopoa annua,1
2238,Q-P10000,Plantago coronopus,15
2238,Q-P10000,Poa bulbosa,1
2238,Q-P10000,Polygonum aviculare,1
2238,Q-P10000,Spergularia purpurea,15
2238,Q-P10000,Trifolium glomeratum,15
2239,Q-P10001,Bromus hordeaceus aggr.,5
2239,Q-P10001,Chamaemelum nobile,15
2239,Q-P10001,Crassula tillaea,1
2239,Q-P10001,Leontodon saxatilis aggr.,1
2239,Q-P10001,Plantago coronopus,5
2239,Q-P10001,Plantago lanceolata,5
2239,Q-P10001,Spergularia purpurea,37.5
2239,Q-P10001,Vulpia muralis,5
2240,Q-P10002,Leontodon saxatilis aggr.,1
2240,Q-P10002,Plantago coronopus,15
2240,Q-P10002,Spergularia purpurea,15
2240,Q-P10002,Trifolium glomeratum,1
723,Q-P10003,Ochlopoa annua,15
723,Q-P10003,Plantago coronopus,37.5
723,Q-P10003,Sagina apetala,5
723,Q-P10003,Spergularia purpurea,15
2242,Q-P10004,Leontodon saxatilis aggr.,5
2242,Q-P10004,Plantago coronopus,15
2242,Q-P10004,Spergularia purpurea,37.5
2242,Q-P10004,Trifolium glomeratum,5
2124,Q-P10021,Amaranthus deflexus,37.5
2124,Q-P10021,Amaranthus retroflexus,15
2124,Q-P10021,Chenopodiastrum murale,1
2124,Q-P10021,Chenopodium album,1
2124,Q-P10021,Digitaria sanguinalis,1
2124,Q-P10021,Malva neglecta,5
2124,Q-P10021,Ochlopoa annua,1
2124,Q-P10021,Persicaria lapathifolia,15
2124,Q-P10021,Plantago lanceolata,15
2124,Q-P10021,Plantago major,1
2124,Q-P10021,Polygonum aviculare,15
2124,Q-P10021,Rumex pulcher,1
2124,Q-P10021,Sisymbrium officinale,5
2124,Q-P10021,Sonchus tenerrimus,1
2124,Q-P10021,Trifolium pratense,5
2124,Q-P10021,Trifolium repens,5
2124,Q-P10021,Urtica urens,15
2125,Q-P10022,Amaranthus deflexus,5
2125,Q-P10022,Epilobium lanceolatum,1
2125,Q-P10022,Lolium perenne,15
2125,Q-P10022,Malva neglecta,5
2125,Q-P10022,Medicago arabica,5
2125,Q-P10022,Mentha suaveolens,5
2125,Q-P10022,Ochlopoa annua,5
2125,Q-P10022,Plantago lanceolata,5
2125,Q-P10022,Plantago major,15
2125,Q-P10022,Poa trivialis,1
2125,Q-P10022,Trifolium pratense,15
2125,Q-P10022,Urtica dioica,15
2125,Q-P10022,Urtica urens,37.5
910,Q-P10023,Amaranthus deflexus,37.5
910,Q-P10023,Convolvulus arvensis,15
910,Q-P10023,Malva neglecta,15
910,Q-P10023,Ochlopoa annua,15
910,Q-P10023,Persicaria maculosa,1
910,Q-P10023,Plantago lanceolata,15
910,Q-P10023,Polygonum aviculare,37.5
910,Q-P10023,Sonchus asper,5
910,Q-P10023,Stellaria media,5
910,Q-P10023,Urtica urens,37.5
2127,Q-P10024,Amaranthus deflexus,37.5
2127,Q-P10024,Anthemis arvensis,5
2127,Q-P10024,Anthemis cotula,15
2127,Q-P10024,Ballota nigra,1
2127,Q-P10024,Chenopodiastrum murale,1
2127,Q-P10024,Chenopodium album,1
2127,Q-P10024,Crepis capillaris,1
2127,Q-P10024,Hordeum murinum,1
2127,Q-P10024,Lolium perenne,5
2127,Q-P10024,Malva neglecta,1
2127,Q-P10024,Matricaria suaveolens,1
2127,Q-P10024,Plantago lanceolata,1
2127,Q-P10024,Polygonum aviculare,15
2127,Q-P10024,Sonchus asper,1
2127,Q-P10024,Stellaria media,1
2127,Q-P10024,Trifolium repens,1
1381,Q-P10025,Anisantha sterilis,5
1381,Q-P10025,Anthemis arvensis,5
1381,Q-P10025,Avena barbata,1
1381,Q-P10025,Bromus hordeaceus aggr.,5
1381,Q-P10025,Bromus scoparius,5
1381,Q-P10025,Calepina irregularis,1
1381,Q-P10025,Carduus tenuiflorus,15
1381,Q-P10025,Carthamus lanatus,5
1381,Q-P10025,Galium aparine,15
1381,Q-P10025,Galium mollugo,5
1381,Q-P10025,Geranium dissectum,5
1381,Q-P10025,Hordeum murinum,15
1381,Q-P10025,Lepidium heterophyllum,1
1381,Q-P10025,Medicago arabica,5
1381,Q-P10025,Papaver rhoeas,5
1381,Q-P10025,Podospermum laciniatum,1
1381,Q-P10025,Rostraria cristata,1
1381,Q-P10025,Rumex crispus,5
1381,Q-P10025,Sisymbrium officinale,15
1381,Q-P10025,Tordylium maximum,5
1381,Q-P10025,Torilis africana,5
1381,Q-P10025,Vicia hirsuta,1
1381,Q-P10025,Vicia lutea,5
1381,Q-P10025,Vulpia myuros,5
1371,Q-P10026,Anisantha diandra,37.5
1371,Q-P10026,Anthemis arvensis,5
1371,Q-P10026,Bromus hordeaceus aggr.,5
1371,Q-P10026,Bromus scoparius,5
1371,Q-P10026,Daucus carota,1
1371,Q-P10026,Echium plantagineum,5
1371,Q-P10026,Geranium dissectum,1
1371,Q-P10026,Geranium molle,5
1371,Q-P10026,Hordeum murinum,37.5
1371,Q-P10026,Hypochaeris radicata,5
1371,Q-P10026,Lepidium heterophyllum,1
1371,Q-P10026,Lolium perenne,5
1371,Q-P10026,Medicago arabica,15
1371,Q-P10026,Medicago polymorpha,5
1371,Q-P10026,Mentha suaveolens,1
1371,Q-P10026,Poa pratensis,5
1371,Q-P10026,Rostraria cristata,1
1371,Q-P10026,Rumex acetosella,5
1371,Q-P10026,Rumex pulcher,5
1371,Q-P10026,Sisymbrium officinale,37.5
1371,Q-P10026,Trifolium glomeratum,1
1371,Q-P10026,Trifolium pratense,5
1371,Q-P10026,Vicia sativa aggr.,5
1363,Q-P10027,Anisantha diandra,5
1363,Q-P10027,Anisantha madritensis,1
1363,Q-P10027,Anisantha sterilis,5
1363,Q-P10027,Anthemis arvensis,1
1363,Q-P10027,Anthriscus caucalis,1
1363,Q-P10027,Avena barbata,1
1363,Q-P10027,Carduus tenuiflorus,37.5
1363,Q-P10027,Chenopodium album,1
1363,Q-P10027,Cynosurus echinatus,1
1363,Q-P10027,Dactylis glomerata,1
1363,Q-P10027,Galium aparine,1
1363,Q-P10027,Geranium molle,5
1363,Q-P10027,Hordeum murinum,37.5
1363,Q-P10027,Lolium rigidum,5
1363,Q-P10027,Malva sylvestris,1
1363,Q-P10027,Papaver rhoeas,1
1363,Q-P10027,Rumex crispus,5
1363,Q-P10027,Sisymbrium officinale,15
1363,Q-P10027,Torilis africana,1
1363,Q-P10027,Torilis nodosa,1
1363,Q-P10027,Trifolium cernuum,1
1363,Q-P10027,Trifolium glomeratum,5
1363,Q-P10027,Vulpia myuros,5
1375,Q-P10028,Anisantha diandra,5
1375,Q-P10028,Bromus hordeaceus aggr.,15
1375,Q-P10028,Capsella bursa-pastoris,5
1375,Q-P10028,Carduus tenuiflorus,1
1375,Q-P10028,Convolvulus arvensis,1
1375,Q-P10028,Erodium moschatum,5
1375,Q-P10028,Hordeum murinum,37.5
1375,Q-P10028,Lolium rigidum,5
1375,Q-P10028,Medicago arabica,37.5
1375,Q-P10028,Papaver rhoeas,5
1375,Q-P10028,Rumex crispus,5
1375,Q-P10028,Sisymbrium officinale,37.5
1375,Q-P10028,Torilis nodosa,1
1375,Q-P10028,Vulpia myuros,1
1377,Q-P10029,Anisantha sterilis,37.5
1377,Q-P10029,Anthriscus caucalis,15
1377,Q-P10029,Bromus hordeaceus aggr.,15
1377,Q-P10029,Capsella bursa-pastoris,5
1377,Q-P10029,Dactylis glomerata,15
1377,Q-P10029,Holcus lanatus,15
1377,Q-P10029,Hordeum murinum,62.5
1377,Q-P10029,Ochlopoa annua,5
1377,Q-P10029,Sisymbrium officinale,15
1377,Q-P10029,Vulpia myuros,5
1350,Q-P10030,Anisantha diandra,15
1350,Q-P10030,Anisantha sterilis,15
1350,Q-P10030,Dactylis glomerata,5
1350,Q-P10030,Geranium dissectum,15
1350,Q-P10030,Hordeum murinum,37.5
1350,Q-P10030,Hypochaeris radicata,5
1350,Q-P10030,Lolium perenne,5
1350,Q-P10030,Mentha suaveolens,5
1350,Q-P10030,Poa trivialis,5
1350,Q-P10030,Sisymbrium officinale,15
1350,Q-P10030,Tordylium maximum,1
1350,Q-P10030,Torilis africana,5
1350,Q-P10030,Trifolium pratense,15
1350,Q-P10030,Urtica dioica,5
1350,Q-P10030,Vicia sativa aggr.,5
1309,Q-P10031,Andryala integrifolia,5
1309,Q-P10031,Anisantha diandra,15
1309,Q-P10031,Anisantha madritensis,5
1309,Q-P10031,Avena barbata,15
1309,Q-P10031,Bromus hordeaceus aggr.,5
1309,Q-P10031,Carduus pycnocephalus,15
1309,Q-P10031,Dactylis glomerata,15
1309,Q-P10031,Eryngium campestre,5
1309,Q-P10031,Hirschfeldia incana,15
1309,Q-P10031,Hordeum murinum,15
1309,Q-P10031,Hypochaeris radicata,5
1309,Q-P10031,Lolium rigidum,15
1309,Q-P10031,Medicago polymorpha,15
1309,Q-P10031,Salvia verbenaca,1
1309,Q-P10031,Sisymbrium officinale,15
1309,Q-P10031,Trifolium arvense,5
1309,Q-P10031,Trifolium glomeratum,1
1309,Q-P10031,Vicia parviflora,5
1309,Q-P10031,Vicia sativa aggr.,5
1309,Q-P10031,Vulpia myuros,1
1325,Q-P10032,Anisantha diandra,37.5
1325,Q-P10032,Anthemis cotula,1
1325,Q-P10032,Carduus pycnocephalus,5
1325,Q-P10032,Carduus tenuiflorus,5
1325,Q-P10032,Erodium cicutarium,5
1325,Q-P10032,Galium aparine,15
1325,Q-P10032,Geranium molle,5
1325,Q-P10032,Hordeum murinum,37.5
1325,Q-P10032,Hypochaeris radicata,5
1325,Q-P10032,Lolium perenne,1
1325,Q-P10032,Medicago arabica,5
1325,Q-P10032,Rumex crispus,1
1325,Q-P10032,Sisymbrium officinale,15
1325,Q-P10032,Sonchus asper,1
1325,Q-P10032,Torilis africana,5
1325,Q-P10032,Trifolium repens,1
1325,Q-P10032,Vulpia muralis,5
1351,Q-P10033,Anisantha diandra,1
1351,Q-P10033,Capsella bursa-pastoris,5
1351,Q-P10033,Carduus tenuiflorus,5
1351,Q-P10033,Convolvulus arvensis,1
1351,Q-P10033,Erodium moschatum,1
1351,Q-P10033,Geranium molle,1
1351,Q-P10033,Hordeum murinum,37.5
1351,Q-P10033,Lolium perenne,15
1351,Q-P10033,Malva sylvestris,1
1351,Q-P10033,Rumex crispus,5
1351,Q-P10033,Sisymbrium officinale,37.5
1351,Q-P10033,Sonchus tenerrimus,1
1351,Q-P10033,Trifolium pratense,15
1298,Q-P10034,Anthemis arvensis,5
1298,Q-P10034,Avena barbata,15
1298,Q-P10034,Carduus tenuiflorus,5
1298,Q-P10034,Convolvulus arvensis,5
1298,Q-P10034,Echium plantagineum,15
1298,Q-P10034,Erodium botrys,5
1298,Q-P10034,Galium aparine,15
1298,Q-P10034,Geranium molle,5
1298,Q-P10034,Hirschfeldia incana,15
1298,Q-P10034,Holcus lanatus,5
1298,Q-P10034,Hordeum murinum,15
1298,Q-P10034,Lolium perenne,5
1298,Q-P10034,Medicago arabica,5
1298,Q-P10034,Medicago polymorpha,1
1298,Q-P10034,Papaver rhoeas,1
1298,Q-P10034,Sisymbrium officinale,37.5
1298,Q-P10034,Trifolium glomeratum,5
1298,Q-P10034,Trifolium repens,5
1298,Q-P10034,Vicia sativa aggr.,5
1284,Q-P10035,Anisantha diandra,15
1284,Q-P10035,Anthemis arvensis,15
1284,Q-P10035,Avena barbata,1
1284,Q-P10035,Capsella bursa-pastoris,5
1284,Q-P10035,Carduus pycnocephalus,15
1284,Q-P10035,Filago lutescens,1
1284,Q-P10035,Hordeum murinum,15
1284,Q-P10035,Lolium rigidum,5
1284,Q-P10035,Mentha suaveolens,1
1284,Q-P10035,Plantago lanceolata,5
1284,Q-P10035,Sisymbrium officinale,37.5
1284,Q-P10035,Sonchus tenerrimus,5
1284,Q-P10035,Vulpia bromoides,5
1078,Q-P10036,Agrostis castellana,5
1078,Q-P10036,Anthemis arvensis,5
1078,Q-P10036,Anthoxanthum ovatum,1
1078,Q-P10036,Arnoseris minima,5
1078,Q-P10036,Filago minima,5
1078,Q-P10036,Micropyrum patens,15
1078,Q-P10036,Rumex acetosella,37.5
1078,Q-P10036,Senecio sylvaticus,1
1078,Q-P10036,Spergula morisonii,5
1079,Q-P10037,Anthemis arvensis,5
1079,Q-P10037,Anthoxanthum ovatum,62.5
1079,Q-P10037,Arnoseris minima,5
1079,Q-P10037,Arrhenatherum elatius,5
1079,Q-P10037,Filago minima,5
1079,Q-P10037,Micropyrum patens,5
1079,Q-P10037,Rumex acetosella,15
1079,Q-P10037,Spergula morisonii,1
1010,Q-P10038,Anthemis arvensis,15
1010,Q-P10038,Anthoxanthum ovatum,15
1010,Q-P10038,Arnoseris minima,5
1010,Q-P10038,Lolium rigidum,15
1010,Q-P10038,Micropyrum patens,15
1010,Q-P10038,Raphanus raphanistrum aggr.,1
1010,Q-P10038,Rumex acetosella,15
1010,Q-P10038,Scleranthus annuus,15
1081,Q-P10040,Anthemis arvensis,37.5
1081,Q-P10040,Anthoxanthum ovatum,37.5
1081,Q-P10040,Arnoseris minima,5
1081,Q-P10040,Linaria spartea,1
1081,Q-P10040,Lolium rigidum,1
1081,Q-P10040,Micropyrum patens,5
1081,Q-P10040,Rumex acetosella,15
1081,Q-P10040,Scleranthus annuus,15
1081,Q-P10040,Spergula arvensis,5
1082,Q-P10041,Anthemis arvensis,5
1082,Q-P10041,Anthoxanthum ovatum,37.5
1082,Q-P10041,Aphanes australis,1
1082,Q-P10041,Arnoseris minima,5
1082,Q-P10041,Centranthus calcitrapae,5
1082,Q-P10041,Hypochaeris radicata,37.5
1082,Q-P10041,Lathyrus angulatus,5
1082,Q-P10041,Lolium rigidum,5
1082,Q-P10041,Micropyrum patens,15
1082,Q-P10041,Ornithopus compressus,15
1082,Q-P10041,Ornithopus perpusillus,5
1082,Q-P10041,Raphanus raphanistrum aggr.,5
1082,Q-P10041,Rumex acetosella,5
1082,Q-P10041,Spergula arvensis,5
1082,Q-P10041,Vicia sativa aggr.,5
1012,Q-P10042,Anthemis arvensis,1
1012,Q-P10042,Anthoxanthum ovatum,15
1012,Q-P10042,Arnoseris minima,5
1012,Q-P10042,Arrhenatherum elatius,1
1012,Q-P10042,Glebionis segetum,5
1012,Q-P10042,Hypochaeris radicata,5
1012,Q-P10042,Micropyrum patens,1
1012,Q-P10042,Ornithopus compressus,5
1012,Q-P10042,Raphanus raphanistrum aggr.,5
1012,Q-P10042,Rumex acetosella,15
1012,Q-P10042,Spergula arvensis,5
984,Q-P10043,Anthoxanthum ovatum,62.5
984,Q-P10043,Arnoseris minima,5
984,Q-P10043,Linaria spartea,1
984,Q-P10043,Micropyrum patens,1
984,Q-P10043,Ornithopus perpusillus,1
984,Q-P10043,Raphanus raphanistrum aggr.,1
984,Q-P10043,Rumex acetosella,5
984,Q-P10043,Spergula arvensis,5
1013,Q-P10045,Anthemis arvensis,1
1013,Q-P10045,Anthoxanthum ovatum,5
1013,Q-P10045,Arnoseris minima,5
1013,Q-P10045,Arrhenatherum elatius,15
1013,Q-P10045,Filago minima,1
1013,Q-P10045,Holcus mollis,37.5
1013,Q-P10045,Linaria bipunctata,5
1013,Q-P10045,Linaria elegans,5
1013,Q-P10045,Micropyrum patens,1
1013,Q-P10045,Micropyrum tenellum,1
1013,Q-P10045,Neoschischkinia truncatula,1
1013,Q-P10045,Ornithopus perpusillus,1
1013,Q-P10045,Raphanus raphanistrum aggr.,1
1013,Q-P10045,Rumex acetosella,37.5
1013,Q-P10045,Scleranthus annuus,1
1013,Q-P10045,Spergula arvensis,1
1013,Q-P10045,Trisetaria ovata,1
1001,Q-P10046,Anthemis arvensis,5
1001,Q-P10046,Arnoseris minima,5
1001,Q-P10046,Lolium rigidum,5
1001,Q-P10046,Ornithopus compressus,5
1001,Q-P10046,Raphanus raphanistrum aggr.,1
1001,Q-P10046,Rumex acetosella,5
1001,Q-P10046,Scleranthus annuus,62.5
1001,Q-P10046,Spergula morisonii,1
987,Q-P10047,Agrostemma githago,0.1
987,Q-P10047,Anthemis arvensis,15
987,Q-P10047,Arnoseris minima,15
987,Q-P10047,Filago minima,5
987,Q-P10047,Micropyrum patens,15
987,Q-P10047,Rumex acetosella,15
987,Q-P10047,Spergula morisonii,1
983,Q-P10048,Agrostemma githago,5
983,Q-P10048,Agrostis castellana,0.1
983,Q-P10048,Andryala integrifolia,1
983,Q-P10048,Anthemis arvensis,15
983,Q-P10048,Arnoseris minima,5
983,Q-P10048,Daucus carota,1
983,Q-P10048,Eryngium tenue,1
983,Q-P10048,Galium parisiense,5
983,Q-P10048,Hypochaeris radicata,1
983,Q-P10048,Leopoldia comosa,1
983,Q-P10048,Linaria spartea,5
983,Q-P10048,Lolium rigidum,15
983,Q-P10048,Micropyrum patens,1
983,Q-P10048,Papaver rhoeas,1
983,Q-P10048,Rumex acetosella,5
983,Q-P10048,Spergula arvensis,5
983,Q-P10048,Vulpia muralis,5
979,Q-P10049,Agrostemma githago,15
979,Q-P10049,Anthemis arvensis,15
979,Q-P10049,Aphanes australis,5
979,Q-P10049,Arnoseris minima,15
979,Q-P10049,Filago gallica,5
979,Q-P10049,Galium parisiense,15
979,Q-P10049,Juncus bufonius,1
979,Q-P10049,Lathyrus angulatus,5
979,Q-P10049,Micropyrum patens,5
979,Q-P10049,Ornithopus compressus,5
979,Q-P10049,Rumex acetosella,5
979,Q-P10049,Rumex bucephalophorus,5
979,Q-P10049,Scleranthus annuus,15
979,Q-P10049,Sherardia arvensis,5
979,Q-P10049,Silene gallica,1
979,Q-P10049,Trifolium glomeratum,1
979,Q-P10049,Vicia lutea,1
979,Q-P10049,Viola kitaibeliana,5
1023,Q-P10050,Agrostemma githago,5
1023,Q-P10050,Anthemis arvensis,15
1023,Q-P10050,Aphanes australis,5
1023,Q-P10050,Arnoseris minima,0.1
1023,Q-P10050,Lolium rigidum,15
1023,Q-P10050,Ranunculus arvensis,5
1023,Q-P10050,Rumex acetosella,5
1023,Q-P10050,Scleranthus annuus,5
1023,Q-P10050,Spergularia purpurea,5
1023,Q-P10050,Trifolium campestre,15
1023,Q-P10050,Vulpia bromoides,1
994,Q-P10051,Agrostemma githago,1
994,Q-P10051,Anthemis arvensis,15
994,Q-P10051,Cerastium diffusum,5
994,Q-P10051,Lathyrus angulatus,1
994,Q-P10051,Leopoldia comosa,1
994,Q-P10051,Linaria amethystea,1
994,Q-P10051,Lolium rigidum,5
994,Q-P10051,Odontarrhena serpyllifolia,1
994,Q-P10051,Rumex acetosella,15
994,Q-P10051,Scleranthus annuus,15
994,Q-P10051,Spergula morisonii,1
994,Q-P10051,Spergularia purpurea,1
994,Q-P10051,Trifolium campestre,1
994,Q-P10051,Vicia lutea,1
994,Q-P10051,Vulpia bromoides,5
1009,Q-P10052,Agrostemma githago,5
1009,Q-P10052,Andryala integrifolia,1
1009,Q-P10052,Anthemis arvensis,37.5
1009,Q-P10052,Aphanes australis,1
1009,Q-P10052,Chondrilla juncea,1
1009,Q-P10052,Cirsium arvense,5
1009,Q-P10052,Convolvulus arvensis,1
1009,Q-P10052,Cyanus segetum,5
1009,Q-P10052,Eryngium tenue,5
1009,Q-P10052,Galium parisiense,1
1009,Q-P10052,Holcus mollis,5
1009,Q-P10052,Lathyrus angulatus,1
1009,Q-P10052,Lolium rigidum,5
1009,Q-P10052,Micropyrum patens,5
1009,Q-P10052,Ornithopus compressus,1
1009,Q-P10052,Papaver rhoeas,5
1009,Q-P10052,Rumex acetosella,5
1009,Q-P10052,Scleranthus annuus,5
1009,Q-P10052,Silene vulgaris,1
1009,Q-P10052,Vicia lutea,1
1006,Q-P10053,Anthemis arvensis,15
1006,Q-P10053,Aphanes australis,1
1006,Q-P10053,Arnoseris minima,15
1006,Q-P10053,Cyanus segetum,1
1006,Q-P10053,Filago gallica,5
1006,Q-P10053,Filago lutescens,1
1006,Q-P10053,Filago minima,1
1006,Q-P10053,Galium parisiense,5
1006,Q-P10053,Linaria spartea,1
1006,Q-P10053,Lolium rigidum,5
1006,Q-P10053,Persicaria maculosa,1
1006,Q-P10053,Raphanus raphanistrum aggr.,1
1006,Q-P10053,Rumex acetosella,15
1006,Q-P10053,Scleranthus annuus,15
1006,Q-P10053,Senecio sylvaticus,5
1006,Q-P10053,Spergularia purpurea,1
992,Q-P10054,Agrostemma githago,1
992,Q-P10054,Anthemis arvensis,37.5
992,Q-P10054,Anthoxanthum ovatum,15
992,Q-P10054,Aphanes australis,1
992,Q-P10054,Bunias erucago,5
992,Q-P10054,Cerastium brachypetalum,1
992,Q-P10054,Cerastium diffusum,1
992,Q-P10054,Cyanus segetum,5
992,Q-P10054,Leopoldia comosa,1
992,Q-P10054,Lolium rigidum,5
992,Q-P10054,Myosotis discolor,1
992,Q-P10054,Papaver rhoeas,1
992,Q-P10054,Raphanus raphanistrum aggr.,15
992,Q-P10054,Rumex acetosella,15
992,Q-P10054,Scleranthus annuus,15
992,Q-P10054,Vicia sativa aggr.,1
1005,Q-P10055,Agrostemma githago,5
1005,Q-P10055,Anthemis arvensis,37.5
1005,Q-P10055,Aphanes australis,1
1005,Q-P10055,Cyanus segetum,5
1005,Q-P10055,Lolium rigidum,15
1005,Q-P10055,Ochlopoa annua,1
1005,Q-P10055,Polygonum aviculare,1
1005,Q-P10055,Raphanus raphanistrum aggr.,15
1005,Q-P10055,Stellaria media,1
976,Q-P10060,Anthemis arvensis,15
976,Q-P10060,Aphanes australis,1
976,Q-P10060,Aphanes cornucopioides,1
976,Q-P10060,Arnoseris minima,15
976,Q-P10060,Cerastium brachypetalum,1
976,Q-P10060,Convolvulus arvensis,1
976,Q-P10060,Echium plantagineum,1
976,Q-P10060,Eryngium tenue,1
976,Q-P10060,Filago gallica,1
976,Q-P10060,Filago minima,1
976,Q-P10060,Galium parisiense,1
976,Q-P10060,Glebionis segetum,15
976,Q-P10060,Leopoldia comosa,0.1
976,Q-P10060,Mibora minima,5
976,Q-P10060,Micropyrum tenellum,1
976,Q-P10060,Myosotis discolor,1
976,Q-P10060,Rumex acetosella,1
976,Q-P10060,Scleranthus annuus,15
976,Q-P10060,Senecio gallicus,0.1
